TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-0.613388933249679,75.408850952604,153.212179051223,20,7.54897136927201,0,15,16
1,2,2,-0.706457036986301,69.2606665344041,166.850857162531,22,7.8419803561882,0,3,4
2,1,1,-0.518301550775004,76.2366281890942,151.817966335849,23,7.56267155659638,0,15,16
2,2,2,-0.645604746316417,72.8476864429602,163.900423161103,25,8.39269529717882,0,3,4
3,1,1,-0.546573496293643,76.7598814938994,151.607155251786,24,7.57054471935401,0,15,16
3,2,2,-0.642869146811181,74.9001895087068,163.380252844682,27,8.24902410337524,0,3,4
4,1,1,-0.565564439459421,79.5441969031284,150.769910647042,25,7.63102061557373,0,15,16
4,2,2,-0.618392552193647,78.2974056942346,162.170136928352,29,8.00315439040321,0,3,4
5,1,1,-0.585574806668918,81.5666972701433,150.823660742827,23,7.8262175426194,0,15,16
5,2,2,-0.615372588781035,81.4665584219401,161.522737197146,31,7.8999992216209,0,3,4
6,1,1,-0.58804840639435,84.3526308470422,149.913987556692,24,7.792985497109,0,15,16
6,2,2,-0.610916926014394,84.63,160.83,32,8.07674095330124,0,3,4
7,1,1,-0.609271046866259,81.0838977853052,148.203832391736,26,7.63136739071844,0,15,16
7,2,2,-0.588464926356039,83.3758968774361,158.122457593621,39,7.84738852832925,0,3,4
8,1,1,-0.625050874014653,81.39,147.36,27,7.74672528862629,0,15,16
8,2,2,-0.603437294452017,84.0179569234546,156.664567022827,41,8.06376560586423,0,3,4
9,1,1,-0.655756785283942,83.986293349148,148.495120382083,27,8.03186675302832,0,15,16
9,2,2,-0.633513018410153,87.8959528501392,157.208020267786,44,8.18216264389025,0,3,4
10,1,1,-0.663963484133593,85.45,149.35,28,7.88845396805123,0,15,16
10,2,2,-0.645720815644245,90.2486662061445,157.248225714106,49,8.05748039542133,0,3,4
11,1,1,-0.685680858975657,86.77,149.87,29,7.72672990774325,0,15,16
11,3,2,-0.661968115365844,101.549721549413,149.273880752743,27,7.65582285742367,2,5,6
11,4,2,-0.595930272818374,81.0506394579457,165.283813357257,26,8.1297707880486,2,7,8
12,1,1,-0.566150963157013,86.41379212287,148.209820325609,30,8.20710758672164,0,15,16
12,3,2,-1.08217816733225,103.346423849988,145.547611458145,36,7.8651424136851,2,5,6
12,4,2,-0.548422108457671,79.2080154896741,163.492677510403,35,8.0069859854819,2,7,8
