TimeStep,CellNumber,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,73.5070248971356,243.464533538936,260.999614494988,42.0004312876698,9.9134365787286
1,2,80.408641838768,253.239318706697,288.616050808314,49.6813888768053,11.2191271463891
1,3,-89.7177105646809,262.72821846554,244.013654096229,47.2325375229427,10.5482406616216
2,1,77.4274152484455,245.023613963039,277.615331964408,48.0901601497088,9.8737671829247
2,2,74.9232186761652,255.988511749347,300.711227154047,58.8776222963197,10.8553172221289
2,3,-89.73759357479,263.831176833025,251.028342575478,51.0340803705154,10.3557845234855
3,1,88.1363117498725,248.25900621118,278.830434782609,52.7814244179686,9.72381941281711
3,2,67.2813611678093,262.161818181818,301.38,67.8347122054902,11.1142845007764
3,3,75.4180631163594,268.168674698795,249.737297014144,56.7125924007832,11.0636358684173
4,1,-87.6384795860565,245.481394129979,277.264150943396,65.2339886327648,9.88882331331477
4,2,60.0345132294661,264.004203446826,298.233711643548,73.9268739317007,10.9651120105765
4,3,69.9260163872526,266.677849264706,253.446691176471,66.9961204716534,11.1361613422776
5,1,-78.4244663710513,240.06358926048,275.41497880358,74.8079261018804,9.97228691564738
5,2,59.7354884145809,262.483098608148,306.627759248565,60.8546464864875,11.0019123568061
5,3,63.958277816918,267.450020567668,257.456396544632,77.4688513479861,10.8620222979677
6,2,59.4364635996957,260.96199376947,315.021806853583,47.7824190412742,11.0387127030358
6,4,-79.6160919409081,235.664412510566,258.51437024514,40.3690211039094,9.23098048571371
6,5,-73.6265341452067,244.72618061309,295.089478044739,41.3717967222689,9.29392438512662
6,6,65.8166247386633,262.931244560487,278.702785030461,38.5165012235152,9.34144718734394
6,7,62.2572641345447,279.783298826777,244.379572118703,39.5361211503758,11.4515449056493
7,4,-71.2310837652297,234.496038034865,261.242076069731,45.7042500454424,9.03416229217513
7,5,-78.7698901104777,248.981042654028,305.921800947867,50.8871885369385,9.74304274976637
7,6,60.8142137833488,269.131754256107,286.093264248705,42.962648853706,9.98773523222051
