TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
1,1,29.41783348,1,152.0630631,23.93693694,False,15.79392234,9.195155297
1,2,76.47318812,2,205.0205479,39.17808219,False,16.97741854,11.20755354
1,4,74.30523855,4,357.0855263,48.0,False,31.46087293,7.489755587
1,7,-27.72560391,7,127.0909091,78.31818182,False,19.85757477,5.777473793
1,8,30.65038515,8,382.8592593,77.95555556,False,19.27533456,10.83863038
1,10,49.76538625,10,500.34,98.24,False,47.11152224,9.714590702
1,11,-5.088913828,11,224.7684211,92.92631579,False,14.66715637,8.310621836
1,12,-69.73223028,12,247.5357143,97.14285714,False,17.30566444,4.22863162
1,13,13.64116588,13,214.9130435,108.6086957,False,12.45081255,5.036159255
1,14,33.08555113,14,324.3114754,123.295082,False,14.80145016,5.335113088
1,15,42.42671639,15,331.7857143,133.7142857,False,13.66040746,5.229957129
1,16,89.68317919,16,62.01428571,137.7142857,False,17.00433875,5.414287061
1,17,29.08082352,17,34.03418803,150.0598291,False,30.88202433,6.281350906
1,19,-68.9312338,19,468.6307692,144.2153846,False,16.48592308,5.107914453
1,20,-63.86092157,20,449.5166667,153.7166667,False,16.31561337,4.758697804
1,21,-23.01835106,21,189.6062992,165.9370079,False,37.68635372,5.125047956
1,22,75.95960829,22,94.06060606,190.5606061,False,17.13381932,4.998135956
1,24,-82.50058803,24,513.5342466,218.8493151,False,18.50759298,5.057676575
1,25,7.911779297,25,446.7368421,260.5,False,18.96821574,5.124124614
1,26,-88.78950783,26,78.70769231,303.4384615,False,17.86693909,9.486355948
1,27,13.12866224,27,188.8461538,322.7179487,False,22.0421775,4.649631283
1,28,-51.17946458,28,103.0162602,346.5447154,False,46.51480145,5.965656467
1,29,83.51574351,29,312.3541667,338.5208333,False,17.26177704,3.514327501
1,31,85.88279954,31,228.7755102,344.8571429,False,12.78673983,4.9753571
1,32,42.889251,32,338.0326087,354.923913,False,15.19836947,8.163274781
1,33,22.06194293,33,67.20833333,372.7916667,False,16.99281272,3.722287887
1,34,65.75210556,34,109.4583333,383.5833333,False,14.807513,4.234619615
1,35,38.97540644,35,75.47727273,388.0681818,False,16.35013753,3.649332942
1,37,61.54254495,37,260.4090909,402.1590909,False,29.65977956,4.149076004
1,38,64.9357495,38,301.2,431.4666667,False,10.57719969,7.247878008
1,40,-74.9702921,40,251.8125,454.8125,False,13.68951255,3.077701427
1,41,83.16469679,41,213.6969697,459.5757576,False,11.87115757,3.837534866
1,43,-62.34548675,43,198.85,468.8,False,13.68907155,3.742902616
1,44,64.72472364,44,388.4590164,474.6885246,False,18.60404497,4.182187619
1,45,85.09929989,45,514.7549669,481.6887417,False,26.76953901,7.902147047
1,48,-43.57474915,48,144.4,485.9111111,False,13.70036706,4.936504644
1,50,72.87954504,50,178.3157895,493.2105263,False,11.32937866,4.288717955
1,51,82.95271322,51,195.86,497.24,False,14.58907535,4.382200422
1,52,-69.1938758,52,372.1627907,529.9069767,False,12.3280955,4.525356437
1,54,42.7653097,54,185.2972973,537.2972973,False,11.76138817,4.030733423
1,55,-60.3568571,55,353.3157895,536.7894737,False,11.77053319,4.077195547
1,56,68.74342708,56,466.1527778,539.4861111,False,17.79349529,5.176172312
1,57,78.92052057,57,297.6463415,544.6341463,False,12.80880632,8.2749402
1,58,74.26504724,58,488.2878788,548.0,False,19.10950704,4.436504452
1,59,54.57484457,59,202.254902,550.8235294,False,13.58240956,4.852721718
1,60,-62.45715849,60,250.3783784,564.4594595,False,17.32035856,3.843077001
1,62,-88.07012354,62,233.8837209,567.3255814,False,14.39643321,3.89902791
1,63,-74.25930296,63,360.8539326,577.247191,True,32.81143194,4.221521732
1,64,-53.16147417,64,407.1363636,582.8560606,False,34.01525512,6.072796398
1,65,-10.75542609,65,23.89361702,590.6595745,False,14.36155533,4.172834294
1,66,-46.70207435,66,11.53225806,611.6935484,False,16.37487783,4.861527315
1,67,59.67341192,67,352.372549,613.1470588,False,27.74222607,4.982147665
1,69,-79.18104107,69,91.27058824,627.7176471,False,21.07172395,5.191064977
1,70,-74.13047354,70,346.1818182,643.6969697,False,16.66446552,5.074639973
1,71,-19.12017791,71,220.8677686,649.2809917,False,16.51121938,9.416981771
1,72,66.27831736,72,365.9615385,644.9230769,False,14.55475416,4.54490624
1,73,-15.95942673,73,80.35087719,659.1052632,False,15.00160991,4.81565602
1,74,41.48036213,74,108.7610619,663.9115044,False,32.24578798,4.731979592
1,75,-22.14724862,75,74.45,678.55,False,16.47530762,4.670928416
1,76,11.65507107,76,191.852459,685.0,False,14.91679253,5.256691969
1,77,79.20926647,77,201.9866667,700.1466667,False,16.69957066,5.826718711
1,78,-60.74739409,78,412.575,731.4875,False,18.79961519,5.521047795
1,79,-89.66665492,79,386.308642,736.7407407,False,20.42197299,5.096375675
1,81,-23.30507719,81,151.5636364,749.4181818,False,12.40163976,6.011366023
1,82,61.69273076,82,417.9120879,763.5274725,False,53.18953642,5.58364068
1,83,51.38542904,83,356.0752688,765.6236559,False,20.68560102,5.794571881
1,84,25.01615103,84,130.8196721,772.0163934,False,19.33807062,4.231769997
1,85,-83.59102198,85,185.9310345,767.2931034,False,14.95456016,5.011723543
1,86,74.22015559,86,208.0545455,768.6,False,15.67171367,4.440389627
1,87,24.98753843,87,370.6966292,785.1460674,False,20.16104676,5.639873126
1,88,65.31814066,88,515.7179487,802.3333333,False,17.24488032,5.824298443
1,89,79.27818447,89,73.87777778,888.2111111,False,24.74272298,9.670172052
1,90,-27.60732976,90,55.84536082,919.3917526,False,19.2279117,6.50343285
1,91,35.47318198,91,470.9329268,967.1158537,True,31.18088381,10.03177365
1,92,-71.93607703,92,112.475,959.425,False,15.17259934,6.700166352
1,93,64.68242959,93,490.09375,978.5729167,False,19.52290925,6.439227701
1,94,-50.8591928,94,347.9642857,1026.35119,False,34.57535028,7.682940777
1,95,17.09242156,95,174.6136364,1028.363636,False,21.59527443,5.22702673
1,98,72.75150872,98,56.84269663,1048.449438,False,20.19986539,5.65888742
2,1,31.75620203,1,152.018018,24.09009009,False,15.68083858,9.231440335
2,3,79.21126143,2,206.5140845,40.02112676,False,16.39504429,11.26795701
2,4,74.71097426,4,357.5496689,48.41059603,False,30.59776272,7.622310802
2,7,-27.14097907,7,127.5731707,78.74390244,False,19.25974921,5.492806587
2,8,32.56148746,8,383.0152672,78.58015267,False,19.6453455,10.57721816
2,10,50.22570243,10,501.1363636,98.97979798,False,46.40592297,9.646499325
2,11,-2.831396321,11,225.4222222,93.02222222,False,14.58172418,7.864248621
2,12,-68.92865835,12,248.4035088,97.31578947,False,16.9071269,4.422942241
2,13,16.64380856,13,215.1304348,108.6521739,False,13.61616395,4.66727373
2,14,31.62492088,14,324.6724138,123.4310345,False,14.15334929,5.274526986
2,15,43.16127754,15,332.2786885,134.1311475,False,15.0379504,5.199105775
2,17,89.76454051,16,62.28571429,138.0428571,False,17.67197523,5.123621346
2,19,-67.66267758,19,469.2835821,144.4477612,False,16.32537236,5.266302669
2,20,29.06455893,17,35.84693878,153.0510204,False,20.36557771,7.149298269
2,21,-63.03389335,20,449.3709677,154.3709677,False,16.67713894,4.797674195
2,22,-22.97924186,21,190.0859375,166.3828125,False,38.67941894,5.093099244
2,23,75.82616259,22,94.64705882,190.9705882,False,17.55382529,5.038423273
2,25,-82.29631433,24,511.36,219.6666667,False,20.86029239,5.063281899
2,26,8.089113164,25,447.3333333,260.92,False,18.9680643,5.095000058
2,27,-85.91598997,26,79.05882353,303.8235294,False,17.74562303,10.09707853
2,28,13.49044441,27,189.1866667,322.8666667,False,21.67054168,4.495812983
2,29,-50.94551083,28,103.9674797,346.5121951,False,44.63140743,6.364430466
2,30,83.58497868,29,312.7659574,338.7659574,False,17.45661666,3.485972383
2,31,87.00407303,31,223.6304348,344.826087,True,26.91203815,4.571553623
2,32,45.4332734,32,338.741573,355.2696629,False,14.92781452,7.875876827
2,33,19.06979522,33,67.38636364,372.2045455,False,15.38210706,3.663855938
2,34,37.37902027,35,75.68,388.14,False,19.16803539,3.610321239
2,35,59.63425752,34,115.4777778,387.1666667,False,30.80703443,4.267038443
2,36,61.95331709,37,260.2234043,402.3191489,False,30.37278945,4.187302026
2,37,63.24863364,38,301.3442623,431.6721311,False,10.83546958,7.271726492
2,39,-74.10025797,40,252.2333333,455.2666667,False,12.70574953,3.144578411
2,40,83.14110114,41,214.1818182,459.8484848,False,11.36216262,3.869718659
2,42,-62.42631842,43,199.1904762,469.3095238,False,14.65177545,3.699768653
2,43,49.18472422,44,397.6617647,482.9264706,False,38.23430511,6.323421832
2,44,86.86097529,45,516.0487805,482.097561,False,27.24080942,8.621676473
2,45,-71.24306469,48,149.9878049,484.7804878,False,27.59194617,6.54134588
2,46,68.97247234,50,177.8205128,493.4871795,False,11.3088094,4.426369812
2,47,83.02827619,51,196.462963,497.6851852,False,15.29995159,4.522382957
2,48,-67.90004652,52,372.5909091,530.4545455,False,12.94223078,4.302928224
2,50,42.93266431,54,186.0,538.0,False,12.55359399,3.694661173
2,51,-63.6459499,55,353.4324324,537.3243243,False,11.92121523,3.975459313
2,52,70.4505257,56,466.6973684,539.75,False,18.49822716,5.249832789
2,53,76.71888134,57,298.1,545.025,False,12.61133681,8.245252197
2,54,77.37489256,58,489.0153846,548.5076923,False,19.18165051,4.339214284
2,55,54.41633366,59,202.76,551.24,False,14.10731175,4.536579693
2,56,-64.2431626,60,250.8823529,564.8529412,False,16.30090012,3.703131269
2,57,-88.63894109,62,234.2619048,567.547619,False,13.88909771,4.00679625
2,58,-77.78956883,63,369.3809524,575.3571429,False,12.07213262,4.576944525
2,59,-53.22838543,64,407.5294118,583.3529412,False,35.16617887,6.14845763
2,60,-75.18175097,63,353.975,579.675,False,13.38328432,3.897140072
2,61,-10.3396853,65,24.15384615,591.3461538,False,15.52249254,4.277245483
2,62,-49.53347469,66,11.75,612.296875,False,16.33999001,4.984432784
2,63,58.51695769,67,353.0,613.6831683,False,28.68314126,4.88156801
2,65,-78.63241708,69,92.30681818,627.9318182,False,21.75919453,5.226902663
2,66,-71.79759291,70,346.9538462,643.9230769,False,17.19243916,4.82769748
2,67,-15.54878631,71,221.3451327,649.6902655,False,16.20959471,9.077994048
2,68,66.87102967,72,366.5740741,645.7222222,False,14.85566242,4.657320957
2,69,-17.05446707,73,81.0,659.2280702,False,15.34693914,4.825797934
2,70,41.28624389,74,109.0810811,664.1981982,False,33.17128091,4.655228787
2,71,-23.92251639,75,74.79032258,678.9677419,False,17.05667729,4.679536686
