Channel_OrigGray,Count_FilteredNuclei,Count_IdentifyPrimaryObjects,Count_IdentifySecondaryObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07ImageMath,ExecutionTime_08EnhanceOrSuppressFeatures,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11TrackObjects,ExecutionTime_12Tile,ExecutionTime_13MeasureObjectSizeShape,ExecutionTime_14SaveImages,FileName_OrigGray,Frame_OrigGray,Group_Index,Group_Number,Height_OrigGray,ImageNumber,ImageSet_ImageSet,MD5Digest_OrigGray,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07ImageMath,ModuleError_08EnhanceOrSuppressFeatures,ModuleError_09IdentifyPrimaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11TrackObjects,ModuleError_12Tile,ModuleError_13MeasureObjectSizeShape,ModuleError_14SaveImages,PathName_OrigGray,ProcessingStatus,Scaling_OrigGray,Series_OrigGray,Threshold_FinalThreshold_IdentifyPrimaryObjects,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifyPrimaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifyPrimaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifyPrimaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_OrigGray,Width_OrigGray
-1,47.0,47.0,47.0,0.0,0.0,0.28125,0.0,0.484375,0.015625,0.015625,10.859375,1.484375,1.296875,1.328125,0.078125,0.21875,2.984375,xanthomonase_t011xy1c1.tif,0,11,1,1104,11,b'eLt2mfNVG02Xgz5dGhgaVlQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAONXoYU=',34983286ce9e736637885ac4aaed8972,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t011xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.10397682189941407,0.558456540107727,0.12997103,0.55845654,-11.303115991916165,-10.072173339789696,0.5915102725566836,0.001177931914774416,0,1,1,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t011xy1c1.tif,1376
-1,47.0,47.0,47.0,0.0,0.0,0.21875,0.0,0.484375,0.015625,0.015625,10.296875,1.484375,1.3125,1.28125,0.078125,0.21875,3.03125,xanthomonase_t012xy1c1.tif,0,12,1,1104,12,b'eLt2mfNVG02Xgz5dGhgaVVQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOOpoYY=',d01cfd8c9694d02bb0380a1b216f28b7,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t012xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09853857755661011,0.5590494871139526,0.12317322,0.5590495,-11.168333566413281,-10.229789307449181,0.5917781361967358,0.0011128021871262186,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t012xy1c1.tif,1376
-1,46.0,46.0,46.0,0.0,0.0,0.15625,0.0,0.46875,0.015625,0.015625,10.921875,1.46875,1.359375,1.234375,0.078125,0.203125,3.0,xanthomonase_t013xy1c1.tif,0,13,1,1104,13,b'eLt2mfNVG02Xgz5dGhgaV1QaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOP7oYc=',42d4997e96e53a23fa7597622000dab6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t013xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09565969705581666,0.5578361749649048,0.11957462,0.5578362,-11.44670396428302,-10.28892174378874,0.593803110319319,0.0010717832008096566,1,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t013xy1c1.tif,1376
-1,46.0,46.0,46.0,0.0,0.0,0.140625,0.0,0.46875,0.015625,0.0,10.296875,1.46875,1.328125,1.390625,0.078125,0.234375,3.0,xanthomonase_t014xy1c1.tif,0,14,1,1104,14,b'eLt2mfNVG02Xgz5dGhiaVFQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAORNoYg=',e1f6ccb39b01827c6dd1a585d6ff5199,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t014xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09851670861244202,0.5566912889480591,0.123145886,0.5566913,-11.147162544744518,-10.211967219392774,0.5952695012282103,0.0011010217960885338,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t014xy1c1.tif,1376
-1,47.0,47.0,47.0,0.0,0.0,0.1875,0.0,0.484375,0.03125,0.015625,10.28125,1.546875,1.375,1.296875,0.09375,0.25,3.390625,xanthomonase_t015xy1c1.tif,0,15,1,1104,15,b'eLt2mfNVG02Xgz5dGhiaVlQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOSfoYk=',405b187007904ed62edebce5796a8df1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t015xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09927381277084352,0.5587185621261597,0.124092266,0.55871856,-11.338885274632691,-10.093965519865982,0.5850053759785503,0.001099747940546534,0,0,0,6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t015xy1c1.tif,1376
-1,47.0,47.0,47.0,0.0,0.0,0.21875,0.0,0.53125,0.015625,0.015625,10.546875,1.53125,1.359375,1.296875,0.078125,0.234375,3.078125,xanthomonase_t016xy1c1.tif,0,16,1,1104,16,b'eLt2mfNVG02Xgz5dAkOxotIw2VCvJDMNXOjDvAkMQpDzQbWCM0r1AGIgqghwIAIZYOtA9YWvqx0A5PGhig==',624b84afe2abb205cf73aede5b747f90,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t016xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.10197920799255372,0.5611904859542847,0.12747401,0.5611905,-11.166324768101056,-10.089588757745648,0.5907901476191015,0.001125809396296759,0,1,1,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t016xy1c1.tif,1376
-1,47.0,47.0,47.0,0.0,0.0,0.171875,0.0,0.515625,0.015625,0.015625,10.421875,1.5625,1.328125,1.328125,0.078125,0.21875,3.03125,xanthomonase_t017xy1c1.tif,0,17,1,1104,17,b'eLt2mfNVG02Xgz5dGhiaV1QaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOVDoYs=',806a8e4b326bc5717be881cd67592afd,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t017xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.0994372308254242,0.558942973613739,0.12429654,0.558943,-11.117187030928967,-10.159705726345397,0.5888232280371576,0.0010854496213423843,1,0,0,6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t017xy1c1.tif,1376
-1,46.0,46.0,46.0,0.0,0.0,0.203125,0.0,0.625,0.015625,0.0,10.609375,1.65625,1.390625,1.265625,0.078125,0.234375,3.046875,xanthomonase_t018xy1c1.tif,0,18,1,1104,18,b'eLt2mfNVG02Xgz5dGhhaVFQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOWVoYw=',b4f99267fc2e0e57df5bedee5ce983d9,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t018xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09670359492301941,0.5604641437530518,0.12087949,0.56046414,-11.328169105378997,-10.239186364009782,0.5853868948821406,0.0010577827776769976,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t018xy1c1.tif,1376
-1,46.0,46.0,46.0,0.0,0.0,0.203125,0.0,0.484375,0.03125,0.0,10.484375,1.546875,1.375,1.296875,0.078125,0.234375,3.0625,xanthomonase_t019xy1c1.tif,0,19,1,1104,19,b'eLt2mfNVG02Xgz5dGhhaVlQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAOXnoY0=',ad6eda2fdf2e17b1112c86e7af5467ac,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t019xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09699825644493104,0.5591033697128296,0.12124782,0.55910337,-11.158218778934568,-10.41059293947847,0.5801526678330747,0.0010262413140846016,0,0,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t019xy1c1.tif,1376
-1,48.0,48.0,48.0,0.0,0.0,0.203125,0.0,0.5,0.015625,0.015625,10.46875,1.53125,1.390625,1.375,0.078125,0.234375,3.09375,xanthomonase_t020xy1c1.tif,0,20,1,1104,20,b'eLt2mfNVG02Xgz5dGhgZVFQaJhvqlWSmgQt9mDeBQQhyPqhWcEapHkAMRBUBDkQgA2wdqL7wdbUDAONYoYU=',cb7ddb902cef5801919d8a49136c13af,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t020xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xanthomonase_agarose\1. Raw Images\1. raw images,Done,255,0,0.09781637191772462,0.562629222869873,0.122270465,0.5626292,-11.147833717463538,-10.22781873253347,0.5880346944543026,0.0010185393292420823,0,0,0,7,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xanthomonase_agarose/1.%20Raw%20Images/1.%20raw%20images/xanthomonase_t020xy1c1.tif,1376
