StepNumber,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,3
11,3
12,3
13,4
14,4
15,4
16,5
17,5
18,6
19,6
20,8
21,8
22,9
23,10
24,10
25,12
26,15
27,16
28,17
29,22
30,24
31,29
32,30
33,31
34,38
35,47
