CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,29.03890037536621,29.03890037536621,0.0,1,NaN,0.4182243489036704
1,2,30.410520553588867,30.410520553588867,0.0,1,NaN,0.4636475906407117
2,3,32.69536209106445,32.69536209106445,0.0,1,NaN,0.4124104685069456
3,4,33.604305267333984,33.604305267333984,0.0,1,NaN,0.42285388827412324
4,5,35.84465026855469,35.84465026855469,0.0,1,NaN,0.4124104685069456
5,6,36.34007263183594,36.34007263183594,0.0,1,NaN,0.4228539215636369
6,7,39.80200958251953,39.80200958251953,0.0,1,NaN,0.4636475906407117
7,8,41.59086608886719,41.59086608886719,0.0,1,NaN,0.4636475906407117
8,9,45.18806076049805,45.18806076049805,0.0,1,NaN,0.4383365747454624
9,10,46.51312255859375,46.51312255859375,0.0,1,NaN,0.42877802353997724
10,11,50.98905944824219,50.98905944824219,0.0,1,NaN,0.45277839799425773
11,12,54.12889862060547,54.12889862060547,0.0,1,NaN,0.4434483460103013
12,13,54.2137336730957,54.2137336730957,0.0,1,NaN,0.42285388827412324
13,14,32.0,32.0,0.0,1,NaN,3.141592653589793
14.0,15.0,33.899532318115234,33.899532318115234,-0.317,6.0,0.688,0.2954408381631939
15.0,16.0,37.479820251464844,37.479820251464844,0.163,7.0,0.683,0.14707834758753566
16,15,24.33924102783203,24.33924102783203,0.0,1,NaN,0.30288487275266973
17,17,27.254009246826172,27.254009246826172,0.0,1,NaN,0.3487710051766805
18.0,16.0,27.66860580444336,27.66860580444336,0.393,2.0,0.39,0.38050639785904167
19.0,16.0,29.83188247680664,29.83188247680664,-0.091,5.0,1.127,0.24497867926188402
20.0,16.0,28.0,28.0,0.454,8.0,0.686,3.141592653589793
21,15,22.132537841796875,22.132537841796875,0.0,1,NaN,3.0860941075272503
22.0,18.0,10.357135772705078,10.357135772705078,0.454,5.0,1.611,0.1651486778872935
23.0,15.0,25.328872680664062,25.328872680664062,0.244,2.0,0.147,3.0584512943605544
24.0,16.0,25.69980812072754,25.69980812072754,0.173,5.0,0.45,0.20749621823664555
25.0,19.0,23.527118682861328,23.527118682861328,0.09,2.0,0.145,0.7140907602090589
26.0,16.0,21.207469940185547,21.207469940185547,0.292,8.0,0.46,2.9764439091234722
27.0,16.0,32.163047790527344,32.163047790527344,-0.211,2.0,0.589,0.19739556394651794
28.0,18.0,27.925710678100586,27.925710678100586,0.124,4.0,0.374,0.6889244205400281
29.0,15.0,17.44133186340332,17.44133186340332,-0.586,2.0,2.766,2.961739132006545
30.0,16.0,18.552499771118164,18.552499771118164,-0.262,7.0,0.382,0.11065720619096417
31.0,16.0,18.0,18.0,0.577,3.0,1.853,3.141592653589793
32.0,15.0,20.870676040649414,20.870676040649414,-0.088,6.0,0.381,0.2606024134024565
33.0,16.0,32.75638198852539,32.75638198852539,0.029,6.0,0.48,0.21109333327625876
34.0,15.0,23.760154724121094,23.760154724121094,-0.027,2.0,0.452,2.9147937272589557
35.0,18.0,16.12203598022461,16.12203598022461,-0.046,5.0,0.316,0.1418970511734888
36.0,16.0,34.11884307861328,34.11884307861328,0.036,2.0,0.161,0.30092022552700465
37.0,18.0,23.086484909057617,23.086484909057617,0.135,4.0,0.285,2.83870774754761
38.0,16.0,25.236492156982422,25.236492156982422,0.062,2.0,0.194,0.5743048301211895
39,20,14.699554443359375,14.699554443359375,0.0,1,NaN,0.5880025994509304
40,15,9.0,9.0,0.0,1,NaN,3.141592653589793
41,21,26.399417877197266,26.399417877197266,0.0,1,NaN,0.43984255905238856
42,22,23.322927474975586,23.322927474975586,0.0,1,NaN,1.039072246710766
43,23,15.885407447814941,15.885407447814941,0.0,1,NaN,0.19739556394651794
44,16,21.183883666992188,21.183883666992188,0.0,1,NaN,0.7328151129382697
45.0,16.0,12.0,12.0,1.087,2.0,1.904,3.141592653589793
46.0,24.0,30.74178695678711,30.74178695678711,0.072,2.0,0.142,0.4101273405044207
47.0,25.0,26.03367805480957,26.03367805480957,-0.014,2.0,0.087,0.994421022084225
