TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.648618747545396,75.3535127055306,89.7899850523169,26.6025883406377,7.81842077868728,0,0,0,0.004,0.093
1,2,2,1.12628092524309,89.9828125,109.70546875,26.6759507568848,7.59767630055408,0,0,0,0.002,0.154
1,3,3,0.0103392164073541,105.902205882353,60.8088235294118,29.9393321990032,7.24618284306455,0,0,0,-0.004,0.119
1,4,4,0.500099660121964,136.28765060241,87.2063253012048,65.4476392922139,7.40746035612452,0,0,0,-0.119,-2.58
1,5,5,-0.535581799823904,131.040238450075,56.4068554396423,27.7499871957182,7.68165275252287,0,0,0,0.001,0.117
2,1,1,0.616953981410285,75.7894736842105,90.0321637426901,27.877205881618,7.794307318311,0,0,0,-0.0,0.149
2,2,2,1.0920776421834,90.4524886877828,110.319004524887,27.4156782739892,7.69419141272105,0,0,0,0.001,0.085
2,3,3,-0.0012044998932682,106.375348189415,61.1817548746518,28.7202356619694,7.68347625669134,0,0,0,0.004,-0.034
2,4,4,0.452022275809192,124.92657856094,81.0264317180617,29.8048543696264,7.32671364260395,0,0,0,0.003,-0.107
2,5,5,-0.557100992338874,131.486764705882,56.8529411764706,28.0437816182356,7.65074185911224,0,0,0,0.003,-0.012
2,6,6,0.574570380964244,147.721153846154,93.5835798816568,29.1873274098784,7.28301327418476,0,0,0,0.001,0.001
3,1,1,0.560598655544076,75.2714078374456,91.4303338171263,27.7913226872618,7.7016553699337,0,0,0,0.003,0.776
3,2,2,1.05369682007354,89.4004491017964,111.717814371257,27.734324652114,7.80552978185977,0,0,0,-0.001,0.455
3,3,3,-0.0190766294471932,105.353399433428,62.5949008498584,29.9695649071073,7.43997809748372,0,0,0,-0.001,0.526
3,4,4,0.470908947853414,123.629842180775,82.0272596843616,30.59830705744,7.2956095080706,0,0,0,0.002,0.373
3,5,5,-0.592882040273539,130.788489208633,58.2942446043165,28.9905614033202,7.64276939271586,0,0,0,0.0,0.458
3,6,6,0.56483250510855,146.845875542692,94.9616497829233,29.4977558261343,7.38436361399407,0,0,0,0.001,0.498
4,1,1,0.505230052289033,77.4251453488372,94.6824127906977,28.7410907439335,7.430884971611,0,0,0,0.002,0.077
4,2,2,0.930430229141743,89.8811659192825,114.239910313901,27.4287936273952,7.90213118852821,0,0,0,0.001,0.018
4,3,3,-0.053338059988639,106.749305555556,65.3701388888889,29.6302848154358,7.57046253584157,0,0,0,0.002,-0.041
4,4,4,0.493547437432763,124.250694444444,84.4486111111111,31.3194079733879,7.40746912688698,0,0,0,0.001,-0.18
4,5,5,-0.633058190179154,131.839210155148,61.509167842031,29.0971218819192,7.7897279476763,0,0,0,0.002,-0.073
4,6,6,0.543538305767361,147.965517241379,97.8010057471264,29.8624598743006,7.35721285773934,0,0,0,0.002,-0.06
5,1,1,0.498759827929422,76.871757925072,95.6239193083573,29.4349409769994,7.28387822655776,0,0,0,0.002,0.179
5,2,2,0.903508522101347,88.9547511312217,115.079185520362,27.8418295578018,7.63499225140509,0,0,0,0.001,0.138
5,3,3,-0.0826357387293381,105.99582172702,66.1991643454039,30.3112180884808,7.41629136764834,0,0,0,-0.0,0.219
5,4,4,0.498666027040586,122.866941015089,84.8717421124828,31.6897585250958,7.43560191737501,0,0,0,-0.001,0.059
5,5,5,-0.662904090597323,130.927871148459,62.5826330532213,29.7090700124349,7.58480580045581,0,0,0,0.0,0.091
5,6,6,0.54454683522778,147.053672316384,98.6313559322034,30.5204178236193,7.48919980639634,0,0,0,0.001,0.175
6,1,1,0.4853882239059,78.0014104372355,95.8638928067701,30.0589501968247,7.30113424512878,0,0,0,0.001,-0.007
6,2,2,0.892613241861762,89.8070175438596,115.289473684211,28.1745502925915,7.88753058555288,0,0,0,0.002,-0.044
6,3,3,-0.144958946045377,107.211484593838,66.3165266106443,30.2569536218153,7.35248581979221,0,0,0,0.001,0.144
6,4,4,0.509575006673456,123.350409836066,84.693306010929,31.4203343536917,7.48987537816153,0,0,0,-0.001,-0.067
6,5,5,-0.693915884293257,130.754971590909,63.9893465909091,29.7415208587434,7.52174608122803,0,0,0,-0.003,-0.322
6,6,6,0.54184384829196,147.974341192788,98.8321775312067,30.6748776254103,7.53966719149141,0,0,0,0.003,-0.14
7,1,1,0.482756032435175,78.486013986014,95.4195804195804,30.5038651914144,7.34600761914369,0,0,0,0.004,0.256
7,2,2,0.868209504488718,90.1177325581395,114.765988372093,28.6539859474789,7.69849875079768,0,0,0,0.002,0.189
7,3,3,-0.289658974852797,108.612215909091,65.4034090909091,30.5745294506153,7.19418945901525,0,0,0,0.005,0.171
7,4,4,0.532789006997168,123.424785100287,83.9892550143266,31.0118605032182,7.17380897227203,0,0,0,0.004,-0.008
7,5,5,-0.637435559888621,128.1584,65.5784,28.9188026225016,7.07808738366965,0,0,0,0.002,0.152
7,6,6,0.537677025200307,147.697959183673,97.9850340136054,31.4760647140011,7.55607345963992,0,0,0,0.003,0.125
8,1,1,0.482136263483163,79.1593103448276,96.5206896551724,31.7984679395451,7.24213964680059,0,0,0,0.002,0.047
8,2,2,0.862239418101565,90.3984375,115.746448863636,29.2376674724647,7.74249755177513,0,0,0,0.002,-0.026
8,3,3,-0.325750456015078,109.08661971831,66.2697183098592,32.0302839147909,7.00156389518187,0,0,0,0.001,0.115
8,4,4,0.578481973454295,122.868458274399,84.7298444130127,32.240894296136,7.20690274754249,0,0,0,0.002,0.0
8,5,5,-0.609682372965683,128.552,66.4704,29.5792731270399,7.00331251034062,0,0,0,0.001,0.086
8,6,6,0.569924427858218,148.000664010624,98.6626826029216,32.3638417834185,7.62066966406149,0,0,0,0.001,0.017
9,1,1,0.484777595811689,79.4392076502732,96.5976775956284,32.3758547050466,7.1807853738325,0,0,0,0.002,0.099
9,2,2,0.836818198759623,90.3304843304843,115.63603988604,29.8000823233286,7.69359047813091,0,0,0,0.002,0.025
9,3,3,-0.349563705732351,109.817226890756,66.1771708683473,32.3710078187727,6.96923395718155,0,0,0,0.005,0.051
9,4,4,0.612279112321923,122.80179558011,84.8280386740332,32.8278971609417,7.15537288843966,0,0,0,0.001,-0.119
9,5,5,-0.591504850971768,129.070422535211,66.4006259780908,29.9886750822442,7.02730641363453,0,0,0,0.001,0.029
9,6,6,0.591327556607614,148.109517601043,98.6492829204694,32.5762305839674,7.55560002461492,0,0,0,0.002,-0.049
10,1,1,0.477987670475385,79.6288798920378,97.0823211875843,32.9606330018217,7.22961554768448,0,0,0,0.008,-0.2
10,2,2,0.8234367795793,90.1458625525947,115.935483870968,30.2560803183769,7.66939535359164,0,0,0,0.005,-0.346
10,3,3,-0.3662713581323,109.99860724234,66.3676880222841,33.7650406601112,6.8040681123395,0,0,0,0.009,-0.04
10,4,4,0.612588029821579,122.057980900409,84.8540245566167,33.1510449982469,7.21931289359009,0,0,0,0.006,-0.339
10,5,5,-0.591096794960254,129.146592709984,66.5657686212361,30.2958213056327,6.88135285350018,0,0,0,0.005,0.01
10,6,6,0.595191165056039,147.740433673469,98.765306122449,33.2612294646131,7.59487391630658,0,0,0,0.005,-0.215
11,1,1,0.487195219435852,81.2082245430809,94.4477806788512,35.4265912867239,7.03858731020429,0,0,0,0.003,-0.095
11,2,2,0.806201278547237,91.0,113.053450608931,31.6598353227285,7.71489316768633,0,0,0,0.003,-0.159
11,3,3,-0.388401611455375,111.495923913043,63.414402173913,36.581525471198,6.55508630555992,0,0,0,0.003,-0.051
11,4,4,0.630163022732467,122.199868073879,81.6339050131926,35.058225248375,7.09050651449814,0,0,0,-0.001,-0.141
11,5,5,-0.580353535346044,130.753834355828,63.4616564417178,31.722474690282,6.86770907127373,0,0,0,-0.0,-0.025
11,6,6,0.613912789337917,148.493292682927,95.6615853658537,34.8074161700225,7.5693175061015,0,0,0,0.0,-0.11
12,1,1,0.48609010118357,81.4788189987163,93.5885750962773,36.4655307664126,7.03105962227142,0,0,0,0.003,-0.061
12,2,2,0.797109186167797,90.9373350923483,112.084432717678,32.4831959040953,7.69881767368478,0,0,0,0.001,-0.151
12,3,3,-0.394482548382777,111.787175989086,62.3826739427012,37.3571654610584,6.44397124051344,0,0,0,0.008,-0.032
12,4,4,0.634778691861835,121.980519480519,80.687012987013,34.7479115457018,7.24161687425516,0,0,0,-0.0,-0.172
12,5,5,-0.567503941564412,131.044764795144,62.5660091047041,31.7090907822433,7.00255480564294,0,0,0,0.005,-0.014
12,6,6,0.616299415671509,148.493990384615,94.6370192307692,34.8810820563048,7.62061797043574,0,0,0,0.002,-0.143
13,1,1,0.486633042611702,81.7792452830189,92.9201257861635,37.2923198690217,7.07487019244112,0,0,0,0.005,0.244
13,2,2,0.791030441679147,90.8143989431968,111.213342140026,32.6960571956683,7.62496756843081,0,0,0,0.004,0.18
13,3,3,-0.399724672648107,112.196356275304,61.3117408906883,39.607286871651,6.31740122524418,0,0,0,0.001,0.18
13,4,4,0.64819728579466,121.612337662338,79.6818181818182,34.6378994585086,7.35727115181822,0,0,0,-0.003,0.104
13,5,5,-0.575177138220589,131.522354694486,61.3956780923994,33.1324668381501,6.86170476852327,0,0,0,0.001,0.197
