TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
15,36,9.143617462798726,140.0,294.5,308.67676767676767,False,39.63850771710389,6.828776707414878
15,44,3.140798014776724,106.0,220.11320754716985,307.64150943396226,False,17.048926967762423,4.995956239394533
15,49,-30.974077855173505,202.0,269.6271186440678,337.1186440677966,False,37.04521309590012,6.7114919252094944
15,50,19.294142904659303,106.0,231.9879032258065,345.6975806451613,False,38.69400528390278,8.52426730158962
15,52,-35.046435113112686,202.0,278.48659003831415,350.27203065134097,True,46.51280596130959,7.614286411264955
15,53,13.713572579313007,8.0,248.8842975206612,351.2809917355372,False,29.090947558772637,6.158346031144869
16,1,43.4629250771707,62.0,207.69182389937103,141.8427672955975,True,23.161485237026923,9.16077484025032
16,2,74.80121544189056,107.0,235.8310810810811,146.25675675675674,False,24.37732623372677,7.906004922322222
16,3,36.79666578313598,61.0,199.2616033755274,154.2194092827004,False,30.72293512398782,10.258667000432322
16,4,29.091801568485486,62.0,218.2142857142857,154.82142857142858,False,11.842627623535115,6.159208101669465
16,6,59.85646672857445,107.0,264.6849315068493,158.7945205479452,False,25.634314754893744,7.440281829671933
16,10,-31.40439378593064,236.0,281.2020202020202,177.66666666666666,False,19.409671974861222,7.06574628394124
16,11,-20.963066624082533,110.0,292.9727626459144,190.5486381322957,False,38.9188232348851,8.992819807442727
16,15,-4.599699721117698,89.0,212.15827338129495,209.41007194244605,False,41.66768922943096,5.042989922721128
16,19,13.00285053897374,122.0,302.52941176470586,231.8455882352941,False,28.337652700001964,6.39805063365544
16,21,8.179926303119972,290.0,287.0483870967742,235.93548387096772,False,21.7000056065853,5.02630708549158
16,23,-48.02516119544112,89.0,197.34703196347036,254.0319634703196,False,32.98719942820156,8.850976471258052
16,25,-11.184265553849349,293.0,300.7724550898204,265.2694610778443,False,33.83261432170607,6.602391818948855
