CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1,1.0,43.0012322819349,43.0012322819349,0.0,1,NaN
2,2.0,66.8398257476433,66.8398257476433,0.0,1,NaN
3.0,4.0,41.6664586597847,58.87271875323828,-2.43,6.0,0.111
4,5.0,36.93366949837188,36.93366949837188,0.0,1,NaN
5.0,8.0,42.6824846904981,50.224766193826646,7.77,3.0,0.12
6.0,1.0,25.83981834331216,35.8493470402921,2.092,2.0,0.287
7.0,2.0,28.30345566318977,30.049162300240415,0.823,3.0,0.038
8.0,1.0,49.4004122806736,44.830721530765096,2.24,5.0,-0.024
9.0,2.0,32.0453189642557,53.05803356024636,2.799,4.0,0.196
10,5.0,2.309401076758504,2.309401076758504,0.0,1,NaN
11.0,5.0,43.577759472841045,54.98088581121015,-1.152,4.0,0.117
12.0,1.0,41.27369674067429,48.07354450355524,0.645,3.0,0.093
13,1.0,17.20368613865745,17.20368613865745,0.0,1,NaN
14.0,8.0,67.12915146880033,76.6572978204204,1.429,3.0,0.088
15.0,8.0,56.2571739927991,66.63848122420589,-1.485,4.0,0.083
16.0,2.0,10.190285881065757,15.557018188295212,1.621,3.0,0.24
17.0,2.0,34.246421703603374,35.395387031549966,2.035,2.0,0.032
18.0,2.0,33.417767576917775,38.95808967222915,2.469,4.0,0.09
19,5.0,29.67970155818908,29.67970155818908,0.0,1,NaN
20,2.0,29.13659670588251,29.13659670588251,0.0,1,NaN
21.0,5.0,34.41354736904106,37.43289010278025,6.006,2.0,0.081
22,1.0,29.453213002820103,29.453213002820103,0.0,1,NaN
23,1.0,41.9337348516376,41.9337348516376,0.0,1,NaN
24,4.0,34.046469062355875,34.046469062355875,0.0,1,NaN
25,2.0,10.683232834013308,10.683232834013308,0.0,1,NaN
26,4.0,44.15222922096906,44.15222922096906,0.0,1,NaN
27,1.0,22.681872858969925,22.681872858969925,0.0,1,NaN
28,2.0,9.108891086212976,9.108891086212976,0.0,1,NaN
29,5.0,10.937295081301102,10.937295081301102,0.0,1,NaN
30,1.0,9.939651938935114,9.939651938935114,0.0,1,NaN
31,5.0,10.3149489128578,10.3149489128578,0.0,1,NaN
32.0,8.0,37.60695217487737,48.993611347913394,2.784,3.0,0.146
33,8.0,48.41241239465032,48.41241239465032,0.0,1,NaN
34,8.0,7.216823692037725,7.216823692037725,0.0,1,NaN
35,8.0,94.7931637825749,94.7931637825749,0.0,1,NaN
36.0,61.0,42.36903541348833,42.447020712595474,4.599,2.0,0.002
37.0,62.0,43.743577648970906,42.318766116402564,-0.08,2.0,-0.034
38.0,89.0,42.47663753709973,48.94202538715976,-9.292,2.0,0.133
