TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,width,height
201,1077,586,12.9946174621582,182.584259033203,839.634704589844,19.4128723144531,6.07120752334595,19.4128723144531,6.07120752334595
201,1082,405,50.1944313049316,33.1230278015137,1075.6474609375,19.0774955749512,7.55417680740356,7.55417680740356,19.0774955749512
201,1113,800,63.4349517822266,74.7000198364258,646.400024414063,32.1993789672852,7.60263061523438,7.60263061523438,32.1993789672852
201,1115,802,14.036244392395,272.5,708.500061035156,23.5259552001953,6.06339025497437,6.06339025497437,23.5259552001953
201,1120,186,59.7435646057129,209.567352294922,766.044006347656,23.6819343566895,7.41410112380981,23.6819343566895,7.41410112380981
201,1139,659,90,126,725.5,22,7,7,22
201,1168,830,45,1251.25,272.25,26.1629505157471,5.65685367584229,26.1629505157471,5.65685367584229
201,1169,831,22.6198654174805,1252.07409667969,286.322509765625,37.1538467407227,8.07692432403564,37.1538467407227,8.07692432403564
201,1178,817,18.4349498748779,1150.55004882813,132.849990844727,17.0762958526611,5.3758716583252,5.3758716583252,17.0762958526611
201,1180,401,41.1859283447266,1206.94250488281,353.637237548828,27.6571941375732,5.7383975982666,27.6571941375732,5.7383975982666
201,1197,423,55.3048477172852,261.812042236328,688.284118652344,24.6657619476318,6.83051872253418,24.6657619476318,6.83051872253418
201,1236,482,45,208.250030517578,781.250122070313,23.3345203399658,7.07106781005859,23.3345203399658,7.07106781005859
201,1304,784,38.6598091125488,194.804885864258,627.743957519531,24.9878025054932,6.40312433242798,24.9878025054932,6.40312433242798
201,1307,681,26.5650501251221,116.900024414063,710.700012207031,20.1246089935303,5.81377649307251,20.1246089935303,5.81377649307251
201,1343,793,45,1238.25,376.25,15.5563488006592,4.94974708557129,4.94974708557129,15.5563488006592
201,1345,784,74.7448806762695,195.026931762695,611.765380859375,28.1535587310791,6.66564035415649,28.1535587310791,6.66564035415649
201,1347,385,59.4207763671875,647.258056640625,734.552062988281,30.0150260925293,7.23960876464844,30.0150260925293,7.23960876464844
201,1361,298,22.3801364898682,1287.77661132813,224.113891601563,26.380521774292,6.09199714660645,6.09199714660645,26.380521774292
201,1363,401,90,1153.5,338,27,6,6,27
201,1364,259,45,1225.25,365.75,19.0918807983398,7.07106733322144,7.07106733322144,19.0918807983398
201,1366,659,83.6598129272461,79.8414611816406,725.0732421875,24.6262321472168,7.17805004119873,24.6262321472168,7.17805004119873
201,1387,298,90,1289.5,245,9,4,4,9
201,1392,401,35.5376777648926,1169.62841796875,334.520233154297,18.8321170806885,5.46363925933838,18.8321170806885,5.46363925933838
201,1405,968,14.036244392395,1267.41198730469,273.852996826172,13.8245296478271,4.85071229934692,13.8245296478271,4.85071229934692
201,1408,971,10.6196556091309,240.28303527832,682.990539550781,22.5446300506592,6.63438701629639,22.5446300506592,6.63438701629639
201,1410,973,80.5376739501953,228.635116577148,760.810791015625,25.3174438476563,7.06915664672852,7.06915664672852,25.3174438476563
201,1423,980,9.46232223510742,1186.59448242188,365.932403564453,27.4546318054199,5.26076745986938,27.4546318054199,5.26076745986938
201,1440,662,26.5650501251221,1208.7001953125,344.600006103516,9.83869934082031,4.91934967041016,9.83869934082031,4.91934967041016
201,1443,285,54.4623222351074,196.918914794922,661.486511230469,20.2270889282227,7.43984889984131,20.2270889282227,7.43984889984131
201,1471,259,90,1173.5,355.5,9,3,3,9
201,1475,802,90,239,710,10,6,6,10
201,1476,800,38.2901649475098,59.0153732299805,714.380554199219,29.8255443572998,9.17073535919189,29.8255443572998,9.17073535919189
201,1477,186,82.8749847412109,249.13850402832,778.607788085938,30.3885078430176,8.18629264831543,8.18629264831543,30.3885078430176
201,1482,1019,45,1150.50012207031,100.000007629395,7.77817440032959,4.94974708557129,7.77817440032959,4.94974708557129
201,1490,1027,43.0250663757324,644.749389648438,706.732727050781,29.7783164978027,7.16434192657471,7.16434192657471,29.7783164978027
201,1492,1029,75.2564392089844,668.3056640625,715.26171875,27.6379699707031,7.38030529022217,7.38030529022217,27.6379699707031
201,1505,469,3.1798300743103,330.579986572266,1022.05993652344,26.1263790130615,6.37905216217041,6.37905216217041,26.1263790130615
201,1518,1043,29.7448825836182,180.14616394043,628.369201660156,24.6829090118408,6.69787549972534,24.6829090118408,6.69787549972534
201,1521,1046,56.3099365234375,600.846069335938,820.769165039063,22.7427101135254,7.76580333709717,7.76580333709717,22.7427101135254
201,1526,298,36.8698959350586,1261.96020507813,226.72004699707,26.4000034332275,6.40000057220459,26.4000034332275,6.40000057220459
201,1529,537,41.6335411071777,103.389633178711,680.624145507813,24.1662349700928,7.55713939666748,24.1662349700928,7.55713939666748
201,1542,1059,45,206.250045776367,646.250061035156,26.1629505157471,7.07106781005859,26.1629505157471,7.07106781005859
201,1548,1065,38.1572265625,623.227111816406,703.892700195313,29.2061080932617,8.08784484863281,8.08784484863281,29.2061080932617
201,1559,416,2.72631096839905,61.5452499389648,582.5498046875,27.0170059204102,5.99320888519287,27.0170059204102,5.99320888519287
201,1561,733,41.1859283447266,197.092910766602,649.893859863281,24.0824546813965,6.49097394943237,24.0824546813965,6.49097394943237
201,1564,479,42.2736854553223,639.477355957031,698.024841308594,29.12672996521,7.46666765213013,7.46666765213013,29.12672996521
201,1566,186,90,227,773,12,6,6,12
201,1567,186,28.6104583740234,230.748352050781,786.544555664063,24.182035446167,7.42220878601074,24.182035446167,7.42220878601074
201,1570,443,90,125,874.5,16,7,7,16
201,1580,1077,15.9453973770142,1190.57543945313,350.23583984375,10.0273199081421,3.98345589637756,10.0273199081421,3.98345589637756
201,1585,1082,36.8698997497559,210.419998168945,618.940063476563,25,6.60000038146973,25,6.60000038146973
201,1587,1084,26.5650501251221,207.400009155273,672.700073242188,23.25510597229,6.70820379257202,6.70820379257202,23.25510597229
201,1596,445,24.4439544677734,1303.2841796875,230.674682617188,18.8694152832031,6.37256526947021,6.37256526947021,18.8694152832031
201,1600,971,68.9624862670898,260.902069091797,703.345336914063,24.6977577209473,7.17958164215088,24.6977577209473,7.17958164215088
201,1606,1093,45,1246.50012207031,234.999969482422,12.0208148956299,4.94974708557129,12.0208148956299,4.94974708557129
201,1619,1106,90,246.5,665.5,25,5,25,5
201,1627,1114,60.2551155090332,654.669189453125,711.046142578125,23.6906299591064,7.44208288192749,7.44208288192749,23.6906299591064
201,1628,1115,53.7461585998535,616.452331542969,831.934936523438,31.9874000549316,6.23619842529297,6.23619842529297,31.9874000549316
201,1636,285,85.6012878417969,214.488220214844,687.847045898438,19.2508220672607,5.59884452819824,5.59884452819824,19.2508220672607
201,1639,906,45,99.2500152587891,805.750122070313,17.6776695251465,5.65685367584229,5.65685367584229,17.6776695251465
201,1644,1123,45,1258.50012207031,234.500091552734,8.48528099060059,4.24264049530029,8.48528099060059,4.24264049530029
201,1646,1125,12.0947580337524,1235.33911132813,233.751220703125,24.9339637756348,5.86681461334229,5.86681461334229,24.9339637756348
201,1648,1127,87.95458984375,1226.87512207031,263.004455566406,36.1198272705078,5.38942003250122,36.1198272705078,5.38942003250122
201,1650,1129,50.1944313049316,1151.16394042969,361.696746826172,24.9671936035156,6.65791845321655,6.65791845321655,24.9671936035156
201,1651,1130,63.4349517822266,1160.90014648438,365.300048828125,12.0747671127319,5.81377649307251,5.81377649307251,12.0747671127319
201,1652,1131,63.4349517822266,1165.40014648438,372.800018310547,12.5219802856445,5.36656284332275,5.36656284332275,12.5219802856445
201,1653,1132,90,1174,382,24,6,6,24
201,1654,1133,50.1944274902344,1185.59008789063,398.008209228516,24.8391551971436,7.04202890396118,24.8391551971436,7.04202890396118
201,1655,1134,61.6992454528809,256.791320800781,622.612426757813,24.1790904998779,6.77285385131836,24.1790904998779,6.77285385131836
201,1658,1137,56.3099365234375,256.923095703125,655.884521484375,24.6841583251953,6.65640306472778,24.6841583251953,6.65640306472778
201,1659,1138,86.4236679077148,236.750991821289,664.515502929688,21.0838603973389,5.80118083953857,21.0838603973389,5.80118083953857
201,1660,1139,90,215,676,8,6,8,6
201,1661,1140,15.9453954696655,226.764144897461,670.575439453125,22.1150493621826,6.18122434616089,6.18122434616089,22.1150493621826
201,1662,1141,45,272.750030517578,686.75,14.8492412567139,5.65685367584229,14.8492412567139,5.65685367584229
201,1665,1144,60.2551155090332,630.692321777344,724.961547851563,24.6829090118408,6.69787502288818,24.6829090118408,6.69787502288818
201,1666,1145,71.5650482177734,656.550048828125,733.650024414063,24.9819927215576,6.32455539703369,24.9819927215576,6.32455539703369
201,1675,1154,26.5650501251221,625.500061035156,789.500061035156,11.1803398132324,5.81377696990967,5.81377696990967,11.1803398132324
201,1685,445,18.4349498748779,1319.35009765625,221.450012207031,18.0249805450439,5.69209957122803,18.0249805450439,5.69209957122803
201,1687,793,80.5376739501953,1218.82434082031,397.445983886719,26.4682369232178,6.74035835266113,6.74035835266113,26.4682369232178
201,1688,416,26.5650501251221,95.1000213623047,533.800048828125,21.0190372467041,5.36656284332275,5.36656284332275,21.0190372467041
201,1689,416,30.9637546539307,46.4705772399902,572.88232421875,20.9228286743164,6.17394876480103,6.17394876480103,20.9228286743164
201,1691,537,21.8014068603516,123.724128723145,700.189697265625,32.6823806762695,7.98489952087402,32.6823806762695,7.98489952087402
201,1694,482,45,229.5,800.000122070313,23.3345203399658,6.36396026611328,23.3345203399658,6.36396026611328
201,1695,649,3.57633447647095,576.657592773438,818.478698730469,25.2008285522461,7.73490810394287,7.73490810394287,25.2008285522461
201,1696,385,29.7448825836182,591.553833007813,807.53076171875,35.8460350036621,10.1708478927612,10.1708478927612,35.8460350036621
201,1698,1162,90,1160,392,26,6,6,26
201,1701,1165,29.7448806762695,224.530792236328,595.446166992188,22.8223915100098,7.5661187171936,7.5661187171936,22.8223915100098
201,1708,1172,60.2551155090332,233.684661865234,625.323120117188,24.1867713928223,6.94594430923462,6.94594430923462,24.1867713928223
201,1709,1173,38.6598052978516,210.70735168457,629.365905761719,14.0556392669678,6.24695062637329,14.0556392669678,6.24695062637329
201,1712,1176,53.1301002502441,216.720001220703,645.460021972656,22.8000049591064,6.60000085830688,22.8000049591064,6.60000085830688
201,1716,1180,26.5650501251221,83.7999725341797,656.900024414063,21.466251373291,7.60263013839722,7.60263013839722,21.466251373291
201,1737,1195,18.4349479675293,43.2500038146973,115.750015258789,11.7004270553589,5.05964326858521,11.7004270553589,5.05964326858521
201,1739,1197,32.0053825378418,1258.32019042969,212.887710571289,33.2839317321777,8.58598136901855,33.2839317321777,8.58598136901855
201,1743,1201,45,1247.25012207031,257.249969482422,14.8492422103882,5.65685367584229,14.8492422103882,5.65685367584229
201,1752,1210,12.5288076400757,215.629409790039,741.917663574219,30.5871982574463,7.48410177230835,7.48410177230835,30.5871982574463
201,1772,1223,21.8014068603516,1168.39672851563,134.258666992188,18.7552280426025,6.87072801589966,6.87072801589966,18.7552280426025
201,1777,1228,90,1190.5,324.5,7,5,5,7
201,1785,1236,18.4349498748779,240.75,692.25,19.9223461151123,5.05964422225952,19.9223461151123,5.05964422225952
201,1801,930,20.5560455322266,1157.28076171875,140.917770385742,21.1844482421875,6.5543041229248,6.5543041229248,21.1844482421875
201,1802,1223,90,1161.5,158.5,17,5,17,5
201,1804,186,78.690071105957,263.634643554688,763.673034667969,23.730052947998,6.66794872283936,6.66794872283936,23.730052947998
201,1807,482,30.256441116333,196.181381225586,786.189086914063,25.5534553527832,7.63004636764526,25.5534553527832,7.63004636764526
201,1810,1253,45,1246.00012207031,246.000061035156,14.1421356201172,5.65685367584229,14.1421356201172,5.65685367584229
201,1813,1256,74.0546035766602,1137.36791992188,384.037689208984,23.0765724182129,6.73066663742065,23.0765724182129,6.73066663742065
201,1818,1261,45,272.250061035156,647.250061035156,23.3345203399658,7.07106781005859,23.3345203399658,7.07106781005859
201,1830,1273,80.5376739501953,654.567626953125,784.405456542969,25.9750385284424,7.23355531692505,7.23355531692505,25.9750385284424
201,1848,1086,41.6335411071777,259.282745361328,672.306884765625,21.9240074157715,6.89277505874634,21.9240074157715,6.89277505874634
201,1857,1296,45,182.999984741211,658.000061035156,11.3137073516846,5.65685367584229,11.3137073516846,5.65685367584229
201,1864,1303,53.1301002502441,102.280014038086,854.039978027344,19.2000007629395,6.40000057220459,19.2000007629395,6.40000057220459
201,1865,1304,36.8698959350586,104.600028991699,884.200073242188,15.2000007629395,7.20000028610229,7.20000028610229,15.2000007629395
201,1867,1306,57.2647705078125,398.055908203125,1000.64263916016,26.6172904968262,7.45043802261353,26.6172904968262,7.45043802261353
201,1873,312,23.1985893249512,378.965576171875,998.413879394531,24.6856136322021,7.09054851531982,24.6856136322021,7.09054851531982
201,1876,1309,63.4349517822266,1162.00012207031,83.9999923706055,13.4164066314697,5.36656284332275,13.4164066314697,5.36656284332275
201,1878,1311,20.5560455322266,1328.43823242188,206.164367675781,20.5992431640625,5.14981079101563,20.5992431640625,5.14981079101563
201,1879,1312,14.036244392395,1324.97058105469,213.61767578125,24.4960994720459,5.09324741363525,24.4960994720459,5.09324741363525
201,1883,1316,83.9909896850586,1235.65063476563,261.931518554688,24.2868709564209,4.97252750396729,24.2868709564209,4.97252750396729
201,1886,1319,77.47119140625,112.394119262695,538.523498535156,25.7062606811523,6.39944887161255,6.39944887161255,25.7062606811523
201,1892,1325,23.1985893249512,178.25862121582,644.896606445313,12.9993391036987,4.59572601318359,12.9993391036987,4.59572601318359
201,1896,1329,41.6335411071777,270.196563720703,659.341430664063,21.8409614562988,6.89277505874634,21.8409614562988,6.89277505874634
201,1898,1331,45,274.000030517578,674.000061035156,14.1421356201172,5.65685367584229,14.1421356201172,5.65685367584229
201,1903,1336,53.1301002502441,620.740112304688,804.320068359375,20.8000011444092,7.40000009536743,7.40000009536743,20.8000011444092
201,1906,1339,0,631.5,811.5,9,5,5,9
201,1919,1123,90,1226,231.5,17,6,17,6
201,1920,578,20.5560474395752,313.890441894531,525.458862304688,26.5683403015137,7.49063348770142,26.5683403015137,7.49063348770142
201,1921,112,65.224853515625,47.6024284362793,529.221923828125,21.4418125152588,5.93665742874146,5.93665742874146,21.4418125152588
201,1927,1352,90,1137,355.5,26,5,5,26
201,1929,1354,45,1233.75012207031,369.750061035156,14.1421356201172,4.94974708557129,4.94974708557129,14.1421356201172
201,1930,1355,45,1249.50012207031,377.499969482422,9.89949417114258,5.65685367584229,5.65685367584229,9.89949417114258
201,1935,1360,9.46232223510742,251.067565917969,605.594543457031,24.3310508728027,5.09636878967285,24.3310508728027,5.09636878967285
201,1936,1361,6.70983695983887,254.078506469727,596.832763671875,26.406120300293,6.19258594512939,26.406120300293,6.19258594512939
201,1937,1362,67.6198654174805,234.036987304688,615.161254882813,23.7696666717529,7.28863906860352,7.28863906860352,23.7696666717529
201,1939,1364,19.6538257598877,233.911773681641,642.147033691406,26.3015022277832,7.19759798049927,7.19759798049927,26.3015022277832
201,1942,1367,45,181.499969482422,668.500061035156,15.5563488006592,5.65685367584229,15.5563488006592,5.65685367584229
201,1943,1368,36.8698959350586,170.65998840332,672.620056152344,21.4000015258789,6.60000038146973,21.4000015258789,6.60000038146973
201,1954,298,45,1301.00012207031,217.500030517578,14.8492422103882,6.36396026611328,6.36396026611328,14.8492422103882
201,1956,416,18.4349498748779,38.0499954223633,570.35009765625,16.4438438415527,5.3758716583252,5.3758716583252,16.4438438415527
201,1957,1136,63.4349517822266,255.699996948242,639.400024414063,15.6524744033813,6.26099014282227,15.6524744033813,6.26099014282227
201,1958,926,90,258.5,725,25,6,6,25
201,1959,1065,54.7824058532715,623.891479492188,732.429626464844,29.4108428955078,7.30465459823608,29.4108428955078,7.30465459823608
201,1961,1151,8.13010215759277,194.550018310547,764.649963378906,21.4960479736328,8.34386157989502,8.34386157989502,21.4960479736328
201,1964,1379,59.7435646057129,1168.83679199219,120.720230102539,18.8591709136963,5.97446918487549,5.97446918487549,18.8591709136963
201,1965,1380,23.1985893249512,1181.00012207031,128.999984741211,17.8576774597168,6.82793569564819,6.82793569564819,17.8576774597168
201,1966,1381,57.52880859375,1139.64123535156,140.864715576172,26.0768089294434,6.90268468856812,26.0768089294434,6.90268468856812
201,1969,1384,21.0375118255615,1124.63916015625,362.438110351563,25.631103515625,6.82060241699219,25.631103515625,6.82060241699219
201,1974,1389,0,30.5,556,18,5,5,18
201,1980,1395,90,218,705.5,24,5,5,24
201,1981,1396,45,62.7499771118164,703.750061035156,20.5060958862305,5.65685367584229,20.5060958862305,5.65685367584229
201,1991,1094,90,1153.5,347.5,13,5,5,13
201,1994,1237,18.4349479675293,244.050018310547,702.350036621094,23.7170829772949,5.69209957122803,23.7170829772949,5.69209957122803
201,1996,312,33.6900672912598,346.384674072266,995.923095703125,20.523904800415,6.65640258789063,20.523904800415,6.65640258789063
201,2007,1415,72.6459732055664,193.370086669922,677.884399414063,25.2937202453613,6.5023946762085,25.2937202453613,6.5023946762085
201,2009,1417,57.0947570800781,183.274368286133,696.469482421875,27.7552032470703,5.87699127197266,27.7552032470703,5.87699127197266
201,2010,1418,14.6208744049072,669.606262207031,691.592956542969,30.5851249694824,7.15195465087891,30.5851249694824,7.15195465087891
201,2012,1420,15.9453954696655,670.981079101563,701.566040039063,25.5490608215332,5.76914262771606,25.5490608215332,5.76914262771606
201,2015,1423,80.5376739501953,636.027038574219,794.162109375,20.7142715454102,6.24716138839722,20.7142715454102,6.24716138839722
201,2019,1427,69.4439544677734,169.438369750977,814.835632324219,16.8539257049561,6.08613967895508,6.08613967895508,16.8539257049561
201,2020,1428,51.3401947021484,56.8170547485352,817.646301269531,21.3958053588867,6.7154712677002,6.7154712677002,21.3958053588867
201,2028,1436,20.5560455322266,74.5685424804688,1019.65063476563,25.6320114135742,6.67134571075439,6.67134571075439,25.6320114135742
201,2030,1017,80.5376739501953,1158.81079101563,98.3648529052734,19.3990821838379,5.7539644241333,19.3990821838379,5.7539644241333
201,2031,298,33.6900634765625,1342.00012207031,202.000030517578,16.0863056182861,6.65640306472778,16.0863056182861,6.65640306472778
201,2034,1180,90,69.5,663.5,13,7,13,7
201,2037,692,39.8055686950684,105.13117980957,714.442565917969,17.925163269043,8.19436073303223,17.925163269043,8.19436073303223
201,2039,865,26.5650501251221,657.500061035156,760.000061035156,27.2800273895264,8.04984474182129,8.04984474182129,27.2800273895264
201,2047,1444,90,285.5,649,10,5,10,5
201,2048,1445,78.690071105957,286.788482666016,664.9423828125,14.3164777755737,5.49125146865845,14.3164777755737,5.49125146865845
201,2052,1449,90,81,837,22,6,6,22
201,2054,1451,45,138.250015258789,852.750061035156,13.4350271224976,4.24264049530029,4.24264049530029,13.4350271224976
201,2055,1452,60.2551155090332,141.400009155273,861.199951171875,23.8146667480469,6.20173645019531,6.20173645019531,23.8146667480469
201,2056,1453,63.4349517822266,42.900016784668,864.300170898438,16.5469017028809,6.70820379257202,16.5469017028809,6.70820379257202
201,2058,1455,53.1301002502441,144.300048828125,872.400085449219,17.2000007629395,6.60000038146973,6.60000038146973,17.2000007629395
201,2061,1458,45,62.2500076293945,1003.75012207031,17.6776695251465,7.07106781005859,7.07106781005859,17.6776695251465
201,2065,935,19.9831066131592,1326.79553222656,233.562026977539,19.6502246856689,5.98050308227539,19.6502246856689,5.98050308227539
201,2067,1151,20.5560474395752,204.171264648438,738.876708984375,25.6320114135742,8.19288063049316,8.19288063049316,25.6320114135742
201,2068,530,57.0947570800781,380.178070068359,1017.00238037109,29.1380233764648,7.80306386947632,7.80306386947632,29.1380233764648
201,2072,1463,14.036244392395,90.3529510498047,522.588256835938,10.1864948272705,5.82085514068604,5.82085514068604,10.1864948272705
201,2073,1464,5.19442892074585,61.5163955688477,572.819702148438,15.3005390167236,3.71196532249451,15.3005390167236,3.71196532249451
201,2074,1465,45,264.000030517578,618,11.3137073516846,5.65685367584229,11.3137073516846,5.65685367584229
201,2075,1466,0,278,638.5,9,4,4,9
201,2077,1468,90,220.5,696,11,4,4,11
201,2078,1469,63.4349517822266,187.499984741211,687.000061035156,12.9691934585571,4.47213554382324,12.9691934585571,4.47213554382324
201,2080,1471,90,642.5,743.5,11,5,11,5
201,2084,1475,74.7448806762695,110.665390014648,808.273193359375,16.7518062591553,6.13940525054932,6.13940525054932,16.7518062591553
201,2085,1476,10.3048467636108,184.688003540039,810.715942382813,15.2947072982788,5.72433423995972,5.72433423995972,15.2947072982788
201,2086,1477,56.3099365234375,59.5384559631348,827.3076171875,17.1957054138184,5.54700183868408,5.54700183868408,17.1957054138184
201,2087,1478,18.4349479675293,191.650009155273,822.550048828125,20.2385768890381,6.64078330993652,6.64078330993652,20.2385768890381
201,2088,1479,45,579.500061035156,839.500122070313,25.4558410644531,5.65685367584229,5.65685367584229,25.4558410644531
201,2090,1481,45,134.500045776367,842.000122070313,20.5060958862305,6.36396026611328,6.36396026611328,20.5060958862305
201,2091,1482,33.6900634765625,73.1153945922852,847.576843261719,16.363655090332,5.8243522644043,16.363655090332,5.8243522644043
201,2097,1488,48.3664627075195,62.0517272949219,1017.62066650391,23.3357830047607,6.31145715713501,6.31145715713501,23.3357830047607
201,2099,1490,57.5288047790527,390.061798095703,1024.09704589844,25.003059387207,6.67259454727173,6.67259454727173,25.003059387207
201,2102,1017,68.1985931396484,1148.81030273438,76.77587890625,20.2407932281494,5.75655555725098,20.2407932281494,5.75655555725098
201,2108,968,9.46232128143311,1283.5,278.5,9.37074279785156,4.10997486114502,9.37074279785156,4.10997486114502
201,2111,401,66.8014068603516,1130.25866699219,335.603454589844,15.2315483093262,7.09054899215698,7.09054899215698,15.2315483093262
201,2112,1094,90,1137,345.5,14,5,5,14
