TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.10132281978315,69.686329588015,66.564606741573,20.2651894382463,7.98603332248722,0,4,3
1,2,2,-1.25098613794944,78.8484288354898,47.0794824399261,21.4316185365639,7.93968607343219,0,0,0
2,1,1,-1.04315728868079,69.9858490566038,67.8707547169811,19.2805892071012,8.39733689611993,0,4,3
2,2,2,-1.31068951227462,79.7975517890772,47.3436911487759,20.4037493350523,8.07942549427706,0,0,0
3,1,1,-1.05935073096737,71.9663023679417,67.5473588342441,19.7860737683004,8.41510503620115,0,4,3
3,2,2,-1.27866008305172,82.09229390681,46.5860215053763,20.743699486829,8.29786646302497,0,0,0
4,1,1,-0.983596517382656,69.9216,66.7128,23.0339110533393,8.32273697710355,0,4,3
4,2,2,-1.32355404736839,81.5746924428823,44.390158172232,20.7394524102035,8.29579102978642,0,0,0
5,1,1,-0.619258425872253,73.4240121580547,65.4118541033435,26.3609012252152,7.90035334609213,0,4,3
5,2,2,-1.10179318544084,81.9675925925926,45.087962962963,20.0923039440369,8.30975202390334,0,0,0
6,1,1,-0.583530726697616,75.9474852071006,65.7122781065089,27.492179859646,7.71513409371329,0,4,3
6,2,2,-1.04528338267696,83.5558659217877,46,20.3977471018342,8.24315984449436,0,0,0
7,1,1,-0.561648644379697,78.0529661016949,65.1546610169491,31.2636977835227,7.54106796111471,0,4,3
7,2,2,-1.01197910524395,84.4426987060998,46.1608133086876,21.0182159557848,8.2644552963503,0,0,0
8,1,1,-0.561098567483059,78.0315374507227,65.4658344283837,33.8634351063559,7.58036786678344,0,4,3
8,2,2,-1.0350172324551,84.1795580110497,46.5,21.2691346376744,8.09139008485947,0,0,0
9,1,1,-0.574063429342635,77.023516237402,63.6534154535274,47.6819708009241,6.7960930757118,0,4,3
9,2,2,-0.993700343840413,81.8463073852295,46.1726546906188,21.4052601558462,7.46335527520877,0,0,0
10,1,1,-0.587288717074305,77.2331223628692,62.6534810126582,52.5328943856884,6.6447409455968,0,4,3
10,2,2,-1.01929561694169,81.3452380952381,45.5793650793651,21.8775075018906,7.2953170000852,0,0,0
11,1,1,-0.611800895122887,79.1404109589041,61.777397260274,52.013484023208,7.15562554242332,0,4,3
11,2,2,-0.991703623289913,82.1262729124236,45.8696537678208,22.3593406504916,7.19110218839279,0,0,0
12,1,1,-0.627560946137589,81.8559241706161,62.1042654028436,49.7589637620005,8.05668462413861,0,4,3
12,2,2,-1.00599575012941,84.0449897750511,47.3844580777096,22.9024506020649,6.89851297647062,0,0,0
13,1,1,-0.661210268932375,83.6572512647555,60.1842327150084,50.72022122659,9.73989690680484,0,4,3
13,2,2,-0.981032289628365,85.0126582278481,46.6930379746835,22.4941522110415,6.65768076393623,0,0,0
14,2,2,-1.01848767987127,85.152034261242,47.7323340471092,22.7566566645093,6.35297840854871,0,0,0
14,3,1,-0.396298306510205,69.0776636713736,69.0802310654686,40.6113810621686,6.66176319969673,1,22,0
14,4,1,-0.988102001627664,97.7633248730965,47.3172588832487,46.5720337235892,6.08539673089604,1,28,0
15,2,2,-0.982310853888701,85.2463157894737,46.5368421052632,22.2756955820922,6.73936221422334,0,0,0
15,3,1,-0.406693197555794,67.0367734282325,68.2817319098458,43.0978485955858,6.89780169004076,1,22,0
15,4,1,-1.00993430432389,98.4994324631101,45.3496027241771,51.1517334896265,6.50550177021996,1,28,0
16,2,2,-0.807905286660598,87.5485829959514,44.5637651821862,23.2085493520377,6.667316874603,0,0,0
16,3,1,-0.534669049049053,68.2174887892377,67.9938340807175,44.2897710307219,7.2914616264127,1,22,0
16,4,1,-1.05489147826951,97.4139728884254,49.6793534932221,54.198175456873,6.60494745957768,1,28,0
17,2,2,-0.423703911937407,89.1060903732809,43.9803536345776,22.2722782768906,6.97466318514628,0,0,0
17,3,1,-0.655467189638858,71.6051524710831,67.8769716088328,42.7452835525123,8.88956614917555,1,22,0
17,4,1,-0.966898644261137,97.6468292682927,53.36,60.5390876800344,6.4393393825168,1,28,0
18,2,2,-0.464975711362582,92.4760956175299,40.7639442231076,23.0860810603414,6.48995845371716,0,0,0
18,3,1,-0.620792545958753,68.9120603015075,68.6641541038526,27.7963507539262,6.89107146206235,1,22,0
18,4,1,-0.583246796146838,89.0967302452316,53.4577656675749,24.1667833963001,4.97444424603138,1,28,0
18,5,3,-0.653688707074356,90.618320610687,63.8463740458015,29.74045209807,5.77598289009685,0,24,20
18,6,4,-1.21453542313041,107.536496350365,41.8348540145985,32.9494143617501,5.86694498368322,0,15,14
19,2,2,-0.556867408981313,89.2544031311155,38.9481409001957,25.7421507574049,6.38258186139556,0,0,0
19,3,1,-0.946228146877834,65.57133243607,63.9656796769852,40.5149331337648,6.34510320990275,1,22,0
19,4,1,-0.607006300971363,88.9729119638826,50.0067720090293,34.2328457692335,4.62832457277902,1,28,0
19,5,3,-0.559153449887646,84.7124814264487,62.444279346211,39.3086389225363,6.07815323762391,0,24,20
19,6,4,-1.50446968586947,105.902527075812,44.2364620938628,53.7633234768505,6.10633887151746,0,15,14
20,2,2,-0.538822446877154,90.1511627906977,37.484496124031,26.711889356888,6.08408997909538,0,0,0
20,3,1,-0.979472456243275,66.3177399756987,60.8523693803159,44.4665389571839,6.71695386900675,1,22,0
20,4,1,-0.611291505039768,88.728515625,49.2783203125,36.3356732034008,4.90511123438394,1,28,0
