CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.468538950589904,20.2651894382463,13,0.102883484194825,34.9271932030875,-0.73652984445049
2,0.141148881662807,21.4316185365639,31,0.0890083041291458,26.7582450786856,-0.889012685413301
3,0.177363970048976,40.6113810621686,15,-0.16200505145565,43.1494072320988,-0.834876925306198
4,0.135256070261876,46.5720337235892,15,0.0665099864957195,44.1566550649614,-0.769713021176401
5,0.211365329625444,29.74045209807,11,-0.0845721383091578,34.0592660750812,-0.595045298308543
6,0.469919147199753,32.9494143617501,9,0.125646557669067,40.3515779544425,-1.13756584301739
7,0.458352616508041,19.682758175669,11,-0.038024545151621,30.9441975822292,-0.744684407832287
8,0.354348573462737,24.0424593160417,7,0.234378173300247,32.5945089363448,0.701736347488664
9,0.889428488232734,25.2357769842259,4,-0.0112299570238903,35.9960544147844,-1.07735118895815
10,1.21586646798243,17.9843294799261,6,-0.0718779510418401,40.5053222418398,-0.619343613869279
11,0.274179723581798,19.8581374722274,6,0.0379448461767007,24.3372774627302,-0.765195167777266
12,0.297541704606104,20.4635611166286,2,0.187470058099147,21.9512696396591,-0.91799917536848
13,0.828510319694071,24.5662997763621,4,0.0526614133840901,32.5526549837354,-0.824684547226369
14,0.426066083605194,26.1569424897378,2,0.154631783509181,28.2872729077637,-0.705551378703035
15,0.768630779929838,23.8980776765753,5,-0.108840831767357,35.3898970998229,-0.817562043863855
16,NaN,26.2782048746929,1,NaN,NaN,NaN
17,0.405430649275107,26.9601164683416,4,0.103974789105031,32.3930937702148,-0.619710466323434
18,0.398339995038973,34.8393048707134,2,-0.0524510655934776,36.8310048459083,-0.685495032561736
19,0.825522174216633,40.3292653935622,3,-0.142865489697304,46.8232736322173,-0.897803431381052
20,-0.128741520035815,41.0058126017987,3,-0.180457926589953,39.1069027247043,-0.545333813381163
21,0.504465038125442,29.2046672654618,3,0.22275339276082,32.9407063314535,-0.816906816706216
22,0.545113527896563,42.7244574673503,2,0.0192316997087531,45.4500251068331,-0.930574547060153
23,NaN,36.4154942398454,1,NaN,NaN,NaN
24,0.999983595458302,42.6287930558412,3,0.0940382942380628,49.3525246134903,-0.695275363659765
25,0.549218882123826,25.6959484532079,3,0.217637998903329,30.6030360580868,-0.816577379868035
26,0.501273252666456,26.2144305357954,3,0.329275004682637,29.8868328871492,-0.797809045111578
27,0.866025819298035,37.2734992438873,3,0.1449636713329,42.6036452453886,-0.190346747319613
28,NaN,36.3028310919408,1,NaN,NaN,NaN
29,-0.0127179142316223,32.9023755923926,2,0.0417784051002471,32.8387860212345,-0.55347721027859
30,0.0537331159023012,37.7018262280109,2,0.28133276511176,37.9704918075224,-0.44342538599732
31,NaN,11.2111369117569,1,NaN,NaN,NaN
32,NaN,54.4991819900131,1,NaN,NaN,NaN
33,NaN,22.1925117193965,1,NaN,NaN,NaN
34,NaN,23.1502610393828,1,NaN,NaN,NaN
35,NaN,19.5001428339637,1,NaN,NaN,NaN
36,NaN,23.9321816247302,1,NaN,NaN,NaN
37,NaN,19.0487697502258,1,NaN,NaN,NaN
38,NaN,20.9779975262059,1,NaN,NaN,NaN
39,NaN,12.3067020225168,1,NaN,NaN,NaN
40,NaN,27.6552397983624,1,NaN,NaN,NaN
41,NaN,11.3520999359872,1,NaN,NaN,NaN
