ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,146.2821917808219,85.26301369863013,0,1
2,1,1,145.73869346733667,80.47738693467336,0,1
3,1,1,144.9236276849642,81.19809069212411,0,1
4,1,1,145.86936936936937,74.5518018018018,0,1
5,1,1,145.76077586206895,73.78017241379311,0,1
6,1,1,145.78368121442125,71.25047438330171,0,1
7,1,1,145.9668508287293,72.11602209944752,0,1
8,1,1,145.40233722871452,68.98998330550918,0,1
9,1,1,128.50836120401337,62.635451505016725,0,1
9,2,1,159.86875,75.825,0,2
10,1,1,128.9113149847095,62.3394495412844,0,1
10,2,1,158.4858757062147,76.50564971751412,0,2
11,1,1,129.73432835820896,63.0955223880597,0,1
11,2,1,156.9917355371901,76.9641873278237,0,2
12,1,1,130.45144356955382,61.46194225721785,0,1
12,2,1,153.3806146572104,74.95508274231679,0,2
13,1,1,119.48756218905473,60.50248756218905,0,1
13,2,1,143.35449735449737,63.67195767195767,0,2
13,3,1,151.78899082568807,75.13073394495413,0,3
14,1,1,120.02392344497608,60.33971291866029,0,1
14,2,1,146.3177570093458,64.49532710280374,0,2
14,3,1,133.75109170305677,70.58951965065502,0,3
14,4,1,162.60887096774192,78.19354838709677,0,4
15,1,1,119.04017857142857,59.455357142857146,0,1
15,2,1,146.73584905660377,63.910377358490564,0,2
15,3,1,131.1228813559322,69.5677966101695,0,3
15,4,0,161.34241245136187,77.1750972762646,0,4
16,1,1,119.83739837398375,59.58943089430894,0,1
16,2,1,150.42168674698794,65.39759036144578,0,2
16,3,1,125.98529411764706,68.96323529411765,0,3
16,4,1,159.57706093189964,77.25806451612904,0,4
17,1,1,118.65863453815261,60.377510040160644,0,1
17,2,1,150.35897435897436,66.58241758241758,0,2
17,3,1,122.73611111111111,69.39236111111111,0,3
17,4,1,158.08391608391608,77.98251748251748,0,4
18,1,1,120.46503496503496,59.26223776223776,0,1
18,2,1,151.64262295081969,64.2,0,2
18,3,1,122.40694006309148,68.71924290220821,0,3
18,4,1,156.48407643312103,74.96496815286625,0,4
19,1,1,119.88851351351352,59.53378378378378,0,1
19,2,1,151.18691588785046,64.25856697819314,0,2
19,3,1,123.56547619047619,69.58035714285714,0,3
19,4,1,157.3313432835821,75.64179104477611,0,4
20,1,1,139.0,59.56741573033708,0,1
20,2,1,116.98235294117647,60.15294117647059,0,2
20,3,1,113.48603351955308,67.02793296089385,0,3
20,4,1,161.180790960452,70.01129943502825,0,4
20,5,1,158.5191256830601,77.19945355191257,0,5
20,6,1,135.90322580645162,75.3010752688172,0,6
21,1,1,138.83516483516485,58.857142857142854,0,1
21,2,1,138.8993288590604,68.71140939597315,0,2
21,3,1,114.0952380952381,66.66666666666667,0,3
21,4,1,162.20994475138122,69.70165745856353,0,4
21,5,1,137.53886010362694,75.38860103626943,0,5
22,1,1,138.14691943127963,58.38388625592417,0,1
22,2,1,114.0178117048346,59.80407124681934,0,2
22,3,1,114.00487804878048,66.7609756097561,0,3
22,4,1,164.68627450980392,71.07843137254902,0,4
22,5,1,163.0877598152425,78.39953810623557,0,5
22,6,1,139.81566820276498,76.40092165898618,0,6
23,1,1,137.92888888888888,59.96,0,1
23,2,1,102.68831168831169,60.268398268398265,0,2
23,3,1,127.56497175141243,63.632768361581924,0,3
23,4,1,117.0,59.0,0,4
23,5,1,113.5219298245614,68.49561403508773,0,5
23,6,1,165.66355140186917,73.25233644859813,0,6
23,7,1,165.23648648648648,81.07207207207207,0,7
23,8,1,140.72083333333333,78.45,0,8
24,1,1,136.848,59.428,0,1
24,2,1,124.96650717703349,61.30622009569378,0,2
24,3,1,102.2109375,61.48046875,0,3
24,4,1,112.23046875,69.265625,0,4
24,5,1,167.8991935483871,74.76209677419355,0,5
24,6,1,151.24122807017545,74.8201754385965,0,6
24,7,1,143.09302325581396,80.0077519379845,0,7
24,8,1,180.7655172413793,88.28620689655172,0,8
25,1,1,136.27881040892194,58.910780669144984,0,1
25,2,1,116.3936170212766,52.819148936170215,0,2
25,3,1,102.8157894736842,61.18796992481203,0,3
25,4,1,127.26190476190476,63.904761904761905,0,4
25,5,1,111.82222222222222,69.33703703703704,0,5
25,6,1,168.668,74.8,0,6
25,7,1,149.8828451882845,73.93723849372385,0,7
25,8,1,144.47142857142856,80.29285714285714,0,8
25,9,1,180.70205479452054,88.20205479452055,0,9
26,1,1,152.2478777589134,67.86926994906621,0,1
26,2,1,118.63740458015268,59.75190839694657,0,2
26,3,1,104.46180555555556,63.47222222222222,0,3
26,4,1,146.9921568627451,73.98823529411764,0,4
26,5,1,111.31715210355988,72.88673139158576,0,5
26,6,1,147.88387096774193,83.18064516129033,0,6
26,7,1,182.09509202453987,90.40490797546012,0,7
27,1,1,124.13291139240506,51.29113924050633,0,1
27,2,1,115.08653846153847,55.88942307692308,0,2
27,3,1,152.80573248407643,67.15286624203821,0,3
27,4,1,105.45833333333333,62.79807692307692,0,4
27,5,1,142.80733944954127,71.15902140672783,0,5
27,6,1,112.21913580246914,72.59567901234568,0,6
27,7,1,139.83536585365854,78.16463414634147,0,7
27,8,1,181.7304964539007,81.06382978723404,0,8
27,9,1,182.3935860058309,89.20991253644316,0,9
27,10,1,158.8148148148148,87.37037037037037,0,10
28,1,1,121.97777777777777,47.34444444444444,0,1
28,2,1,117.78964401294499,57.77669902912621,0,2
28,3,1,152.80409356725147,64.89181286549707,0,3
28,4,1,142.748322147651,67.19798657718121,0,4
28,5,1,105.96428571428571,62.55952380952381,0,5
28,6,1,114.69972451790633,72.79889807162535,0,6
28,7,1,143.265625,78.33333333333333,0,7
28,8,1,184.6273291925466,80.90062111801242,0,8
28,9,1,182.9758064516129,88.20430107526882,0,9
28,10,1,164.66666666666666,89.18518518518519,0,10
29,1,1,121.96808510638297,47.23936170212766,0,1
29,2,1,142.19072164948454,58.56185567010309,0,2
29,3,1,117.7785016286645,59.05211726384365,0,3
29,4,1,141.68125,67.64375,0,4
29,5,1,106.20057306590257,63.80229226361031,0,5
29,6,1,115.50393700787401,74.16797900262468,0,6
29,7,1,163.61290322580646,72.60752688172043,0,7
29,8,1,144.6548223350254,80.4010152284264,0,8
29,9,1,182.7303664921466,88.90575916230367,0,9
29,10,1,185.81065088757396,82.27810650887574,0,10
29,11,1,167.23157894736843,91.4421052631579,0,11
30,1,1,120.4,45.47441860465116,0,1
30,2,1,142.231884057971,56.328502415458935,0,2
30,3,1,109.24590163934427,54.13661202185792,0,3
30,4,1,131.35294117647058,57.72352941176471,0,4
30,5,1,108.00257069408741,64.86632390745501,0,5
30,6,1,130.7185628742515,67.32934131736526,0,6
30,7,1,150.25714285714287,75.06285714285714,0,7
30,8,1,163.81632653061226,71.4438775510204,0,8
30,9,1,116.78795180722892,75.21927710843373,0,9
30,10,1,146.61926605504587,82.14678899082568,0,10
30,11,1,165.32044198895028,80.85082872928177,0,11
30,12,1,187.9095744680851,82.88297872340425,0,12
30,13,1,170.52657004830917,92.3913043478261,0,13
30,14,1,190.8942731277533,92.1762114537445,0,14
31,1,1,119.99107142857143,43.36607142857143,0,1
31,2,1,143.13636363636363,53.64090909090909,0,2
31,3,1,109.46560846560847,52.47089947089947,0,3
31,4,1,141.0113314447592,64.33711048158641,0,4
31,5,1,96.6036866359447,60.07834101382488,0,5
31,6,1,131.93103448275863,66.5,0,6
31,7,1,121.92553191489361,66.86170212765957,0,7
31,8,1,163.83653846153845,68.74038461538461,0,8
31,9,1,117.662100456621,73.97488584474885,0,9
31,10,1,147.92640692640694,80.77489177489177,0,10
31,11,1,164.7258064516129,78.11827956989248,0,11
31,12,1,188.74111675126903,81.12182741116752,0,12
31,13,1,191.23478260869564,90.25217391304348,0,13
31,14,1,172.69230769230768,91.23981900452489,0,14
