"Cell ID","Region num birth","Region num death","Cell birth time","Cell death time","Cell age","Old pole age","Error frame","stat0","Long axis (L) birth","Long axis (L) death","Short axis birth","Short axis death","Area birth","Area death","Region score birth","Region score death","X position birth","Y position birth","Fluor1 sum","Fluor1 mean","Fluor2 sum","Fluor2 mean","Num of neighbors","Region gray val","Focus1(1) long axis birth","Focus1(1) short axis birth","Focus1(1) score birth","Focus1(1) intensity birth","Focus1(2) long axis birth","Focus1(2) short axis birth","Focus1(2) score birth","Focus1(2) intensity birth","Focus1(3) long axis birth","Focus1(3) short axis birth","Focus1(3) score birth","Focus1(3) intensity birth","Focus1(4) long axis birth","Focus1(4) short axis birth","Focus1(4) score birth","Focus1(4) intensity birth","Focus1(5) long axis birth","Focus1(5) short axis birth","Focus1(5) score birth","Focus1(5) intensity birth","Focus1(1) long axis pole align","Focus1(1) long axis norm pole align","Focus1(1) long axis normalized","Focus1(2) long axis normalized","Focus1(3) long axis normalized","Focus1(4) long axis normalized","Focus1(5) long axis normalized","Focus1(1) short axis normalized","Focus1(2) short axis normalized","Focus1(3) short axis normalized","Focus1(4) short axis normalized","Focus1(5) short axis normalized","Focus1(1) gaussianFitWidth","Focus1(2) gaussianFitWidth","Focus1(3) gaussianFitWidth","Mother ID","Daughter1 ID","Daughter2 ID","dL max","dL min","L death / L birth","Fluor1 sum death","Fluor1 mean death","Fluor2 sum death","Fluor2 mean death","Focus1(1) long axis death","Focus1(1) short axis death","Focus1(1) score death","Focus1(1) intensity death","Focus1(2) long axis death","Focus1(2) short axis death","Focus1(2) score death","Focus1(2) intensity death","Focus1(2) long axis death","Focus1(3) short axis death","Focus1(3) score death","Focus1(3) intensity death","Focus1(4) long axis death","Focus1(4) short axis death","Focus1(4) score death","Focus1(4) intensity death","Focus1(5) long axis death","Focus1(5) short axis death","Focus1(5) score death","Focus1(5) intensity death","Focus1(1) gaussian fit width death","Focus1(2) gaussian fit width death","Focus1(3) gaussian fit width death","Long axis/Short axis birth","Long axis/Short axis death","Neck width","Maximum width","Cell dist to edge","Generation","Generation0","Progenitor","Growth Rate"
11,11,16,1,49,48,NaN,NaN,0,20,22,5.96072267464651,6.80502802421848,120,150,-2.47233506424082,10.1575619538417,106.375,198.45,NaN,NaN,NaN,NaN,NaN,151.591666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,2,-2,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.35529785424652,3.23290365913322,5.96072267464651,6.68320234336867,1,0,0,11,0.00198562874592344
12,12,11,1,43,42,NaN,10,0,33,55,6.09875154268235,19.124574362884,202,1052,43.2387545415897,-49.9999999998132,121.569306930693,671.613861386139,NaN,NaN,NaN,NaN,NaN,152.247524752475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,260,261,17,-19,1.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.41094349704988,2.87588099773563,6.0720089187436,7.05684771300973,1,0,0,12,0.0121625148515712
13,13,23,1,61,60,NaN,NaN,0,33,56,6.05089740675296,9.26406998204767,200,519,30.9403276015357,-41.8249969836967,129.355,395.715,NaN,NaN,NaN,NaN,NaN,154.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,3,-5,1.6969696969697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.45373649256904,6.04485934459901,5.5369347515995,7.27961075464797,1,0,0,13,0.00881406882114449
14,14,16,1,14,13,NaN,NaN,0,18,18,6.19411384108556,6.6459177940185,112,121,-0.814223568681305,-18.2563614738652,125.848214285714,967.375,NaN,NaN,NaN,NaN,NaN,147.982142857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,1,-1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.90598469156411,2.70842952890577,6.19411384108556,7.59441416638545,1,0,0,14,0
15,15,21,1,49,48,NaN,NaN,0,21,24,6.44487491894709,6.96572109258598,136,167,-9.66884073664179,40.5915514141558,140.198529411765,85.9852941176471,NaN,NaN,NaN,NaN,NaN,150.301470588235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,1,-1,1.14285714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25840303560629,3.44544372090129,6.44487491894709,7.28888132254766,1,0,0,15,0.00278190401301089
16,16,17,1,30,29,NaN,26,0,25,36,6.13556343712345,6.75465082999826,154,243,31.4217291829279,-49.9413651602172,143.454545454545,778.402597402597,NaN,NaN,NaN,NaN,NaN,154.694805194805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,7,-8,1.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.07460541418846,5.32966113364727,5.98367650784151,8.24069545552103,1,0,0,16,0.0125739004685486
17,17,21,1,21,20,NaN,NaN,0,31,43,14.0760319577788,17.8516138138968,437,767,-49.9999951735473,-49.9988816348222,155.830663615561,760.759725400458,NaN,NaN,NaN,NaN,NaN,156.528604118993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,3,-1,1.38709677419355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.20232520734429,2.40874581134654,14.0760319577788,22.8352255463606,1,0,0,17,0.0163606455604208
18,18,24,1,17,16,NaN,NaN,0,86,73,13.3009398920191,18.0958144987968,1144,1321,-49.9999907814646,-49.9999999984906,190.731643356643,39.4816433566434,NaN,NaN,NaN,NaN,NaN,157.030594405594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,115,116,3,-15,0.848837209302326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.46570849114219,4.03408202514752,3.49900072563651,22.3605040362454,1,0,0,18,-0.0102429909440698
19,19,23,1,40,39,NaN,40,0,31,52,6.27794988813437,9.38412411244237,195,488,-41.3241273076708,-49.9979697045864,162.835897435897,492.794871794872,NaN,NaN,NaN,NaN,NaN,154.733333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,237,238,3,-2,1.67741935483871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.93791772033598,5.54127368488802,5.56627856307371,7.59988999308613,1,0,0,19,0.0132629875409303
20,20,34,1,59,58,NaN,59,0,44,46,6.50006464581723,10.2651626002323,287,473,32.4094708594108,-41.1051880839195,188.658536585366,1043.58885017422,NaN,NaN,NaN,NaN,NaN,151.435540069686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,416,417,11,-5,1.04545454545455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7691634464457,4.48117597269811,6.10706377029419,8.01466792645503,1,0,0,20,0.000766409699497139
21,21,21,1,6,5,NaN,NaN,0,34,37,5.1150720651904,4.87259426922599,174,181,24.0059405019921,11.941525213196,200.568965517241,503.545977011494,NaN,NaN,NaN,NaN,NaN,152.01724137931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,84,85,1,0,1.08823529411765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64702267469117,7.59349085017855,4.1202132046122,6.36504283399411,1,0,0,21,0.0169114776056126
22,22,26,1,56,55,NaN,NaN,0,43,63,6.10148471642297,8.98599386380075,263,566,23.2179094987194,-38.0853396563247,210.536121673004,776.087452471483,NaN,NaN,NaN,NaN,NaN,153.661596958175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,4,-4,1.46511627906977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0474650021264,7.01091064103546,5.01464176177979,7.98161728904195,1,0,0,22,0.006944265649054
23,23,26,1,10,9,NaN,NaN,0,18,20,5.10809289729997,5.77557676003525,92,116,19.1522169324914,4.20108001241811,198.673913043478,545.532608695652,NaN,NaN,NaN,NaN,NaN,153.913043478261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,1,0,1.11111111111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.52382001696062,3.46285762114569,5.10809289729997,6.39895542364021,1,0,0,23,0.0117067239619807
24,24,25,1,9,8,NaN,NaN,0,34,40,5.3742002833042,5.20832095229317,183,209,27.5490341995332,8.62910486250348,202.409836065574,174.448087431694,NaN,NaN,NaN,NaN,NaN,149.256830601093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,89,90,1,0,1.17647058823529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.32652268387286,7.68001825662998,4.45326387664212,6.67516640745725,1,0,0,24,0.0203148661872218
25,25,13,1,109,108,NaN,NaN,0,23,21,6.05397517529562,6.04949987314095,140,128,6.02373623163125,-10.4604210960845,201.728571428571,330.564285714286,NaN,NaN,NaN,NaN,NaN,152.164285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,4,-5,0.91304347826087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.79915664237538,3.47136134232145,6.05397517529562,7.02874650780025,1,0,0,25,-0.000842331279682654
26,26,26,1,1,0,NaN,NaN,0,33,33,5.70284175425143,5.70284175425143,189,189,-49.45855782463,-49.45855782463,209.708994708995,700.915343915344,NaN,NaN,NaN,NaN,NaN,148.232804232804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,66,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.78658876083993,5.78658876083993,3.62521314620972,8.46227743014727,1,0,0,26,NaN
27,27,30,1,31,30,NaN,NaN,0,20,32,5.43492703394918,5.43382207834092,110,174,12.0103590157624,41.9065535426325,212.336363636364,476.618181818182,NaN,NaN,NaN,NaN,NaN,155.163636363636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,3,-1,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.67990220937104,5.88904081485317,5.43492703394918,6.5195210418057,1,0,0,27,0.0156667876415245
28,28,34,1,46,45,NaN,11,0,18,45,5.2297719881133,8.64069353293633,96,390,22.8445395507351,37.3414174970961,214.34375,558.270833333333,NaN,NaN,NaN,NaN,NaN,152.208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,292,293,17,-3,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.44183265368204,5.20791529389052,5.2297719881133,6.43324942338768,1,0,0,28,0.0203620162638701
