CellId,birthLength,AverageLength,AverageVelocity,AverageOrientation,LifeHistory,GrowthRate
1.0,30.9682235717773,45.38378461201984,-0.812,,24.0,0.019
2.0,36.338508605957,36.338508605957,0.0,,1.0,
3.0,33.9863510131836,33.9863510131836,0.0,,1.0,
