TimeStep,NumberOfCells
1,5
2,5
3,5
4,6
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,7
34,10
35,10
36,10
37,12
38,12
39,12
40,12
41,12
42,12
43,12
44,12
45,12
46,12
47,12
48,12
49,12
50,12
51,12
52,12
53,12
54,13
55,17
56,17
57,19
58,20
59,20
60,22
61,22
62,22
63,22
64,22
65,23
66,23
67,24
68,23
69,23
70,24
71,24
72,23
73,24
