TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.5165762371039262,1,130.54014598540147,56.14598540145985,0.004,0.321,False,25.323771362072605,7.003938710989176,0
1,2,-3.1265996311318336,2,105.99264705882354,60.52205882352941,-0.006,0.582,False,26.440265614493427,6.603755451933889,0
1,3,-2.481424540552218,3,75.6,89.91851851851852,0.006,0.203,False,24.61920216527,7.092964014983851,0
1,4,-2.6393420168485697,4,136.1,86.95185185185186,0.013,-0.088,False,54.48140330605154,6.884898264960607,0
1,5,-2.013461156901566,5,89.55118110236221,109.05511811023622,0.01,0.457,False,23.82165027303063,6.971078711601232,0
2,1,-0.5519245713305971,1,130.8368794326241,56.673758865248224,0.006,0.034,False,25.652817822370093,7.1062864896654645,0
2,2,-3.128970051153473,2,106.71710526315788,61.01315789473684,0.012,-0.262,False,25.87777784194061,7.490661155391098,0
2,4,-2.641044968825917,4,135.9399293286219,86.95759717314488,0.018,-0.134,False,55.687958527839015,7.029073963030673,0
2,3,-2.508530990057155,3,75.89928057553956,90.06474820143885,0.005,0.396,False,25.17495503606365,7.157489873640369,0
2,5,-2.0513002561542786,5,89.88059701492537,109.67164179104478,-0.004,0.274,False,24.726305818465597,7.058382300248672,0
3,1,-0.5876986763317643,1,130.27142857142857,58.08571428571429,0.005,1.541,False,26.167364884492475,6.955047697264053,0
3,2,-0.0065216161449895916,2,105.42142857142858,62.457142857142856,0.002,1.9,False,26.96959107606038,6.663235566186499,0
3,4,-2.630445589646844,4,134.92198581560282,88.16312056737588,,,True,57.283841349352016,6.793517713238245,0
3,3,-2.5616416919551614,3,75.26086956521739,91.3695652173913,0.008,2.707,False,25.586862784826657,6.962264959031167,0
3,5,-2.0833397353117773,5,88.96992481203007,110.93984962406014,0.011,1.161,False,24.39823261887854,7.118210541601169,0
4,1,-0.6226463395788003,1,131.3793103448276,61.22758620689656,0.002,-0.36,False,26.637177612736178,7.089016691359711,0
4,2,-0.047628924579203945,2,107.12418300653594,65.15686274509804,-0.001,-0.251,False,27.1784440917661,7.255305074940197,0
4,6,-2.651090818537025,4,124.3793103448276,84.34482758620689,0.004,-0.547,False,27.641410978354287,6.781029675049041,4
4,3,-2.611618553926986,3,77.45517241379311,94.82068965517242,0.008,0.375,False,26.342951737055195,7.0807336584455705,0
4,7,-2.5944078385123075,4,147.17730496453902,97.21985815602837,0.005,-0.129,False,26.55198394833521,6.836448672778587,4
4,5,-2.20181027690253,5,89.0863309352518,113.07194244604317,0.006,0.296,False,25.386747755586427,7.207223597518074,0
5,1,-0.6619090492506639,1,130.17605633802816,62.50704225352113,0.011,0.366,False,26.78453660491614,6.838708091300798,0
5,2,-0.07751256135119754,2,106.17567567567568,65.97972972972973,0.005,0.873,False,27.05208902812575,7.014102045007386,0
5,6,-2.6319489554341158,4,123.01388888888889,84.88888888888889,-0.003,0.149,False,27.977451720904146,6.696219507924202,4
5,3,-2.614163328136317,3,77.0909090909091,95.83916083916084,0.002,0.39,False,27.096255767579606,6.782479558217899,0
5,7,-2.6018538694917916,4,146.33098591549296,98.14084507042251,0.003,0.463,False,26.977313680466374,6.859717987975426,4
5,5,-2.2344528387356783,5,88.33333333333333,114.22222222222224,0.002,0.403,False,25.95450244956916,6.7596004066096125,0
6,1,-0.6925929538340921,1,130.13986013986013,63.83916083916084,-0.003,-1.179,False,27.76480818791444,6.679245541376432,0
6,2,-0.1325170175118499,2,107.71428571428572,65.9795918367347,0.011,0.494,False,27.483181802262354,6.883977234791216,0
6,6,-2.628818624283743,4,123.45945945945944,84.63513513513513,0.006,-0.403,False,27.699090313067103,6.8976119288404565,4
6,3,-2.6348056447710166,3,77.91724137931034,95.92413793103448,0.004,0.011,False,27.28561348515593,6.824689785951246,0
6,7,-2.6041710626213828,4,147.1095890410959,98.22602739726028,0.009,-0.255,False,27.22038110959629,6.933157955272492,4
6,5,-2.235396415543392,5,89.16901408450704,114.33802816901408,0.007,-0.127,False,26.15539926064056,7.091254119940348,0
7,1,-0.6402730640526305,1,127.2421875,65.6640625,0.01,0.38,False,27.462194152007857,6.191425662351575,0
7,2,-0.2814852462639619,2,109.0952380952381,65.12925170068027,0.009,0.483,False,28.479755787826814,6.6905304990463135,0
7,6,-2.596966460494647,4,123.30985915492958,83.78169014084507,0.013,-0.104,False,28.282716449868005,6.503556121224751,4
7,3,-2.640520506092436,3,78.44055944055944,95.51748251748252,0.012,0.651,False,27.652722289227302,6.678936011157945,0
7,7,-2.609886553094497,4,147.08163265306123,97.578231292517,0.008,0.237,False,27.994482078002893,6.8150249328965256,4
7,5,-2.23866395100787,5,89.53521126760563,113.80985915492958,0.009,0.604,False,26.766949168906688,6.899869168173113,0
