CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,32.00995635986328,32.00995635986328,0.0,1,NaN,0.2337431854522464
1,2,33.21438217163086,33.21438217163086,0.0,1,NaN,0.2337431854522464
2,3,35.370723724365234,35.370723724365234,0.0,1,NaN,0.22347659958145008
3,4,37.078880310058594,37.078880310058594,0.0,1,NaN,0.20539538361073653
4,5,39.514461517333984,39.514461517333984,0.0,1,NaN,0.23374315216273278
5,6,40.244815826416016,40.244815826416016,0.0,1,NaN,0.22208186882906192
6,7,44.61521911621094,44.61521911621094,0.0,1,NaN,0.23684876417841505
7,8,46.560455322265625,46.560455322265625,0.0,1,NaN,0.2378359314154802
8,9,51.915645599365234,51.915645599365234,0.0,1,NaN,0.25615137240406616
9,10,54.074554443359375,54.074554443359375,0.0,1,NaN,0.23974310429586998
10,11,27.494138717651367,27.494138717651367,0.0,1,NaN,0.37089122119087864
11.0,12.0,29.557065963745117,29.557065963745117,-0.67,5.0,0.03,0.1418970511734888
12,13,27.305200576782227,27.305200576782227,0.0,1,NaN,0.39060706879392604
13.0,14.0,34.453514099121094,34.453514099121094,0.994,8.0,0.041,0.25367408331331764
14.0,12.0,21.0,21.0,-0.48,2.0,0.011,3.141592653589793
15,15,24.0,24.0,0.0,1,NaN,3.141592653589793
16,16,27.0,27.0,0.0,1,NaN,3.141592653589793
17,17,28.0,28.0,0.0,1,NaN,3.141592653589793
18.0,14.0,36.0,36.0,1.017,6.0,0.033,3.141592653589793
19.0,18.0,31.0,31.0,0.765,3.0,0.023,3.141592653589793
20,19,33.82244110107422,33.82244110107422,0.0,1,NaN,0.30092022552700465
21.0,20.0,39.5415153503418,39.5415153503418,-0.143,2.0,0.009,0.3310960710750154
22.0,18.0,15.0,15.0,-0.376,7.0,0.022,0.0
23.0,20.0,19.0,19.0,0.521,8.0,0.022,3.141592653589793
24.0,12.0,23.130998611450195,23.130998611450195,0.036,10.0,0.047,3.0860941075272503
25.0,14.0,31.28709602355957,31.28709602355957,-1.363,4.0,0.022,0.24497867926188402
26.0,18.0,15.100942611694336,15.100942611694336,0.063,7.0,0.012,0.19739556394651794
27.0,14.0,24.077499389648438,24.077499389648438,0.488,3.0,-0.005,0.7483780937164748
28.0,18.0,16.260684967041016,16.260684967041016,0.695,9.0,0.025,2.4468544192320674
29.0,20.0,16.762895584106445,16.762895584106445,0.101,8.0,0.021,2.843093707546861
