TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.2337431854522464,1.0,106.14055633544922,57.50965881347656,32.00995635986328,7.411856651306152,0.0,,,,
2.0,1.0,0.2337431854522464,2.0,102.8927001953125,52.95064163208008,33.21438217163086,6.994939804077148,0.0,,,,
3.0,2.0,0.22347659958145008,3.0,99.77897644042969,49.972496032714844,35.370723724365234,7.313496112823486,0.0,,,,
4.0,3.0,0.20539538361073653,4.0,97.69634246826172,48.95756912231445,37.078880310058594,7.301562309265137,0.0,,,,
5.0,4.0,0.23374315216273278,5.0,94.76394653320312,50.49141311645508,39.514461517333984,7.180235862731934,0.0,,,,
6.0,5.0,0.22208186882906192,6.0,95.2574234008789,52.074256896972656,40.244815826416016,7.520336627960205,0.0,,,,
7.0,6.0,0.23684876417841505,7.0,95.39382934570312,52.43988800048828,44.61521911621094,7.2403364181518555,0.0,,,,
8.0,7.0,0.2378359314154802,8.0,95.52428436279297,53.89982604980469,46.560455322265625,7.0974507331848145,0.0,,,,
9.0,8.0,0.25615137240406616,9.0,95.55940246582031,52.682228088378906,51.915645599365234,7.900207042694092,0.0,,,,
10.0,9.0,0.23974310429586998,10.0,96.70527648925781,49.70573425292969,54.074554443359375,8.073405265808105,0.0,,,,
11.0,10.0,0.37089122119087864,11.0,80.68096923828125,47.32037353515625,27.494138717651367,6.938256740570068,0.0,,,,
11.0,11.0,0.1418970511734888,12.0,112.52999114990234,54.78999710083008,29.557065963745117,7.35391092300415,0.0,49.0,14.0,0.022,-0.674
12.0,11.0,0.1243550004878402,12.0,112.58463287353516,52.32307434082031,31.504823684692383,7.194014549255371,0.0,49.0,14.0,0.05,0.161
12.0,12.0,0.39060706879392604,13.0,80.27218627929688,45.053253173828125,27.305200576782227,6.744710922241211,0.0,,,,
13.0,11.0,3.141592653589793,12.0,113.0,52.0,36.0,8.0,0.0,49.0,14.0,0.022,-1.67
