Channel_img,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11MeasureObjectNeighbors,ExecutionTime_12SaveImages,FileName_img,Frame_img,Group_Index,Group_Number,Height_img,ImageNumber,ImageSet_ImageSet,MD5Digest_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11MeasureObjectNeighbors,ModuleError_12SaveImages,PathName_img,ProcessingStatus,Scaling_img,Series_img,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_img,Width_img
-1,13.0,13.0,13.0,0.0,0.0,1.359375,0.0,0.0,0.0,0.078125,0.15625,0.203125,0.109375,0.0625,0.015625,SuperSegger_controlagaint001xy1c1_Object Predictions.tif,0,1,1,331,1,b'eLtJs9uWsxlNqYMypQKTX6VhsmE8XGdAUWoKJOaK9Uoy08ApFeZzYICCfARKys4oaRrEQKRrcJACGeDYAKVxX1c7AHuXpZI=',23e60f62e804f364c19a687b791c89db,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint001xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.7839833549592186e-08,2.7839834e-08,-13.661464791183445,0.0018043183095305855,0,0,13,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint001xy1c1_Object%20Predictions.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.359375,0.0,0.046875,0.0,0.21875,0.28125,0.21875,0.078125,0.0625,0.03125,SuperSegger_controlagaint002xy1c1_Object Predictions.tif,0,2,1,331,2,b'eLtJs9uWsxlNqYMypRoYVVQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB7/qWT',7573dd131fe16e9879f6dc1415adcdd9,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint002xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.66837175667003,0.0018477393210156675,0,1,0,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint002xy1c1_Object%20Predictions.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.34375,0.0,0.046875,0.0,0.1875,0.3125,0.171875,0.09375,0.078125,0.015625,SuperSegger_controlagaint003xy1c1_Object Predictions.tif,0,3,1,331,3,b'eLtJs9uWsxlNqYMypRoYV1QaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB8ZaWU',1af83a19cac2e63d658e4fcf726fc654,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint003xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.664439637989343,0.0018616821082340586,0,0,0,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint003xy1c1_Object%20Predictions.tif,362
-1,14.0,14.0,14.0,0.0,0.0,0.25,0.0,0.03125,0.0,0.1875,0.3125,0.203125,0.09375,0.046875,0.015625,SuperSegger_controlagaint004xy1c1_Object Predictions.tif,0,4,1,331,4,b'eLtJs9uWsxlNqYMypRqYVFQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB8zKWV',18d26246977f52a3c6a6481335ce9b02,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint004xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.665043309551244,0.0018991785514967708,0,0,0,2,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint004xy1c1_Object%20Predictions.tif,362
-1,13.0,13.0,13.0,0.0,0.0,0.140625,0.0,0.0,0.0,0.0625,0.125,0.125,0.078125,0.046875,0.015625,SuperSegger_controlagaint005xy1c1_Object Predictions.tif,0,5,1,331,5,b'eLtJs9uWsxlNqYMypRqYVlQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB9M6WW',620c62393c581adc5aaecfc6f2b0a0c7,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint005xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.66798832884226,0.0019198208948528386,0,2,0,1,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint005xy1c1_Object%20Predictions.tif,362
-1,14.0,14.0,14.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.0625,0.140625,0.15625,0.09375,0.078125,0.015625,SuperSegger_controlagaint006xy1c1_Object Predictions.tif,0,6,1,331,6,b'eLtJs9uWsxlNqYMypRqYVVQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB9mqWX',75024b7b30d67deabe6dbd5154594963,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint006xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,3.0699478514861767e-08,3.069948e-08,-13.668413657534138,0.001946407219761869,0,0,0,2,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint006xy1c1_Object%20Predictions.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.140625,0.0,0.0,0.0,0.0625,0.125,0.125,0.09375,0.0625,0.015625,SuperSegger_controlagaint007xy1c1_Object Predictions.tif,0,7,1,331,7,b'eLtJs9uWsxlNqYMypRqYV1QaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB+AaWY',60d19ed2be54ff72a59da0d44afb008d,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint007xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,3.0699478514861767e-08,3.069948e-08,-13.671287348766764,0.0019732101660553556,0,2,0,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint007xy1c1_Object%20Predictions.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.265625,0.0,0.015625,0.0,0.0625,0.125,0.125,0.09375,0.0625,0.015625,SuperSegger_controlagaint008xy1c1_Object Predictions.tif,0,8,1,331,8,b'eLtJs9uWsxlNqYMypRpYVFQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB+aKWZ',de4e6d11460ed95ea1c42e8ff9a958ed,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint008xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.665016221598368,0.002005185429796466,0,0,0,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint008xy1c1_Object%20Predictions.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.203125,0.0,0.0,0.0,0.0625,0.109375,0.109375,0.078125,0.0625,0.015625,SuperSegger_controlagaint009xy1c1_Object Predictions.tif,0,9,1,331,9,b'eLtJs9uWsxlNqYMypRpYVlQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB+z6Wa',7e2357ec327c9590a0829a314866f790,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint009xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.6665365668068,0.0020352728331152915,0,0,0,0,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint009xy1c1_Object%20Predictions.tif,362
-1,13.0,13.0,13.0,0.0,0.0,0.15625,0.0,0.015625,0.0,0.0625,0.140625,0.125,0.09375,0.0625,0.015625,SuperSegger_controlagaint010xy1c1_Object Predictions.tif,0,10,1,331,10,b'eLtJs9uWsxlNqYMypRoaVFQaJhvGw3UGFKWmQGKuWK8kMw2cUmE+BwYoyEegpOyMkqZBDES6BgcpkAGODVAa93W1AwB7mKWS',c5dc18d1a2fe292998badb526605295a,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint010xy1c1_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\SuperSegger sample images set\3. Object Classification,Done,255,0,2.981642666100015e-08,2.9816427e-08,-13.66104651468365,0.002056336123210161,0,0,0,1,file:///C:/Users/Administrator/Documents/SuperSegger%20sample%20images%20set/3.%20Object%20Classification/SuperSegger_controlagaint010xy1c1_Object%20Predictions.tif,362
