TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.8621700402475441,1.0,77.36470794677734,66.75881958007812,30.044870376586914,8.243356704711914,0.0,,,,
1.0,1.0,0.5404194674908075,2.0,98.14705657958984,79.5882339477539,22.4663143157959,8.403430938720703,0.0,,,,
2.0,2.0,0.8519663382679872,3.0,74.81415557861328,62.78761291503906,30.667499542236328,8.654632568359375,0.0,,,,
2.0,3.0,0.5880025994509304,4.0,95.49999237060547,74.99999237060547,22.46535873413086,8.320503234863281,0.0,,,,
3.0,4.0,0.6171913776304169,5.0,79.1678237915039,65.87715911865234,50.79819869995117,12.969192504882812,0.0,,,,
4.0,5.0,0.6202494189311275,6.0,76.74324798583984,64.45946502685547,50.80022430419922,13.135985374450684,0.0,,,,
5.0,6.0,0.8519663382679872,7.0,67.53097534179688,61.535400390625,35.55924987792969,8.56056022644043,0.0,,,,
5.0,7.0,0.7378149981478117,8.0,86.14026641845703,70.94570922851562,26.90690803527832,7.533934116363525,0.0,,,,
6.0,8.0,0.8818719728338957,9.0,66.99897003173828,63.67731475830078,36.37153625488281,8.218786239624023,0.0,,,,
6.0,9.0,0.7378149981478117,10.0,84.8212661743164,71.7466049194336,26.166967391967773,7.533934116363525,0.0,,,,
7.0,10.0,0.8818719062548683,11.0,66.745361328125,64.79793548583984,39.323036193847656,8.218786239624023,0.0,,,,
7.0,11.0,0.7853981633974483,12.0,83.5,71.5,28.284271240234375,7.0710673332214355,0.0,,,,
8.0,12.0,0.9151007663870323,13.0,66.62825012207031,66.5167236328125,39.99702453613281,8.170124053955078,0.0,,,,
8.0,13.0,0.7853981633974483,14.0,83.5,73.0,30.405588150024414,7.77817440032959,0.0,,,,
9.0,14.0,0.7853981633974483,15.0,83.25,70.75,32.52691650390625,7.778175354003906,0.0,,,,
9.0,15.0,0.8960554361674398,16.0,66.57317352294922,65.84146881103516,42.32309341430664,7.964861869812012,0.0,,,,
10.0,16.0,0.7853981633974483,17.0,83.75,67.75000762939453,33.23401641845703,8.485280990600586,0.0,,,,
10.0,17.0,0.9179496829631446,18.0,67.33406829833984,63.744544982910156,44.01676940917969,7.3828558921813965,0.0,,,,
11.0,18.0,0.7853981633974483,19.0,76.25000762939453,61.7500114440918,16.970561981201172,6.363960266113281,0.0,,,,
11.0,19.0,0.7853981633974483,20.0,89.75,75.25,16.970561981201172,7.77817440032959,0.0,,,0.141,-0.466
11.0,20.0,0.8960554361674398,21.0,68.6463394165039,66.68293762207031,47.47682571411133,7.652515411376953,0.0,,,,
12.0,19.0,0.7853981633974483,20.0,89.0,72.5,17.677669525146484,7.778173923492432,0.0,,,0.141,-0.204
12.0,21.0,0.7853981633974483,22.0,75.00000762939453,59.00000762939453,16.970561981201172,7.071067810058594,0.0,,,,
12.0,22.0,0.8921338648832708,23.0,68.70681762695312,64.73644256591797,48.88935470581055,7.75901985168457,0.0,,,,
13.0,19.0,0.7853981633974483,20.0,88.50000762939453,71.50000762939453,18.384775161743164,7.071067810058594,0.0,,,0.141,-0.078
13.0,23.0,0.7853981633974483,24.0,73.25000762939453,57.25,19.091880798339844,7.071067810058594,0.0,46.0,26.0,0.141,-0.211
13.0,24.0,0.8621700402475441,25.0,69.81175994873047,65.44705963134766,54.44954299926758,9.111080169677734,0.0,48.0,25.0,0.438,0.092
14.0,19.0,0.7853981633974483,20.0,88.00000762939453,71.50000762939453,19.091880798339844,7.778173923492432,0.0,,,0.462,-0.086
14.0,23.0,0.7853981633974483,24.0,72.50000762939453,56.5,19.798988342285156,7.0710673332214355,0.0,46.0,26.0,0.14,-0.464
