TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
5,8,8,30.4652822018623,232.276491912829,194.470968269991,25,7.08952908622404
5,9,9,-78.3002100332709,239.621003629867,112.65178007588,43,7.45791238623797
5,10,10,30.5847769204349,275.03,259.54,42,7.77601582843848
5,11,11,9.34928121263884,281.611226287494,224.046641823601,26,7.92325657271872
5,12,12,-29.4622626099575,330.400679837827,84.0481497992255,29,8.15983295509305
5,13,4,-7.63637476416933,122.463557176968,289.544434311854,23,7.08475084211292
5,14,4,-20.6346070324355,145.853796514808,284.072076574848,24,6.08824898311804
5,15,6,-6.97359742067875,130.469294023318,297.543698897447,20,6.12510716788095
5,16,6,27.4203919949846,149.20408363806,299.326432097683,17,6.69021992640662
6,1,1,77.2545645334261,43.6846401004745,138.490619732566,28,7.85530552795907
6,2,2,73.5596683008,45.7213275137709,167.694525002052,28,7.90167969499549
6,3,3,-55.7926119554432,116.527590966251,172.075400944586,27,7.50866309718963
6,5,5,25.3943093963697,131.731154587766,54.6733778901465,38,7.90121658635589
6,7,7,4.65275876512351,196.16,60.27,34,7.2940110277229
6,8,8,30.277596497181,231.976108626425,194.449701388836,26,6.87447910545446
6,9,9,-78.2668686119653,239.261676749391,113.280447307603,44,7.38250526849955
6,10,10,30.3786612616498,275.66,259.77,43,7.64977694072164
6,11,11,9.65136093127819,281.743826271778,224.277076926732,26,7.80750294580528
6,12,12,-30.4943178714595,329.583386833756,84.1545940547235,29,8.21666634151837
6,13,4,-8.31801397991776,122.587666348002,289.775259822949,23,7.08566550090729
6,14,4,-19.9119942707511,145.989711808893,283.799891574241,24,6.22759455885771
6,15,6,-8.39658801712092,129.586987941598,297.775359484749,20,6.1101414698761
6,16,6,28.0171674479824,148.92320070386,298.710921621762,17,6.86164995517336
7,1,1,74.6396048419211,43.6478606322258,138.492444818858,29,7.89161465965642
7,2,2,72.7138203632224,45.6751674982294,167.657144566773,28,8.14669188207612
7,3,3,-56.6401961023765,116.487330531798,172.167435618269,27,7.6382663248161
7,5,5,25.4973736603333,132.199530276596,55.2626050172874,40,7.81805087710728
7,7,7,4.73620523769678,196.63,60.36,34,7.43087510102883
7,8,8,30.2201301867688,232.310387225191,195.043710793383,26,7.04177316806764
7,9,9,-78.294431188058,239.332882469082,112.880796903733,44,7.57424677107781
7,10,10,30.4992803472908,275.45294600269,259.675418462098,43,7.89569072647873
7,11,11,9.81976668530761,281.715274724294,224.367325440685,26,8.13740418496438
7,12,12,-29.4515936974467,329.944469048502,83.7516964934963,30,8.23289266847906
