CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.0172836720102387,28,38,2.38739574655425,38.0789473684211
2,0.0170501145047482,26,45,2.48490208316745,38.5777777777778
3,0.0120516509072303,25,45,0.896682377770536,32.9555555555556
4,0.0074909519506862,44,3,42.6848809725781,44.6666666666667
5,0.0193503719037898,36,18,-2.06445854356537,42.1666666666667
6,0,36,3,44.1129280120897,36
7,0.0118232050210279,32,23,-3.04550742925781,36.6086956521739
8,0.0106867983576381,24,43,-0.405397459877004,30.6744186046512
9,0.0132300625815892,41,15,-4.90197336824788,45.0666666666667
10,0.0130870039618204,40,9,-1.21970408727017,42.2222222222222
11,0.0142187323215346,26,37,-1.01590082870367,33.3243243243243
12,0.0101557468928403,28,51,-2.57160697581088,36.1176470588235
13,0.0115288591288497,23,48,2.96721125891716,30.0208333333333
14,0.0146107341600459,24,46,2.56277733368744,34.3478260869565
15,0.0121604768519289,20,57,2.55649011248473,28.0526315789474
16,0.012669030130407,17,57,2.34533883548877,23.7368421052632
17,0.011225866524928,22,51,-0.200698981848092,29.1764705882353
18,0.0109728585869691,24,51,-0.406421910143217,32.7647058823529
19,0.0126787746326136,26,45,-1.4496309242315,35.0666666666667
20,0.00988190713914324,25,45,-1.77296116580919,30.7111111111111
21,0.0173694005888291,27,42,-0.657674891486102,38.9761904761905
22,0.0154451289997407,23,42,-0.926340672565092,32.5238095238095
23,0.010126849984903,22,37,-2.0037069697593,26.5675675675676
24,0.013022650997101,21,37,-2.20592560010018,26.8918918918919
25,0.0104853068181256,22,23,-1.25291796212185,24.4347826086957
26,0.0120110163751373,22,23,-2.24016851620206,25.3913043478261
27,0.0146174374603392,29,22,3.71938134280045,33.0454545454545
28,0.0184302321867347,26,22,4.66509541368699,31.4090909090909
29,0.00560648116496031,20,17,-1.41712659314822,20.1764705882353
30,0.0137420500695003,19,17,-1.92325884338096,21.8823529411765
31,0.0133780463641434,27,15,6.17651590341315,29.6
32,0.0102767119884839,30,15,7.305330515227,31.8
33,0.0142382733532039,21,15,3.27116326883168,23.0666666666667
34,0.00817348813948883,23,15,1.48802027015016,24.1333333333333
35,0.00727660978850331,24,11,10.5865230855065,25
36,0.00727660978850331,24,11,9.4594560431712,24.8181818181818
37,0.0105900199782584,20,9,16.9707712265675,21.3333333333333
38,0.0162892749102084,19,9,14.8088226286135,21
39,0.00404084935231941,27,9,-12.634841257754,27.6666666666667
40,-0.00542112935215913,21,9,-14.9379503379512,20.2222222222222
