TimeStep,CellNumber,Orientation
9,15,-39.8229136138932
10,1,-70.1856053125183
10,2,58.2062797196551
10,3,11.8447633963166
10,4,-25.5561035844332
10,6,-5.50266621184869
10,7,-29.9716321562255
10,8,77.0905616266303
10,11,29.7108369780602
10,12,11.5022669771652
10,13,-24.1372289242149
10,14,-25.7483273783843
10,15,-40.0809665267125
10,16,-9.85497239195756
11,1,-69.6134195283639
11,2,59.1898208049043
11,3,11.4315541369355
11,4,-25.4666273979871
11,6,-4.99844849517537
11,7,-29.3566863806465
11,8,77.0774385082632
11,11,29.5596759978147
11,12,10.955700963201
11,13,-25.1096561689228
11,14,-25.3869928540428
11,15,-39.6319166648542
11,16,-5.68547538414748
12,1,-67.8855131446545
12,2,59.1694647004462
12,4,-25.2826670598231
12,6,-4.36274451895359
12,7,-29.000589859284
12,8,76.0695508672257
12,11,30.90576113427
12,12,12.3570441959348
12,13,-21.2501468780621
12,14,-25.9847490594746
12,15,-38.273034133891
12,16,-1.5159783763374
12,17,15.6507344177141
12,18,13.4807624210997
12,19,-10.3105405294478
13,1,-67.6697036621707
13,2,59.1030327354858
13,4,-25.5350465249339
13,6,-4.74924931357775
13,7,-28.8915163443712
13,8,75.7196521308942
13,11,31.1149774802146
13,12,10.6491726248566
13,13,-20.900077247193
13,14,-26.1319531984371
13,15,-38.2459077732151
13,17,16.2054643495507
13,18,12.974682142951
13,19,-10.7420325080732
14,1,-65.6480025477001
14,2,58.5365312766133
14,4,-24.3128155936426
14,6,-4.81959406412156
14,7,-28.6756175645389
14,8,75.7928657860627
14,11,31.1620388582357
14,12,11.2694821741453
14,13,-19.8400689924762
14,14,-26.1869902918107
14,15,-37.699364163989
14,17,16.1367907811427
14,18,12.173820972119
14,20,-4.4919669162195
15,1,-65.4628915115042
15,2,58.9453418917215
15,6,-4.6720686489076
15,7,-28.3048648467126
15,8,75.2596613167862
15,11,30.8687297099345
15,12,11.9139724086074
15,13,-17.9087134620529
15,14,-23.3441530299229
15,15,-37.3683479084044
15,17,16.8744522054148
15,18,8.7070417296988
15,20,-10.6891779124641
15,21,-27.6071885764298
15,22,-10.9517967367873
16,1,-65.4183394516879
16,2,61.0575030063559
16,6,-4.51192179332419
16,7,-29.4786831913526
16,8,75.2634659193222
16,11,30.6481915485807
16,12,12.1018645416893
16,13,-18.8007060112335
16,14,-18.2388686590042
16,15,-36.5609052883929
16,17,18.3054224541863
16,18,5.72298532003883
16,20,-11.3940160682834
16,21,-27.6422984143847
16,22,-11.2077950851168
17,1,-64.4681992448474
17,2,60.1382617866696
17,6,-4.81947523903756
17,7,-29.0183400436733
17,11,30.6437238853973
17,12,14.0557979702863
17,13,-21.9033297590054
