CellNumber,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.0192258376388904,28.3141184848946,46,0.0706694298551001,44.3451991922692
2,0.0129683391479193,30.0752579834984,46,-0.0317255684448047,39.403862449206
3,0.0239998226302047,55.2106394391322,11,0.160854616117087,62.2918941428748
4,0.0204078173098285,43.3964735077466,14,0.293206911133674,49.8601225852565
5,0.00649833006789345,42.9173228236375,7,0.0686706855926624,44.1081869710064
6,0.0125877277969733,38.696245673149,26,0.103590593864059,46.1743937239729
7,0.0116183322976114,29.5909391535082,42,0.189133038841917,37.4494724622157
8,0.0143960917632,52.6266151358824,16,0.057452902720442,58.8343273850637
9,0.0176103601838585,44.8389458005557,8,0.0824130838946004,48.3435594988683
10,0.0107353031246088,29.0014139045934,9,0.102893778732418,30.455678913701
11,0.0112077733462145,31.5894146151398,48,-0.0683219399222909,40.4764442441619
12,-0.000475548079975529,25.6829902026213,11,-0.0644227742473721,24.6981038785095
13,0.0106470316631585,19.7943950969012,50,0.238470306510601,24.8116650333122
14,0.00409777357391894,24.0909623848341,9,-0.230356190059695,24.3354545240639
15,0.0129260700759961,27.4417819588416,52,-0.095510036990223,36.11033880904
16,-0.101862954382868,24.4288310296239,3,0.126227494571121,21.2126464083171
17,-0.00588129872515771,30.6781623169402,7,0.00496099483645399,29.4351172898074
18,0.0158120546269716,33.205501433462,7,0.216079474352812,34.6260633276782
19,-0.0138522736471149,22.736994494153,2,0.651372120654145,22.4263583105314
20,0.0122770367381191,18.2021344869898,16,-0.205470936970038,25.7700574997596
21,0.0166614121016622,25.6975696132746,6,0.599637628477401,27.5341625128088
22,-0.0154728868650334,21.0464158182467,10,0.135827482139086,22.5048272092149
23,0.0215862602351828,28.1990605561076,4,0.118337096539186,29.5447592191392
24,0.00939884329553475,32.7803736291066,2,0.00397244942379871,33.0913852151563
25,0.0126942679210997,26.7469291232686,44,0.0103726019409268,35.2174327099383
26,0.0127200434660342,26.8767444271114,37,-0.0666326805104641,34.5345996399212
27,0.0125259085940217,26.9606405627658,42,0.0901247330665158,36.2029698400298
28,0.0155072140892336,36.3519758431061,35,0.126286504202267,48.3504994129793
29,0.0135729784027327,31.9289918987693,42,0.0406264356467824,41.6614884886905
30,0.0121834657754873,26.8158454146235,36,0.00127375468689668,34.4169530685488
31,0.0165250962668475,31.7979522771801,31,0.142807757926043,40.271404317803
32,0.0153728451998392,26.9891485600482,23,0.390180603537051,32.2611410786982
33,-0.0205586688158489,29.0490237939938,4,0.157535222933873,27.0844105302177
34,0.00967120287835031,23.8224250704979,34,-0.137224191552489,28.9264104272471
35,0.0100133546845403,26.3372019070776,26,-0.0012092289238104,28.9397780771378
36,0.0170066555239058,44.2406952577939,4,-0.00568840471561316,45.9653659633939
37,0.021780260403378,56.9143161517422,7,0.4658894604365,62.0972830762855
38,0.0126938988932763,23.4408236423568,11,-0.0658863116427297,24.9206356406242
39,0.00646715842432505,25.0224498003724,8,-0.000912142197357468,26.1086641258197
40,0.0192290171362991,30.6574129513684,15,0.0228746517264274,35.0606162837678
41,0.0270680501495226,32.7245661853895,2,0.126106847931936,33.634771584021
42,0.0128365868255904,31.5804638787297,13,0.663611264793863,33.7627916470246
43,0.00562971344576442,21.578052290063,18,0.0507447175955886,22.4228545497348
44,0.00819587160820132,23.4070389835991,18,0.107165063775385,25.2798889674742
45,0.015660933755033,26.3098171833768,16,0.135017248893067,30.541982868418
46,0.0145089159291743,28.1979230407298,16,-0.111419515644755,32.1605469387606
47,0.019864875981633,38.7621742226267,7,0.298132253063333,41.3898367928787
48,0.00997188966228838,34.0894472861253,6,-0.167805714359109,35.3564104996254
49,0.0226915010782669,25.2759606574387,2,-0.114512258011146,25.8627239810272
50,0.0161295295423668,24.1802634691372,4,-0.28530712303467,25.4355102608052
51,0.0247571590819915,28.489138397478,2,-0.253378945525839,29.2122018047969
52,0.0100699403375667,23.6437954392792,12,-0.0453973993924042,25.4164266678844
53,-0.00110521183732118,22.4798254231596,7,0.0327366037294366,22.8070637495798
54,0.0138203499014206,30.7107439900452,10,-0.366009981887666,32.9076840655355
55,0.0109711486092069,25.6850665263173,10,-0.30146117337826,26.9182941792286
56,0.00635059680238355,28.9936186514177,5,-0.0621417026690779,29.8634369123146
57,0.00897803378551909,38.6066441741204,8,0.0777777034843972,39.8890998769485
58,0.0257372718219587,53.5038209950804,6,0.161557228266886,58.0065591535069
59,0.0201150833383654,45.2880141293873,8,-0.354304957166441,48.485264940246
60,0.011130674848112,34.4942823275168,8,-0.0916111819371217,35.9319332121846
61,0.0222194303895351,39.7286752478936,7,-0.174409719873231,43.2561310445455
62,0.0110147542807592,28.0372063003991,7,-0.0131243527364485,28.921811674129
63,0.00344392960978723,30.4477970102053,7,0.0266050749095906,30.701254678497
64,0.0173181412590666,39.1911294633734,6,0.255226874078517,41.0193099980144
65,-0.0090044141913582,25.4035875326176,5,0.131414487326174,24.6757677005736
66,-0.0160703144953007,16.7592907821896,2,0.141534413179357,16.4942458795409
67,0.0177692842387446,45.0481773439596,5,0.204290320490509,47.2044742791492
68,0.00977929867641425,31.748898512564,4,0.106185102922609,32.4279454414284
69,0.00473104646082756,24.6102094464602,4,-0.0609544401085316,24.8204828270351
70,-0.0663471939583484,19.3502481364356,2,0.133735637150608,18.1479464530292
71,-0.0187495219317799,20.8166063221688,2,-0.125459421834677,20.4335322492691
72,0.0156038594382488,29.8922496596076,2,0.128492590186227,30.3660386055505
