CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.0134488137696796,22,17,22.992224942805,24.1764705882353
2,0,7,1,188.229315457764,7
3,0,6,1,185.90388724335,6
4,0.00423600799130332,10,15,24.9472887310875,15.2666666666667
5,-0.0513835599424194,7,2,32.9661644931184,6.5
6,-0.0513835599424194,7,2,33.7074051751263,6.5
7,0.244136064148469,7,3,22.6002833433402,12
8,0.013388871281183,18,22,29.8806112473234,21.0909090909091
9,0.0273982926144553,9,7,8.35592966612196,9.71428571428571
10,0.012374376641716,22,9,8.04649477157899,22.6666666666667
11,0.0228865180835087,32,13,3.27015911767556,40
12,-0.0212517667918295,5,7,93.2250622559366,4.57142857142857
13,0,5,8,81.4420695489328,5
14,0.0083402882130819,19,8,70.2676563634913,19
15,0.085909987581498,6,6,108.164112676461,8.16666666666667
16,-0.0924196240746594,8,5,129.166502560719,7.4
17,0.0172116375032103,17,22,23.7602679779374,22.3636363636364
18,0.0180224070900919,36,2,94.4199583973981,37
19,0.0140952283606678,19,20,6.67807485694515,23.35
20,0.00672728883249978,20,26,14.1147536149873,23.0769230769231
21,-0.0273982926144553,8,7,75.4857965165015,8.42857142857143
22,0.0181958190517127,17,34,3.92852274268248,26.7941176470588
23,-0.00952640230665806,18,4,91.4171751300594,18
24,0,7,6,87.0599382399885,8
25,0.0119004052523636,24,30,11.2240678267885,30.5666666666667
26,0,20,88,0.595929447498233,20.3295454545455
27,0.0171024535858063,25,3,51.0889658414717,25.6666666666667
28,0,6,1,255.875149682937,6
29,0.0164808312414328,32,11,31.3127555486735,35.0909090909091
30,0,6,1,81.3072118184054,6
31,0.0140196765258839,25,16,8.37593648865387,29.1875
32,0,6,3,180.61880387641,5.66666666666667
33,0.0216166632690141,28,11,14.6363885717405,35.2727272727273
34,0.0792610986530517,7,3,178.521314921096,8.66666666666667
35,0,6,1,264.825406945398,6
36,0.000333476814587047,21,93,-0.113600643104072,20.8494623655914
37,0.0178638560605102,22,9,44.4493538853015,23.8888888888889
38,0.0103377812521985,21,3,125.885991252132,21.6666666666667
39,0,8,1,191.497233064535,8
40,0,17,1,185.966599516655,17
41,-0.0321221273973171,14,26,-1.06210095035833,22.8846153846154
42,0.0156260066243697,17,11,18.3950620633015,19.7272727272727
43,0.00606127402847911,27,4,92.8610402464343,27.5
44,0.0142268458985321,18,19,-2.39922831055305,21.7368421052632
