CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,32.813140869140625,32.813140869140625,0.0,1,NaN,1.84174314030625
1,1,18.607194900512695,18.607194900512695,0.0,1,NaN,1.6704649807883005
2,2,16.0,16.0,0.0,1,NaN,1.5707963267948966
3,3,19.563480377197266,19.563480377197266,0.0,1,NaN,1.7359450046821898
4,4,19.922346115112305,19.922346115112305,0.0,1,NaN,1.8925468995516332
5,5,21.425735473632812,21.425735473632812,0.0,1,NaN,1.6539375611884588
6.0,6.0,20.87103271484375,20.87103271484375,0.381,5.0,0.685,1.8925468995516332
7.0,7.0,24.0,24.0,-0.414,6.0,0.811,1.5707963267948966
8.0,6.0,19.0,19.0,0.022,6.0,0.612,1.5707963267948966
9,8,52.83879852294922,52.83879852294922,0.0,1,NaN,1.6951513272827368
10.0,9.0,36.1995849609375,36.1995849609375,-0.275,8.0,0.025,1.9451299500108117
11.0,10.0,34.45464324951172,34.45464324951172,-0.027,4.0,0.625,1.6814535413082392
12,11,26.162952423095703,26.162952423095703,0.0,1,NaN,1.9614033955888226
13,12,17.84657096862793,17.84657096862793,0.0,1,NaN,1.7681918907414147
14.0,13.0,22.94682502746582,22.94682502746582,0.535,4.0,0.659,1.9890206756985669
15.0,14.0,20.372989654541016,20.372989654541016,0.164,2.0,0.687,1.8157750060567805
16.0,15.0,24.236095428466797,24.236095428466797,0.197,2.0,1.194,1.6475682119673707
17.0,16.0,22.20118522644043,22.20118522644043,-0.038,3.0,0.33,2.1815222816679007
18.0,17.0,25.55115509033203,25.55115509033203,-0.129,4.0,0.534,2.089942463498151
19.0,18.0,32.27874755859375,32.27874755859375,0.208,3.0,0.617,1.862253075967332
20.0,19.0,29.817081451416016,29.817081451416016,0.325,2.0,0.494,1.9195672986820635
21.0,20.0,37.68589782714844,37.68589782714844,0.245,2.0,0.484,1.0636978315204562
22.0,21.0,35.486915588378906,35.486915588378906,-0.127,5.0,1.137,2.0988708442106963
23.0,22.0,40.9881591796875,40.9881591796875,-0.32,3.0,0.28,2.1112157942857044
24.0,23.0,29.982004165649414,29.982004165649414,0.137,2.0,0.351,2.1421337962504925
25.0,24.0,21.801511764526367,21.801511764526367,0.154,2.0,0.224,1.7894652714632377
26.0,25.0,18.631032943725586,18.631032943725586,0.45,2.0,0.188,1.7681918907414147
27.0,26.0,16.54629898071289,16.54629898071289,0.002,2.0,0.179,1.7126933779683855
28.0,27.0,22.344575881958008,22.344575881958008,0.528,3.0,0.777,1.7126933779683855
29.0,28.0,19.63220977783203,19.63220977783203,0.857,6.0,0.888,1.7894652714632377
30.0,29.0,18.675243377685547,18.675243377685547,0.828,3.0,0.573,1.8157750060567805
31.0,30.0,43.45655822753906,43.45655822753906,-0.474,2.0,0.192,1.1856387846710588
32,17,17.956954956054688,17.956954956054688,0.0,1,NaN,2.070143092505416
33,23,22.47207260131836,22.47207260131836,0.0,1,NaN,2.1375255288792467
34.0,30.0,27.79111671447754,27.79111671447754,0.318,5.0,0.45,1.2722973807519649
35.0,31.0,25.861310958862305,25.861310958862305,0.244,4.0,0.489,1.8622531092568455
36,32,34.12352752685547,34.12352752685547,0.0,1,NaN,2.1486982886004564
37,33,26.34825897216797,26.34825897216797,0.0,1,NaN,2.1587988596668
38,34,26.57013702392578,26.57013702392578,0.0,1,NaN,1.9100889419149032
39.0,35.0,26.0,26.0,-0.507,4.0,0.562,1.5707963267948966
40.0,27.0,24.0,24.0,-0.107,3.0,1.533,1.5707963267948966
41.0,29.0,30.303186416625977,30.303186416625977,0.395,3.0,0.534,1.6506263198471085
42.0,36.0,47.00000762939453,47.00000762939453,-0.301,6.0,0.107,2.2142974057293423
43.0,37.0,37.99696350097656,37.99696350097656,-0.183,3.0,0.555,2.1587988596668
44.0,38.0,24.59674835205078,24.59674835205078,0.149,6.0,0.094,2.034443917435608
45.0,39.0,29.49775505065918,29.49775505065918,0.47,6.0,0.017,2.1112158275752178
46.0,40.0,30.388507843017578,30.388507843017578,0.041,2.0,0.415,2.089942463498151
47.0,21.0,25.45584487915039,25.45584487915039,0.34,3.0,0.444,2.356194490192345
48.0,40.0,18.657434463500977,18.657434463500977,-0.223,4.0,0.632,1.8925468662621197
49.0,31.0,17.755088806152344,17.755088806152344,-1.045,3.0,0.735,1.7359450046821898
50.0,37.0,24.995018005371094,24.995018005371094,-1.223,3.0,0.928,2.1421337962504925
51.0,35.0,19.0,19.0,-0.58,3.0,0.6,1.5707963267948966
52.0,27.0,24.0,24.0,-0.473,3.0,1.079,1.5707963267948966
53.0,29.0,19.0,19.0,0.218,3.0,0.738,1.5707963267948966
54.0,28.0,24.236095428466797,24.236095428466797,0.746,3.0,0.852,1.647568220289749
55.0,21.0,32.80196762084961,32.80196762084961,-0.432,2.0,0.427,2.8753405936060856
56.0,29.0,23.34465789794922,23.34465789794922,-0.335,2.0,0.254,1.7359450046821898
57.0,30.0,23.70232391357422,23.70232391357422,0.057,2.0,0.215,1.3909428052116488
58.0,41.0,22.62741470336914,22.62741470336914,0.29,2.0,0.234,2.356194490192345
59.0,42.0,23.017032623291016,23.017032623291016,0.143,2.0,0.033,2.5213431015006114
60.0,43.0,26.241466522216797,26.241466522216797,-0.201,2.0,0.383,1.8568477910608525
61,29,21.179763793945312,21.179763793945312,0.0,1,NaN,1.937970174578188
62,30,27.06937026977539,27.06937026977539,0.0,1,NaN,1.6262948312455472
63,27,19.230186462402344,19.230186462402344,0.0,1,NaN,1.3909428052116488
64,1,16.73495864868164,16.73495864868164,0.0,1,NaN,1.8157750060567805
65.0,6.0,19.0,26.475675582885742,-0.49,9.0,0.286,1.3734008294274058
66,17,18.966739654541016,28.174455642700195,0.0,1,NaN,2.034443917435608
67.0,21.0,42.43775939941406,38.078758239746094,0.383,3.0,0.658,2.095592126724159
68.0,21.0,36.862464904785156,42.53803634643555,-0.11,2.0,0.283,2.070143092505416
69,23,21.45530891418457,33.489376068115234,0.0,1,NaN,2.089942463498151
70,27,13.0,25.00305938720703,0.0,1,NaN,1.647568220289749
71.0,28.0,22.0,23.28386878967285,0.117,3.0,0.882,1.6704649807883005
72.0,29.0,23.0,19.516149520874023,0.229,4.0,0.512,1.7126933779683855
73,29,39.44611740112305,27.272790908813477,0.0,1,NaN,1.6373644850206786
74,29,19.091880798339844,23.0,0.0,1,NaN,1.5707963267948966
75.0,30.0,28.0,45.37734603881836,-0.539,6.0,0.891,1.4685896636378901
76,30,31.28709602355957,28.0,0.0,1,NaN,1.5707963267948966
77.0,30.0,27.072175979614258,30.35786247253418,0.397,2.0,0.306,1.2490458539067009
78.0,31.0,18.58838653564453,28.0,-0.476,3.0,0.741,1.5707963267948966
79.0,35.0,16.249887466430664,32.05099105834961,-0.985,3.0,0.532,1.5350971850146022
80.0,27.0,24.263578414916992,44.0,0.376,2.0,1.207,1.5707963267948966
81,27,18.0,47.0,0.0,1,NaN,1.5707963267948966
82.0,29.0,20.217662811279297,34.20259094238281,0.104,3.0,0.63,1.6447353659039612
83.0,37.0,24.996152877807617,42.437686920166016,-0.962,3.0,0.935,2.1669954037117907
84.0,40.0,17.464092254638672,34.5384635925293,-0.633,4.0,0.388,1.9655874546879324
