CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,38.07710647583008,38.07710647583008,0.0,1,NaN,0.41450687562754235
1,2,41.556602478027344,41.556602478027344,0.0,1,NaN,0.4324077456581871
2.0,3.0,43.380889892578125,43.380889892578125,-0.547,7.0,0.036,0.4461054816984143
3,3,41.10799789428711,41.10799789428711,0.0,1,NaN,0.3129012213495395
4,4,43.96151351928711,43.96151351928711,0.0,1,NaN,0.286051464265956
5.0,5.0,47.975563049316406,47.975563049316406,-0.213,2.0,0.023,0.22849664159149263
6.0,3.0,22.467830657958984,22.467830657958984,0.663,7.0,0.032,0.13255153621045318
7.0,6.0,26.543434143066406,26.543434143066406,-1.013,6.0,0.029,0.1243550004878402
8.0,7.0,27.649473190307617,27.649473190307617,-2.427,7.0,0.096,0.37089128776990593
9,8,27.659744262695312,27.659744262695312,0.0,1,NaN,0.1243550004878402
10.0,9.0,28.934221267700195,28.934221267700195,0.172,3.0,0.024,0.1651486778872935
11.0,3.0,21.93071174621582,21.93071174621582,-0.123,4.0,0.019,0.43240781223721436
12.0,6.0,22.45216941833496,22.45216941833496,1.077,6.0,0.02,0.3217505727567366
13.0,7.0,54.51616287231445,54.51616287231445,2.087,9.0,-0.008,0.41450687562754235
14.0,3.0,13.532013893127441,13.532013893127441,-0.49,4.0,0.017,0.19739556394651794
15.0,7.0,26.81049156188965,26.81049156188965,-3.64,2.0,0.107,0.42285388827412324
16.0,10.0,26.947280883789062,26.947280883789062,-1.079,5.0,0.024,0.7531512773382238
17.0,11.0,31.161075592041016,31.161075592041016,0.831,5.0,0.031,0.049958397013986154
18,12,35.0,35.0,0.0,1,NaN,3.141592653589793
19,13,33.92348098754883,33.92348098754883,0.0,1,NaN,0.42285388827412324
20,14,37.981529235839844,37.981529235839844,0.0,1,NaN,0.4228539215636369
21.0,15.0,45.09754180908203,45.09754180908203,-1.644,2.0,-0.043,0.07677189349485254
22,16,29.054704666137695,29.054704666137695,0.0,1,NaN,0.4324077456581871
23.0,17.0,17.968788146972656,17.968788146972656,1.098,5.0,0.025,0.507098528563954
24.0,18.0,18.335756301879883,18.335756301879883,1.876,5.0,0.021,0.4636475906407117
25.0,3.0,21.0190372467041,21.0190372467041,0.183,2.0,0.002,0.4636475906407117
26.0,19.0,23.077754974365234,23.077754974365234,-0.437,4.0,0.014,0.058755825102305065
27.0,20.0,21.93105697631836,21.93105697631836,-0.053,4.0,0.022,0.8253768718914453
28,21,31.622695922851562,31.622695922851562,0.0,1,NaN,0.6078020037331789
29,15,19.23145866394043,19.23145866394043,0.0,1,NaN,0.507098528563954
30,22,39.959171295166016,39.959171295166016,0.0,1,NaN,0.5404195007803211
31,23,37.01273727416992,37.01273727416992,0.0,1,NaN,0.6640461683219167
32.0,24.0,21.15352439880371,21.15352439880371,0.537,3.0,0.017,0.2782996514782511
33.0,22.0,20.7911376953125,20.7911376953125,0.248,2.0,0.008,0.9151006998080051
34.0,23.0,22.471956253051758,22.471956253051758,0.955,2.0,-0.035,1.0121970231492585
35.0,7.0,22.980812072753906,22.980812072753906,-0.5,2.0,0.007,0.540419600648862
36.0,25.0,22.203298568725586,22.203298568725586,0.139,2.0,0.009,0.6202494189311275
37.0,26.0,24.59674835205078,24.59674835205078,-0.417,2.0,0.013,0.4636475906407117
38.0,27.0,50.91267013549805,50.91267013549805,-0.067,2.0,0.016,0.32175053946722293
39.0,3.0,37.642547607421875,47.407039642333984,0.329,3.0,0.023,0.4089078124622461
40.0,3.0,21.45530891418457,49.36582565307617,-0.022,3.0,0.007,0.40814907786768256
41.0,3.0,23.702320098876953,26.083446502685547,1.04,8.0,0.023,0.19739556394651794
42,3,21.10059928894043,27.333240509033203,0.0,1,NaN,0.21866894466834133
43.0,6.0,21.3431339263916,28.4913387298584,0.055,5.0,0.017,0.1106572145133426
44.0,7.0,35.68045425415039,28.568626403808594,3.356,3.0,0.14,0.3639789532920643
45.0,7.0,30.56349754333496,33.0672721862793,0.301,2.0,0.011,0.3883187143377618
46.0,3.0,15.55634880065918,23.762826919555664,-1.256,4.0,0.011,0.4124104685069456
47.0,7.0,28.215755462646484,28.44744110107422,-0.229,2.0,0.005,0.29145678246194895
48.0,15.0,22.79903793334961,37.27585220336914,-0.241,3.0,0.013,0.05549850445065074
49.0,22.0,23.283418655395508,23.283418655395508,-0.248,2.0,0.009,0.24497867926188402
50.0,23.0,15.773550987243652,15.773550987243652,-0.579,2.0,0.013,0.6747408906274569
