CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.16,28,5,-1.5824572171599,30,1.2117915042211
2,0.413333333333333,18,15,-0.331024950294097,30.1333333333333,-0.43671452653523
3,0.5,18,20,-0.21717106798021,35.35,-0.0578512031724018
4,0.4,32,5,-1.32461984257058,36.2,-0.797640059328181
5,0.84,31,10,-0.244780787903237,49.2,-0.782391323507336
6,0.666666666666667,29,6,-1.51309104774498,36,-0.450354473518575
7,1.01428571428571,26,14,-0.591848469614259,60.2142857142857,-0.75128248330732
8,0.64,43,5,-1.2191046552388,50.4,-0.663440865237514
9,0.76,47,5,-0.112283998151557,55.8,-0.730229627577594
10,0.333333333333333,40,3,-3.89892407461433,42.6666666666667,-0.385216330671887
11,0.325,34,8,-1.29450478319919,40.875,-0.737434664498762
12,0.566666666666667,45,6,-0.613388942312577,56,-0.76713406065655
13,0.6,51,3,1.0242461704733,55.3333333333333,-0.558465301011792
14,0.533333333333333,41,3,-0.699726674507968,45,-0.569946051838294
15,0.6,42,5,0.920903579362066,48.8,-0.50674660823793
16,0.7,28,8,-0.68607512935299,41.125,-0.287226989641317
17,0.68,24,5,-2.08245885494528,30.4,-0.249171934684377
18,0.366666666666667,28,6,-1.061618324134,33.6666666666667,-0.343194723559228
19,0.533333333333333,21,6,-0.788237533364728,28.6666666666667,-0.490819548207278
20,0.666666666666667,27,6,-0.472290354468227,37.1666666666667,-0.571462460172975
21,0.8,27,6,-0.0900253319028479,39.3333333333333,-0.437789070722434
22,0.8,29,5,0.146989180714717,39,-0.652399085083997
23,0.933333333333333,36,3,2.42327212351965,42,-0.51453282365313
24,0,1,1,NaN,NaN,NaN
25,0,1,1,NaN,NaN,NaN
26,0,1,1,NaN,NaN,NaN
27,0,1,1,NaN,NaN,NaN
28,0.6,45,3,-2.63052312399374,49.6666666666667,-0.469261003854799
29,0.7,40,4,1.56238903693132,47,-0.557975367801487
30,0.4,34,4,3.74584903404121,37.75,-0.441192971797731
31,0.266666666666667,24,3,-2.81235316720179,26.3333333333333,-0.241953960901886
32,0.333333333333333,23,3,-2.20606748280904,25.3333333333333,-0.445684013685787
33,0.4,32,3,-2.35072709983912,35,-0.591091504257541
34,0.4,37,3,-1.12185132792441,40,-0.642328354942708
35,0.333333333333333,27,3,3.64424200648217,29.3333333333333,-0.411873036924777
36,0.266666666666667,29,3,6.1365409494533,31,-0.508990990083349
37,0,31,1,NaN,NaN,NaN
38,0,30,1,NaN,NaN,NaN
39,0,26,1,NaN,NaN,NaN
40,0,27,1,NaN,NaN,NaN
41,0,28,1,NaN,NaN,NaN
42,0,28,1,NaN,NaN,NaN
43,0,28,1,NaN,NaN,NaN
