CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,33.423567843859146,33.29972182406675,-0.27,2.0,-0.025,-2.6273920604898473
2.0,2.0,15.736402793203654,68.20355060406864,0.11,21.0,1.06,-2.5638984766272395
3,,18.36231540960631,,,1,NaN,-2.662996314219131
4.0,2.0,35.18421134261902,49.05496589646543,0.382,7.0,0.762,-1.8560434902392515
5.0,2.0,97.87657641682364,116.34549941618488,-0.017,5.0,1.391,-2.4408971689552623
6.0,2.0,111.61796600154707,114.80431186381752,0.416,2.0,0.637,-2.3955916231080923
7.0,2.0,36.89253315615674,39.8889604204374,-0.035,3.0,0.46,-2.2432772389161233
8.0,2.0,34.114650214948306,37.401234704192376,0.132,3.0,0.58,-1.6494827135236754
9.0,2.0,34.20145453830141,38.29288062806119,-0.052,3.0,0.644,-1.557647696801529
10,2.0,102.2302025489642,,,1,NaN,-2.5279751977673035
11.0,2.0,34.75213869502795,35.5030175242575,0.806,2.0,0.15,-2.3058072912751104
12,2.0,107.44854467589953,,,1,NaN,-2.5198472126625866
13,2.0,21.297569818854253,,,1,NaN,-2.47113106868378
14,2.0,23.44983087261225,,,1,NaN,-2.1394880946896806
15,2.0,84.78100154728997,,,1,NaN,-2.527519040821344
16,2.0,45.78271267425965,,,1,NaN,-2.4959397431291372
17,2.0,26.490750094003857,,,1,NaN,-2.4412485353549185
18,2.0,46.72974058703583,,,1,NaN,-2.307508111296854
19,2.0,26.938015667158755,,,1,NaN,-2.143369532629036
