TimeStep,CellNumber,Orientation
60,20,-58.8146572315502
60,21,22.4572773633879
60,22,-1.17376944933416
60,23,14.7061530999043
60,24,20.8800625893724
60,25,34.1576051585698
60,26,36.6946684642141
60,27,54.7302826120026
60,28,62.2075265460291
60,29,30.2128358927221
60,30,-17.2235193342904
60,31,58.3338759201675
60,32,52.2199210006906
60,33,-63.3742821479048
60,34,86.4602501925863
60,35,4.16325024759766
60,36,43.5260286509098
60,37,-17.8186976038302
60,38,10.1478076135457
60,39,-7.66086335132891
60,40,-4.90442453525233
