2	0	15	0
3	0	18	0
4	16	34	2
5	16	19	2
6	19	24	3
7	19	23	3
8	20	32	5
9	20	32	5
10	24	24	7
11	24	27	7
12	25	28	6
13	25	34	6
14	28	38	11
15	28	28	11
16	29	29	15
17	29	30	15
18	29	29	12
19	29	29	12
20	31	31	17
21	31	31	17
22	33	35	9
23	33	33	9
24	33	36	8
25	33	38	8
26	35	38	4
27	35	38	4
28	35	36	13
29	35	35	13
30	36	36	22
31	36	37	22
32	37	38	30
34	37	37	24
35	37	37	24
36	37	38	28
37	37	37	28
38	38	38	31
39	38	38	31
