TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,2.7109001168316715,1.0,100.93577575683594,79.94844055175781,49.093101501464844,7.613236904144287,0.0,,,,
1.0,1.0,0.05875582094111586,2.0,55.00172424316406,130.97068786621094,34.058773040771484,7.810029029846191,0.0,,,,
2.0,2.0,2.677945096238595,3.0,100.80001831054688,74.5999984741211,53.66563034057617,8.049844741821289,0.0,,,,
2.0,3.0,3.141592653589793,4.0,55.0,126.5,36.0,7.0,0.0,,,,
3.0,4.0,2.6671927830744817,5.0,100.10954284667969,75.18699645996094,56.37931442260742,7.982060432434082,0.0,,,,
3.0,5.0,0.03569911265196975,6.0,54.024200439453125,126.82231140136719,38.082862854003906,7.495221138000488,0.0,,,,
4.0,6.0,2.6451699721771536,7.0,100.88121032714844,67.62684631347656,62.72282409667969,8.976104736328125,0.0,,,,
4.0,7.0,3.141592653589793,8.0,54.0,120.0,42.0,8.0,0.0,,,,
5.0,8.0,2.631104287142818,9.0,101.05724334716797,66.88793182373047,65.47285461425781,9.562665939331055,0.0,,,,
5.0,9.0,0.02940328956350854,10.0,53.55401611328125,119.16334533691406,43.0990104675293,6.938176155090332,0.0,,,,
6.0,10.0,2.616008957452031,11.0,102.00254821777344,63.22852325439453,73.1989517211914,9.636449813842773,0.0,,,,
6.0,11.0,3.1177875887119564,12.0,53.44588851928711,116.72747802734375,49.033721923828125,9.61632251739502,0.0,,,,
7.0,12.0,2.6043079597286045,13.0,102.82376098632812,63.72201919555664,76.82561492919922,10.528565406799316,0.0,,,,
7.0,13.0,3.076467445976886,14.0,52.25859451293945,117.79837036132812,51.217281341552734,11.475621223449707,0.0,,,,
8.0,14.0,2.5812327341475036,15.0,101.9224624633789,59.47020721435547,85.43719482421875,10.546777725219727,0.0,,,,
8.0,15.0,3.0633215502040376,16.0,51.17444610595703,114.84906768798828,55.30075454711914,12.471503257751465,0.0,,,,
9.0,16.0,2.582993349944155,17.0,101.45504760742188,59.528099060058594,89.03982543945312,10.91797924041748,0.0,,,,
9.0,17.0,3.066263810576357,18.0,50.61770248413086,114.93452453613281,56.29273223876953,12.379884719848633,0.0,,,,
10.0,18.0,2.574863451505443,19.0,100.42646789550781,59.95587921142578,100.62580871582031,11.581171035766602,0.0,,,,
10.0,19.0,3.070285183822376,20.0,50.609130859375,116.02792358398438,62.34116744995117,13.964422225952148,0.0,,,,
11.0,20.0,2.5712093947527723,21.0,99.18763732910156,61.35133361816406,104.84651184082031,11.688433647155762,0.0,,,,
11.0,21.0,3.057048873730519,22.0,50.02153015136719,116.85411071777344,65.52782440185547,15.486859321594238,0.0,,,,
12.0,22.0,2.6051572418002307,23.0,120.94847869873047,44.93605041503906,62.09565353393555,11.266889572143555,0.0,57.0,28.0,0.03,-0.784
12.0,23.0,2.677945096238595,24.0,75.00001525878906,74.00000762939453,56.34891128540039,11.627552032470703,0.0,,,,
12.0,24.0,3.0080637539040374,25.0,47.99070358276367,116.48634338378906,70.9744644165039,18.26875114440918,0.0,59.0,25.0,,
13.0,22.0,2.6491067900585628,23.0,119.31085205078125,45.942955017089844,64.81900787353516,12.572652816772461,0.0,57.0,28.0,0.085,-1.911
13.0,25.0,2.7928217482816535,25.0,30.598543167114258,118.64598083496094,38.95870590209961,12.046443939208984,24.0,62.0,27.0,0.049,0.264
13.0,26.0,2.714965165919568,26.0,75.9897232055664,73.77740478515625,60.91179275512695,12.827890396118164,0.0,63.0,30.0,0.08,0.661
13.0,59.0,0.40024062127361054,25.0,63.69950485229492,113.8921127319336,39.53075408935547,8.324127197265625,24.0,60.0,29.0,0.05,-1.04
14.0,22.0,2.70084189002666,23.0,115.62712097167969,47.44947052001953,72.49104309082031,14.180805206298828,0.0,57.0,28.0,0.044,-2.141
14.0,25.0,2.9029832736147267,25.0,32.77724075317383,118.47311401367188,43.409908294677734,14.469968795776367,24.0,62.0,27.0,,
14.0,26.0,2.727085744672737,26.0,78.45307159423828,72.62063598632812,68.13605499267578,13.510048866271973,0.0,63.0,30.0,0.035,-0.378
