2	0	8	0
3	0	8	0
4	8	8	0
5	8	8	0
6	9	11	0
7	9	11	0
8	11	11	0
9	11	11	0
10	12	12	0
11	12	18	0
12	12	12	0
13	12	18	0
14	13	13	0
15	13	13	12
16	14	14	0
17	14	14	0
18	15	15	0
19	15	15	0
20	16	16	0
21	16	16	0
22	17	24	0
23	17	21	0
24	17	30	21
25	17	22	21
26	19	21	11
27	19	20	0
28	19	34	11
29	19	19	13
30	20	24	0
31	21	21	0
32	22	22	0
33	22	22	26
34	22	22	23
35	22	28	26
36	22	31	0
37	23	23	0
38	23	24	33
39	23	24	34
40	23	24	0
41	24	24	0
42	25	26	0
43	25	25	0
44	25	34	22
45	25	25	0
46	25	28	41
47	25	26	30
48	25	26	0
49	25	26	40
50	25	26	0
51	26	27	0
52	26	26	0
53	26	27	0
54	26	26	0
55	27	27	0
56	27	28	0
57	27	27	0
58	27	27	48
59	27	28	0
60	27	28	0
61	28	28	55
62	28	29	0
63	28	28	55
64	28	30	57
65	28	28	58
66	28	28	0
67	29	29	61
68	29	31	0
69	29	31	0
70	29	31	0
71	29	31	0
72	29	29	0
73	29	34	0
74	29	32	60
75	30	30	0
76	30	34	0
77	30	30	0
78	30	30	0
79	30	30	0
80	31	32	0
81	31	31	0
82	31	31	0
83	31	31	24
84	31	34	0
85	31	31	0
86	31	32	0
87	31	34	0
88	32	32	0
89	32	32	0
90	32	32	81
91	32	34	0
92	32	34	0
93	32	33	0
94	32	32	0
95	32	34	0
96	32	34	0
97	32	32	0
98	32	32	0
99	32	32	0
100	32	32	0
101	33	33	88
102	33	34	0
103	33	33	0
104	33	33	0
105	33	34	0
106	33	33	0
107	33	34	0
108	33	34	0
109	33	34	0
110	33	33	0
111	34	34	0
112	34	34	0
113	34	34	0
114	34	34	0
115	34	34	0
116	34	34	0
117	34	34	0
