CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,21.28362567785497,29.461292379230287,0.089,31.0,0.174,-0.8708716390663231
2.0,2.0,21.102237964456627,35.44790877930115,0.109,13.0,0.572,-0.7485016799325168
3.0,2.0,41.413074432895904,45.61674401755571,0.046,3.0,0.562,-0.9942818939976901
4.0,2.0,36.55184912055111,42.90284383098164,0.06,4.0,0.666,-0.5164756497390612
5.0,2.0,28.046904147385447,37.435974874277,0.08,4.0,0.945,-1.3024649569424496
6.0,2.0,26.62610754649206,32.1410627737008,-0.317,3.0,0.955,-0.7048735010692303
7.0,2.0,25.1403603916762,38.510077290061155,-0.0,6.0,0.856,-0.6409113355519142
8.0,2.0,28.615805866871185,42.243885822944456,-0.253,5.0,0.928,-0.8955793896397589
9.0,2.0,22.098977029650158,29.22014602985733,0.094,5.0,0.829,-0.7515762182984173
10.0,2.0,22.85434480329094,33.17303556947887,0.105,9.0,0.373,-0.5662351353829274
11.0,2.0,23.533262738259573,33.58403037580932,0.152,6.0,0.728,-2.400355428700172
12.0,2.0,25.183496574658736,30.760438010379417,-0.059,4.0,0.767,-1.1265969079659561
13.0,2.0,27.245805569168585,35.87818578098,-0.09,3.0,1.029,-1.0531744204646714
14.0,2.0,28.95162857738762,42.43587275016194,-0.363,5.0,0.941,-1.013302901590346
15.0,2.0,34.933000769687496,44.87839428345781,0.284,5.0,0.846,-0.7688807258048527
16.0,2.0,36.73887329486708,45.66409014431191,0.038,4.0,0.923,-0.6080245382525251
17.0,2.0,22.9843083987413,32.85194154672737,0.271,7.0,0.724,-0.7736221958996594
18.0,2.0,21.681952759197674,25.25772499450079,0.272,4.0,0.396,-0.8487743757431714
19.0,2.0,21.230878391635752,32.542304796778105,0.128,7.0,0.81,-0.7238292602828537
20.0,2.0,22.883311596529605,26.0707623932961,0.136,4.0,0.338,-0.7135865506516084
21.0,2.0,24.71857233215097,27.256807916145874,0.391,3.0,0.353,-0.8444048189011691
22.0,2.0,21.80098912380027,24.6151923669579,0.181,3.0,0.398,-0.9408963434169878
23.0,2.0,25.690886083772103,26.73373518805124,0.465,2.0,0.209,-1.6540988670739831
24.0,2.0,24.45919876377937,33.07607098239386,0.24,5.0,0.692,-1.566026407920501
25,2,28.773812761265425,,,1,NaN,-0.9326972903594072
26.0,2.0,29.114835653387917,44.50205600049679,-0.043,4.0,1.304,-0.8092312332879547
27.0,2.0,28.11984115337769,41.38208207973001,-0.2,4.0,1.182,-0.5814571025275739
28.0,2.0,31.215599208966264,39.323080452135535,0.357,4.0,0.595,-0.49211745214395053
29.0,3.0,37.281088234715455,41.140901866851856,0.155,3.0,0.552,-0.18538025960156243
30.0,2.0,36.07439470336212,40.73080450027393,0.141,3.0,0.608,-0.6076933928192791
31.0,2.0,27.94643365372859,30.769526943881242,0.326,3.0,0.378,-0.7951846284081361
32.0,2.0,41.105287176412006,42.99412726369036,0.087,2.0,0.378,-0.7987147920040683
33.0,2.0,39.88568059355378,43.884935035942135,0.099,3.0,0.551,-0.8095562938703443
34.0,2.0,40.14228769248599,42.07507497886593,0.019,2.0,0.387,-0.9193409003006012
35.0,2.0,27.96179063152261,31.15426837706021,0.203,3.0,0.445,-0.8290153272772058
36.0,2.0,37.64128138795111,41.701280945617604,0.241,3.0,0.556,-0.8266426911922827
37.0,2.0,37.80694274123785,39.85064239734608,-0.111,2.0,0.409,-0.7469690912007738
38.0,4.0,39.22643119706404,43.67753562926225,-0.134,3.0,0.567,-0.9050270061728382
39,2,25.34469972381201,,,1,NaN,-0.7898362511471081
40,2,24.32562414482627,,,1,NaN,-0.85864182341412
41,2,24.042914848601452,,,1,NaN,-0.8171781333073063
42,2,24.280876923025332,,,1,NaN,-0.9168744167255265
43,2,21.56635950596569,,,1,NaN,-0.7343991800601597
44,2,22.924101841604298,,,1,NaN,-0.67599965658646
