ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,98.04784688995215,26.617224880382775,0,1
2,1,1,96.1105527638191,23.301507537688444,0,1
3,1,1,85.45454545454545,28.595959595959595,0,1
3,2,1,98.42718446601941,36.19417475728155,0,2
4,1,1,90.39737991266375,38.47161572052402,0,1
5,1,1,87.59677419354838,45.729838709677416,0,1
6,1,1,86.72473867595819,48.19163763066202,0,1
7,1,1,85.3632958801498,50.47191011235955,0,1
8,1,1,85.17586206896551,46.33448275862069,0,1
9,1,1,83.937106918239,52.191823899371066,0,1
10,1,1,84.17283950617283,51.20679012345679,0,1
11,1,1,83.81267217630854,51.53719008264463,0,1
12,1,1,83.47938144329896,53.7860824742268,0,1
13,1,1,82.96127562642369,52.34168564920273,0,1
14,1,1,83.08893709327549,55.63123644251627,0,1
15,1,1,82.36486486486487,57.11711711711712,0,1
16,1,1,81.95436507936508,59.464285714285715,0,1
17,1,1,82.89893617021276,58.06382978723404,0,1
18,1,1,81.53691275167785,58.08724832214765,0,1
19,1,1,80.08753709198812,66.2700296735905,0,1
20,1,1,78.92550143266476,69.00573065902579,0,1
21,1,1,78.26137841352406,65.22496749024707,0,1
22,1,1,77.74078624078624,63.75921375921376,0,1
23,1,1,77.400906002265,65.84484711211778,0,1
24,1,1,46.25590551181102,37.24803149606299,0,1
24,2,1,88.74744525547445,75.32116788321167,0,2
25,1,1,45.791519434628974,36.79858657243816,0,1
25,2,1,87.18158236057069,73.19455252918289,0,2
26,1,1,45.92733564013841,37.55709342560554,0,1
26,2,1,87.4779411764706,73.67892156862744,0,2
27,1,1,45.80696202531646,47.11708860759494,0,1
27,2,1,85.87387387387388,79.84572072072072,0,2
28,1,1,45.68731563421829,46.94985250737463,0,1
28,2,1,84.98412698412699,78.93121693121694,0,2
29,1,1,47.15675675675676,49.22162162162162,0,1
29,2,1,75.0907944514502,67.14627994955863,0,2
29,3,1,116.51948051948052,110.82251082251082,0,3
30,1,1,46.92146596858639,55.596858638743456,0,1
30,2,1,75.07854630715123,73.25087924970691,0,2
30,3,1,114.98333333333333,116.39583333333333,0,3
31,1,1,48.93650793650794,40.28174603174603,0,1
31,2,1,40.97115384615385,41.63942307692308,0,2
31,3,1,84.24717514124293,84.06920903954803,0,3
31,4,1,51.86036036036036,70.04954954954955,0,4
31,5,1,111.91911764705883,114.73529411764706,0,5
32,1,1,48.21825396825397,47.845238095238095,0,1
32,2,1,40.55348837209302,49.49302325581395,0,2
32,3,1,84.7688098495212,93.35430916552667,0,3
32,4,1,52.30833333333333,79.56666666666666,0,4
32,5,1,103.14285714285714,114.87218045112782,0,5
32,6,1,117.28873239436619,129.7394366197183,0,6
33,1,1,40.3971119133574,41.111913357400724,0,1
33,2,1,50.62458471760797,41.3421926910299,0,2
33,3,1,70.78756476683938,76.04490500863558,0,3
33,4,1,55.722972972972975,75.86486486486487,0,4
33,5,1,99.1025641025641,104.91025641025641,0,5
33,6,1,115.74025974025975,110.80194805194805,0,6
33,7,1,116.59119496855345,122.42138364779875,0,7
