ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,209,504,113,36,85,18,98.04784688995215,26.617224880382775,1.8884909706589523,231,0.9695794187379573,16.312788383647018,1,0.4146825396825397,0.5295233154602107,33.423567843859146,30.4138126514911,4.123105625617661,2.0882665161924097,2.0,7.741442779335935,8.181318688284831,60.29268914357968,70.42640687119285,0.9047619047619048,0.2876833133509719,0.011207329325750045,0.10268207252635261,0.08206300428160518,0.0020895186732986007,0.005382866810055198,0.040540033171771246,0.05337245951373858,0.040354605745630774,0.002346947786456625,0.0010151908625056208,0.0028395365223136465,0.02140133418086314,0.02758726075736324,0.02634994042389428,0.023631161377913677,0.002898451802809388,0.000974652741215155,0.0017487128914250153,0.0016530243148155912,0.012155738364489115,0.013079325802994052,0.012874254033821714,0.012678237618707304,0.014996874583042441,0.0028061523253858447,0.0005873427377081704,0.002314430428206558,0.002317104290754974,0.0011331606078041488,98.04784688995215,26.617224880382775,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1.0,1,nan,0.0,0,0.0,0.0
2,1,199,504,111,33,83,15,96.1105527638191,23.301507537688444,1.9833900144106584,221,0.972059349138512,15.91774699517169,1,0.3948412698412698,0.5041872716582868,33.175875804274355,30.4138126514911,4.123105625617661,2.0088316670122404,2.0,7.155417527999327,7.787546381515936,60.78426324091901,70.42640687119285,0.9004524886877828,0.2739185615159972,0.014405274347278646,0.10045887909484427,0.07733633023496625,0.009031125897002114,0.0072657817008052105,0.043064201901021226,0.049723225897366906,0.03881824350925317,0.00649434254711808,0.00617082817693473,0.004673497054756189,0.024495465179964905,0.025394802373558442,0.02619506411166701,0.023026101058112022,0.0054326947649533846,0.003482748015712657,0.004948696367123276,0.0032000491729632227,0.01401651910254727,0.011732474241925016,0.014270816149689426,0.013163813158799298,0.014847596396017437,0.0038227451183915372,0.002048738519757558,0.0029166177788264,0.003789960529592147,0.002293051161499907,96.1105527638191,23.301507537688444,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.8401940091346414,3.8401940091346414,2.0,3.8401940091346414,1.0,2,1.0,1.0,1,-1.9372941261330539,-3.315717342694331
3,1,99,165,94,35,79,24,85.45454545454545,28.595959595959595,1.1737668346209176,108,0.8580430917548512,11.227230955528665,1,0.6,0.8519579617556345,15.736402793203654,14.866068747318506,4.123105625617661,1.989927322231966,2.0,7.155417527999327,8.08186553372537,63.94154144240674,38.21320343559643,0.9166666666666666,0.5693487334402445,0.06987788265349107,0.14979638996007283,0.10868014850675378,0.037897658664956625,0.033468735112013336,0.017445339597600314,0.02270488496138537,0.03168150892800345,0.0020140690248239067,0.0038214841571071706,0.012879277586047393,0.016477852318097654,0.00181942302147689,0.003927582587663445,0.013715641292242798,0.01841082500329385,0.015242292253638441,0.01122676834401804,0.006125509537222539,0.012306792907782579,0.011124084404420725,0.004125686723220077,0.008157470723191567,0.014495602802020953,0.009522583192577982,0.012658492826826441,0.01725515473479612,0.0074586046500561675,0.011637846484638953,85.45454545454545,28.595959595959595,0,0.0,15.034035937158022,2,1.0,26.08695652173913,0.0,0,1,1,0.0,0.0,nan,0.0,2.0,1,nan,0.0,0,0.0,0.0
3,2,103,176,107,42,91,31,98.42718446601941,36.19417475728155,1.3122774225809561,110,0.9196592981835455,11.451797811161432,1,0.5852272727272727,0.7620339897589823,18.36231540960631,17.0,3.605551275463989,1.8720096517050933,2.0,6.708203932499369,7.211196534166155,62.578449663650204,41.21320343559643,0.9363636363636364,0.4537843360128781,0.04319537928242393,0.14002113502463415,0.11028041770262703,0.026640499467976645,0.02568900501935209,0.042257611734055435,0.042689256850993576,0.04401637306235137,0.010128702841779531,0.014528688249637206,0.0151088673637101,0.0040364164775498505,0.010771160864179232,0.008926461861662382,0.01962153351696157,0.0019976848009243178,0.004160483310119655,0.005582942543038941,0.007902243442711284,9.397090598277972e-05,0.00901672984031588,0.00336804956322323,0.008571240609297443,0.010320636400850002,0.009008199344143913,0.004556067299037707,0.00939761457565791,0.0037677073116210804,0.00392669348529314,98.42718446601941,36.19417475728155,0,0.0,15.034035937158022,1,1.0,24.0,0.0,0,2,2,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
4,1,229,620,107,49,76,29,90.39737991266375,38.47161572052402,2.0870351110833445,255,0.976013695381629,17.075475271404667,1,0.36935483870967745,0.47914862317813,37.1829011868447,33.54101966249684,4.123105625617661,2.0750957914806527,2.0,7.5610928099929975,8.0950571657979,60.82602555725415,77.49747468305833,0.8980392156862745,0.2569114459154507,0.009323342414804188,0.09396294061654041,0.0738020020254687,0.005820985488824465,0.004775714689395977,0.03518141131864113,0.05257538666709522,0.03615797363908472,0.005279476776829357,0.0037538322097502358,0.002279154037651225,0.024855024213917123,0.024147878628954338,0.02941359368674927,0.020729138354461198,0.0037900319950691964,0.003999331325573531,0.0017557284934628403,0.0008617354804877071,0.0125124121439805,0.01582966731662728,0.012858855597989906,0.01657015435414284,0.012688562584196796,0.002848457702281825,0.002570893517638642,0.002568581279839607,0.001000497770007047,4.7423787108171504e-05,90.39737991266375,38.47161572052402,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.043559044574737,11.043559044574737,nan,11.043559044574737,2.0,2,1.0,3.0,1,4.942834458118298,9.875656124564426
5,1,248,640,105,56,73,36,87.59677419354838,45.729838709677416,2.088104906517169,274,0.9760800908425694,17.769732893161912,1,0.3875,0.47890314173340015,38.608441249979855,35.35533905932738,4.242640687119285,2.1388898368915097,2.0,8.059696991595297,8.393909884186064,60.368938194352005,80.66904755831214,0.9051094890510949,0.2526107256754563,0.013318256051310153,0.09346922799315334,0.07177942068867982,0.010579185915053756,0.007745833054539591,0.03667235498922933,0.04995122572196913,0.03566438754835313,0.00829317748428597,0.00897090998894827,0.004710184086287595,0.02127528647147115,0.026184180461909363,0.026251117245490254,0.021411234383683354,0.006018716084693244,0.007098854841642267,0.005975506359698837,0.003068019860916547,0.013760525150616244,0.013225246887726307,0.014264584896998991,0.013969347523060081,0.014179184563648622,0.003918745931144983,0.005155674903678603,0.004135491335044753,0.003981697062079065,0.0021163175280038407,87.59677419354838,45.729838709677416,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,17.267279966853664,7.779793914636593,nan,18.82335295921133,2.0,3,0.9173328473556465,4.0,1,-2.8006057191153673,7.258222989153396
6,1,287,782,105,60,71,37,86.72473867595819,48.19163763066202,2.1345416900716296,317,0.977196268437502,19.115955360352558,1,0.3670076726342711,0.4684846422308306,42.109921544876215,38.07886552931954,4.47213595499958,2.2419387067534977,2.23606797749979,8.691982616052151,8.941539169283343,59.3572495905959,87.74011537017762,0.9053627760252366,0.25201362023378737,0.011043615424751883,0.09000062528392412,0.07403535624271093,0.003003911626706676,0.005147264341444363,0.038573653032796244,0.04877015055725916,0.037787807840108,0.002756022879687697,0.0027040096763533026,0.002149417791356339,0.024174834952429735,0.025888871032733313,0.027079500419701343,0.022751762980962313,0.00219822823240791,0.0014083430159188368,0.0013068485602091584,0.0007238267282793464,0.01470235557460214,0.014707608964000645,0.0149650288552847,0.01495785447581897,0.014794858367921266,0.0021420610317807475,0.0013403867102707453,0.001655744145042897,0.0014587205516283321,0.0005923431179739796,86.72473867595819,48.19163763066202,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,19.63680188980482,2.611685255022083,nan,21.435038214233415,2.0,4,0.9161076221812134,5.0,1,-0.8720355175901915,2.461798920984606
7,1,267,770,104,62,69,40,85.3632958801498,50.47191011235955,2.325171735942581,296,0.9818659142922167,18.437867513470433,1,0.34675324675324676,0.4300757593694982,42.94090081136847,38.948684188300895,4.123105625617661,2.0952786887001458,2.0,7.717436331412898,8.140594403152868,60.3210191737161,88.32590180780451,0.902027027027027,0.22409687438647882,0.007333864840928801,0.08252665516249438,0.06579065257039818,0.005345875919062636,0.003111784229462424,0.03509921597623171,0.046020198806716664,0.033927961067948126,0.004129097639504421,0.0036907416377250156,0.0014181703163077565,0.025280048908535278,0.023342147631420746,0.027513872957110302,0.020703002458915817,0.0034681408537209483,0.0033658165876153954,0.0021929548046929316,0.0006741754679130311,0.015677552178719606,0.014917785497469088,0.01523328917744619,0.016527286899896302,0.013778339128034313,0.0024822591944323987,0.002891742355206714,0.002012382697725726,0.0016496825454642443,0.00038821129977171484,85.3632958801498,50.47191011235955,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,21.876140826955904,2.6557803141535574,nan,24.090818528386972,2.0,5,0.9080696366202151,6.0,1,-1.3614427958083866,2.28027248169753
8,1,290,840,104,58,69,34,85.17586206896551,46.33448275862069,2.2800624087498793,325,0.9805381659952648,19.21560480373171,1,0.34523809523809523,0.43858448618004425,44.240844331044606,39.96248240537617,4.242640687119285,2.191066268334307,2.118033988749895,8.38118501735178,8.685741435897171,59.321380638075205,91.1543289325507,0.8923076923076924,0.23120818282604708,0.009726740630249855,0.08324652794300386,0.06843057762801394,0.005553004979981406,0.00529646288460384,0.033885922078985574,0.047687693184642006,0.03484934894369693,0.0051334383378934334,0.0036500949222911705,0.002945934255654487,0.024282422551024068,0.023799418241457593,0.02806959246747464,0.020853856728266038,0.004073448801329259,0.0036704212328954483,0.0018998069779771485,0.0018759345895867003,0.015043262216874765,0.014912613620746584,0.01517922926125899,0.016404007255963075,0.013514329057153827,0.003389188101793243,0.0025147458530332518,0.0025947078645278017,0.0010361784757253554,0.0015129149763406938,85.17586206896551,46.33448275862069,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,17.740712173463116,4.141670742712614,nan,28.232489271099585,2.0,6,0.6283793116189559,7.0,1,-0.1874338111842917,-4.137427353738865
9,1,318,1053,105,66,66,39,83.937106918239,52.191823899371066,2.4965464941858677,362,0.9837637732386997,20.12188299403865,1,0.301994301994302,0.4005533252951107,48.62009321699604,43.56604182158393,4.242640687119285,2.191764969262376,2.23606797749979,8.448941672459066,8.725761108160478,58.23384044640373,99.88225099390856,0.8784530386740331,0.21332464448144456,0.0167381580130951,0.07357382364394735,0.06381824700893779,0.015363030069393014,0.011838580537512716,0.030327093026618863,0.04138164157517685,0.03274619444939119,0.013073400289961786,0.013015922656894502,0.008752564983896096,0.020036320016567,0.020632187136647006,0.023902476560548558,0.019649902784866335,0.010412344124230442,0.011722675950503468,0.009435595921737037,0.006746216192424606,0.01216327458084544,0.011937250328594167,0.012542097737388987,0.014024087368997143,0.012608375667477365,0.008171712295557486,0.008617465349242084,0.008653097622211638,0.006400455417074478,0.005346981079869602,83.937106918239,52.191823899371066,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,23.644606825584468,5.98689899385136,nan,34.21938826495094,2.0,7,0.6909710554294844,8.0,1,-1.2387551507265187,5.857341140750378
