CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,32.17545758064721,45.252964125018195,-1.001,12.0,0.027,-2.673164161128728
2.0,1.0,33.443910889351166,50.27242477174145,0.69,10.0,0.043,-2.940684759822941
3.0,1.0,33.47584111173082,50.53349499721655,-0.688,10.0,0.039,-2.865664906921631
4.0,1.0,46.8260930800031,56.32632149477217,0.596,5.0,0.051,-2.961557136644921
5.0,1.0,38.29843118090984,45.67830378106442,-1.255,7.0,0.029,-2.8924482774078135
6.0,1.0,31.042914255723304,38.04663458027786,1.03,14.0,0.01,-2.682806583466212
7.0,1.0,34.79311138389313,45.377133165567635,-0.717,7.0,0.039,-2.977042177284122
8.0,1.0,33.8671354194974,44.53228019064825,0.268,7.0,0.035,-2.848863373022211
9.0,1.0,34.76389421971783,52.584048951132246,1.274,9.0,0.046,-2.810354920466112
10.0,1.0,31.651175288784174,42.46302180935453,-0.392,8.0,0.033,-2.4573504228765417
11.0,1.0,31.311648498799485,43.691463525651386,0.906,6.0,0.033,-0.18976212565137493
12.0,1.0,25.55608281952937,36.742575821489865,-0.363,7.0,0.038,-0.163097978563781
13.0,1.0,27.804040902419136,35.39331878708465,-0.417,5.0,0.032,-2.9551638139614242
14.0,1.0,30.86058584754432,41.517075913797406,0.173,7.0,0.034,-2.95134539716592
15.0,1.0,31.081219316726216,35.33493984890339,0.531,4.0,0.024,-2.7740564599563298
16.0,1.0,31.228318131804343,38.82227919465266,1.362,5.0,0.036,-0.15649561669925197
17.0,1.0,22.734381906414757,28.950003931447807,-0.448,6.0,0.024,-2.4246236805731454
18.0,1.0,23.61031943079153,28.60333435737115,-0.172,6.0,0.019,-2.702267882300129
19.0,1.0,24.9573791999815,32.445052931306755,0.871,5.0,0.029,-0.2632104725238782
20.0,1.0,26.81891425447266,35.0725145232454,-0.431,5.0,0.035,-0.11375269541568192
21.0,1.0,42.95877303500048,47.9512452142556,0.247,4.0,0.027,-0.8283047177844851
22.0,1.0,35.65048960596333,39.73641039355296,0.932,4.0,0.024,-2.2449132862000947
23.0,1.0,26.259275574412843,29.559094970837435,0.429,4.0,0.02,-0.2990234102368386
24.0,1.0,22.64601135810317,26.276281011672086,-0.157,4.0,0.02,-0.10421528455116777
25.0,1.0,21.43365877326024,25.72928067873167,-0.258,4.0,0.024,-0.17853424939853696
26.0,1.0,28.95964613710972,33.84130759613529,-0.499,4.0,0.027,-2.968983257987664
27.0,1.0,25.286709848436924,27.79940315436511,-0.126,4.0,0.01,-2.198737380429857
28.0,1.0,28.304558962740373,30.907448343755988,-0.017,4.0,0.014,-2.596545525082778
29.0,1.0,31.202955318151933,38.06986196960025,-0.276,3.0,0.043,-1.7284952003098535
30,1,30.59581677473407,,,1,NaN,-3.0369884072554045
31.0,1.0,45.90238922686657,46.46762186548331,-0.147,2.0,0.006,-2.8940493231824718
32.0,1.0,36.04554492037016,36.53458389683852,-0.107,2.0,0.005,-2.8606290293526166
33,1,23.300896514077213,,,1,NaN,-0.29278181989216107
34,1,22.928048063021503,,,1,NaN,-0.05467631225639163
