TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,1,83.782573779209,43.0088228941976,138.162452575021,28,7.82183339600265
1,2,2,76.2495951246575,45.8954834267885,166.633176183008,26,7.99518850287638
1,3,3,-54.7005094284975,117.077850367914,170.183857272102,27,7.86526024857166
1,4,4,-11.9873935707772,132.989096661278,285.396151764932,45,8.25591802125444
1,5,5,28.2914532433895,130.822747536597,53.2032955995944,38,8.57336996955288
1,6,6,4.75906984649812,139.082965961482,299.003447618419,38,7.84223602631376
1,7,7,3.96118753349912,195.465459648707,58.9988055373917,32,8.08035343270258
1,8,8,31.8294153127057,231.838885005435,193.311492949545,26,7.51952885814084
1,9,9,-78.7847605975271,239.587699357613,111.606795898977,44,7.90473815358046
1,10,10,32.3908448497956,275.535691875078,258.155586466845,41,9.19415094747189
1,11,11,9.35900186488861,281.5,224.5,27,8.76087136691827
1,12,12,-28.6049956056911,330.199586413903,83.3216451788443,29,8.97077405246374
2,1,1,81.7969806637149,42.9402312866347,137.752681092101,28,8.12928658252899
2,2,2,76.5655481891389,45.9436818235413,167.72616639465,27,8.09467766041442
2,3,3,-55.2447868006532,116.715035759916,171.199202464018,27,8.06028608163283
2,4,4,-11.8380513365205,132.93,285.61,46,8.00291464143603
2,5,5,27.129528853266,131.201998179613,54.0549889548071,39,8.58374301804368
2,6,6,4.49454112162813,139.008364113673,299.11307519557,38,7.68417425939701
2,7,7,3.64339864390352,194.898226771991,59.6089894407519,34,7.82356687170241
2,8,8,31.9934904722208,231.93,194.11,27,7.38504169554466
2,9,9,-78.5828653240024,239.127950488015,112.129787979927,44,8.04050593393452
2,10,10,32.1890213050299,275.229071185272,258.34055711398,42,9.26767784181586
2,11,11,9.59503948207178,280.93,224.61,28,8.64383839939208
2,12,12,-29.4025871817974,330.310248550916,83.2478652638133,30,8.85083537757131
3,1,1,81.0313871652923,43.0422261113425,137.72589337666,28,8.21629912598926
3,2,2,76.5575455984849,46.4137656816675,167.583698053426,28,8.03220041270653
3,3,3,-55.7679224713066,116.81127316891,171.156617121241,27,8.02805166726366
3,4,4,-11.7255666962975,134.019566112387,285.468387886539,47,7.96853930955686
3,5,5,27.4156933700736,130.799778529489,54.0138446513319,39,8.76751047215854
3,6,6,3.80189524169432,139.096306905848,299.072200724476,38,7.8157349501041
3,7,7,3.51328503624219,195.53,59.57,34,8.10894148315303
3,8,8,32.0015314927877,231.765029033988,194.494016965664,27,7.41698382886395
3,9,9,-78.1286771487739,239.235714405405,112.091387930072,44,8.09645410259135
