CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
49.0,19.1707706451416,30.024862156357877,0.162,43.0,0.014
50.0,17.9555358886719,28.863992404937743,0.055,40.0,0.015
51.0,21.2863445281982,32.01424681834687,-0.099,39.0,0.012
52.0,22.7696399688721,33.66827015254808,0.063,46.0,0.012
53.0,24.2373123168945,36.37353174076524,0.347,43.0,0.013
54.0,26.5991458892822,34.862372398376465,0.067,32.0,0.012
55.0,21.4456214904785,32.47090571267264,0.009,42.0,0.013
56.0,19.4422645568848,31.474307190288197,0.287,44.0,0.014
57.0,25.4650077819824,36.23580676317215,-0.19,32.0,0.014
58.0,25.8217277526855,35.89014151602081,-0.092,33.0,0.013
59.0,20.5037612915039,28.963576116059954,0.262,38.0,0.013
60.0,22.1406574249268,32.955746841430674,-0.069,40.0,0.013
61.0,15.3238620758057,15.3238620758057,0.0,1.0,0.0
62.0,18.8011875152588,18.8011875152588,0.0,1.0,0.0
63.0,17.3237476348877,28.617520650227863,-0.013,45.0,0.013
64.0,18.0304203033447,28.590176652117464,0.13,41.0,0.014
65.0,20.0266265869141,29.77065420150757,-0.103,40.0,0.01
66.0,20.3547306060791,29.343492714134424,0.013,37.0,0.011
67.0,20.2626762390137,31.650544826801013,0.266,39.0,0.015
68.0,22.4493446350098,35.14096681695236,0.059,38.0,0.015
69.0,21.8995208740234,35.9052005290985,0.113,40.0,0.015
70.0,22.1277103424072,33.779419113607965,-0.255,34.0,0.016
71.0,21.394567489624,27.78010455044832,-0.175,22.0,0.015
72.0,22.3110828399658,30.44795510575578,-0.128,37.0,0.008
73.0,20.9440174102783,30.964110879337085,-0.314,34.0,0.013
74.0,22.8541221618652,37.14355906924686,-0.03,37.0,0.016
75.0,20.9981784820557,32.831894537981825,-0.003,34.0,0.015
76.0,25.6428890228271,35.481357192993165,0.057,30.0,0.013
77.0,23.6651840209961,24.13310050964354,-0.635,5.0,0.005
78.0,26.6097068786621,39.246621449788414,0.127,36.0,0.013
