StepNumber,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,3
11,3
12,3
13,5
14,5
15,3
16,4
17,4
18,2
19,3
20,3
21,3
22,4
23,4
24,4
25,4
26,6
27,7
28,9
29,9
30,9
31,11
32,10
33,11
34,13
35,15
36,16
37,17
38,18
39,19
40,21
