CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.0145917678930464,31,8,-1.83155667395039,37.375,0.46036151668954
2,-0.00721028980637877,13,17,-1.17072369983681,12.9411764705882,0.336269493701701
3,0.0243353988383884,24,13,-0.58497011766199,39.9230769230769,0.216804917600319
4,0.0268825288622316,25,10,-1.62122590326828,35.5,0.422448251314535
5,0,6,2,-7.59235691236201,6,0.00736649391482005
6,0,1,1,NaN,NaN,NaN
7,0,1,1,NaN,NaN,NaN
8,0,1,1,NaN,NaN,NaN
9,0,1,1,NaN,NaN,NaN
10,0.0128458899856049,36,8,-1.22176394739833,43,0.299327708005681
11,0.022707573069867,26,9,-1.32788848100016,35.3333333333333,0.252777621488553
12,0.0261381299045868,38,4,-2.07453198101103,44.75,0.208403895008557
13,0.00727099165598052,28,14,-0.370166487871531,30.8571428571429,0.492996316249926
14,0,1,1,NaN,NaN,NaN
15,0.0209222218944688,29,7,-0.870784890094634,36.4285714285714,0.350789758734401
16,0.0263276576910869,28,9,-0.584158786217974,41.7777777777778,0.22967536239289
17,-0.0059836768638311,18,14,-0.636538787346329,14.9285714285714,-0.394641754399377
18,0.0171219682610287,19,14,-1.00786346235658,27.2857142857143,0.881530203091481
19,0,46,1,NaN,NaN,NaN
20,0.0416242581783883,26,6,-1.53189776262355,39.6666666666667,-0.118726333961785
21,0.027318479375214,22,9,-1.61667985501801,33.3333333333333,-0.119729529562631
22,0.0283792013203328,24,6,-1.9083932338543,31.3333333333333,0.109682249034913
23,0.0232075111499988,27,6,-2.08143478745738,33.5,0.203014030587513
24,0,1,1,NaN,NaN,NaN
25,0,1,1,NaN,NaN,NaN
26,0,1,1,NaN,NaN,NaN
27,0,1,1,NaN,NaN,NaN
28,0.0196011874790412,26,6,-1.20203456534225,32.1666666666667,0.465035356589891
29,0.0220904757302962,28,5,-1.60365299493072,33,-0.148144612123445
30,0,42,1,NaN,NaN,NaN
31,0.0272628187033967,22,7,-1.5421978467858,30,-0.24965313086502
32,0.0221097908633856,22,7,-1.24574355008053,28.1428571428571,0.636345086095705
33,0.0229446708044161,21,7,-1.50835755388833,27.7142857142857,0.408299141720798
34,0.0272628187033967,22,7,-2.14348206881572,30.1428571428571,0.061911394363829
35,0.0207294319646593,22,7,-2.02424802516496,28.2857142857143,0.540247188971841
36,0.0210568632945651,35,5,-3.26868447535879,40.6,0.0433136992845285
37,0.0173541491690085,30,6,-2.67012622489912,35,0.823115267252962
38,0.0225258393393425,24,6,-1.21420220656573,29.6666666666667,0.206232693132463
39,0.0227832862481371,27,5,-2.21847108933571,32,-0.145854256320463
40,0.027031007207211,20,5,-3.30039690525997,25,-0.13761939277047
41,0.0177135443822004,23,5,-3.40866718383656,26.4,0.945704745424347
42,0.0161796678700798,28,4,-3.64968687638997,30.75,-0.307945149997602
43,0.0185952959428508,24,4,-2.56134495943449,27.25,-0.0979613112525135
44,0.019372598571642,21,3,-5.12234377291278,23.3333333333333,-0.243074659640372
45,0.015529104708351,20,3,-4.3111631841283,21.6666666666667,-0.033799555085654
46,0.00709326906979935,23,2,-3.76785233487293,23.5,0.655581631229302
47,0.00740862709513894,22,2,-5.07028046815149,22.5,-0.161210625786101
48,0,26,1,NaN,NaN,NaN
49,0,28,1,NaN,NaN,NaN
50,0,20,1,NaN,NaN,NaN
51,0,20,1,NaN,NaN,NaN
