CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
36.0,19.6645584106445,15.468551367521284,0.169,32.0,-0.007
37.0,40.1637916564941,40.00705095747828,0.049,71.0,-0.001
38.0,36.0683097839355,28.960087503705704,0.06,21.0,-0.026
39.0,21.8268661499023,17.897841021699723,0.285,53.0,-0.005
40.0,35.3863830566406,37.942441667829236,-0.006,14.0,0.002
41.0,16.1909313201904,15.824219839913507,0.094,21.0,-0.003
42.0,23.7338027954102,17.997758718637314,0.025,13.0,-0.027
43.0,33.1265182495117,38.451887060094755,-0.06,54.0,-0.009
44.0,21.6756553649902,20.37186829249064,0.231,36.0,-0.006
45.0,38.6441268920898,33.30455017089844,0.104,37.0,-0.001
46.0,18.2206249237061,17.551370794122864,0.205,11.0,-0.007
47.0,20.1925487518311,25.633937716484077,0.248,32.0,0.011
48.0,31.9239654541016,36.16893868697318,0.084,19.0,0.008
49.0,35.7195739746094,23.360141714958296,-0.441,73.0,-0.007
50.0,35.812183380127,36.87037658691408,0.759,4.0,0.003
51.0,24.0611896514893,23.642191492278002,-0.082,29.0,-0.01
52.0,24.1703662872314,25.677792678445073,-0.283,59.0,-0.005
53.0,23.8765697479248,20.700023580480504,-0.561,27.0,-0.012
54.0,23.2002468109131,21.393430233001727,0.065,16.0,-0.02
55.0,24.163200378418,20.190190315246582,0.287,11.0,-0.029
56.0,39.2561149597168,38.993492126464844,0.178,2.0,-0.004
57.0,25.1073246002197,32.60172097823199,-0.176,34.0,0.009
58.0,23.8593826293945,27.403716659545903,-0.324,40.0,-0.008
59.0,22.1330642700195,18.940333656642746,-0.428,69.0,-0.004
60.0,23.1170215606689,20.565764393125253,-0.175,112.0,-0.002
61.0,19.1944789886475,21.03365039825439,0.42,98.0,-0.003
62.0,18.6595840454102,18.757478296756744,0.033,16.0,-0.01
63.0,22.9323482513428,19.718975112551735,0.01,42.0,-0.007
64.0,24.2282543182373,28.36210853175113,-0.229,57.0,-0.006
65.0,21.0150756835938,19.971091906229663,0.117,30.0,-0.008
66.0,46.0560836791992,47.03797827826606,0.413,9.0,0.004
67.0,19.8562622070313,18.87453337276683,0.118,17.0,-0.01
68.0,42.1335487365723,23.22642691417407,0.027,93.0,-0.008
69.0,22.1869773864746,19.1886340209416,-0.475,84.0,-0.004
70.0,22.5472278594971,22.396496479327862,0.317,104.0,-0.003
71.0,12.6595296859741,12.6595296859741,0.0,1.0,0.0
72.0,23.7603549957275,21.530166169007618,0.356,96.0,-0.004
74.0,16.8748683929443,17.4396038884702,0.081,23.0,-0.005
75.0,18.0595188140869,17.59561176300049,0.262,25.0,-0.005
76.0,16.0453987121582,19.657182959949278,0.148,68.0,-0.002
77.0,16.4995994567871,16.68783214174467,0.164,29.0,-0.003
78.0,14.8336715698242,21.625886648893356,-0.054,32.0,0.018
79.0,15.0722970962524,14.79292039871215,-0.003,10.0,-0.004
80.0,33.284610748291,18.581322992351694,-0.214,71.0,-0.008
81.0,11.9620504379272,11.9620504379272,0.0,1.0,0.0
82.0,12.9153509140015,12.9153509140015,0.0,1.0,0.0
83.0,20.0564193725586,17.026717662811286,-0.242,20.0,-0.011
84.0,15.6132459640503,19.90399333408901,-0.058,21.0,0.019
85.0,34.2367782592773,24.005753322712426,-0.411,103.0,-0.0
86.0,12.9245710372925,12.9245710372925,0.0,1.0,0.0
87.0,11.6157684326172,11.6157684326172,0.0,1.0,0.0
88.0,21.590877532959,27.03404580629789,-0.037,26.0,0.013
89.0,10.1759843826294,10.1759843826294,0.0,1.0,0.0
90.0,8.46835899353027,8.46835899353027,0.0,1.0,0.0
91.0,19.6133003234863,17.034333402460263,-0.144,11.0,-0.018
92.0,16.4976978302002,16.321598881169372,-0.131,38.0,-0.0
93.0,16.9754867553711,15.479809443155922,0.185,21.0,-0.006
94.0,16.1294574737549,14.735025758009687,0.006,65.0,-0.002
95.0,12.7952289581299,17.129113100577086,0.129,69.0,0.001
96.0,17.9478397369385,22.690057357152302,-0.223,72.0,-0.001
97.0,17.2645492553711,16.80180192876746,0.518,27.0,-0.006
98.0,4.10234117507935,4.10234117507935,0.0,1.0,0.0
99.0,22.5906200408936,24.086835622787486,0.275,8.0,0.007
100.0,13.2624168395996,13.2624168395996,0.0,1.0,0.0
101.0,17.4723720550537,16.12318059017783,0.167,38.0,-0.004
102.0,25.8617897033691,18.290722586891864,-0.368,11.0,-0.035
103.0,15.5731782913208,16.39350714506926,0.106,27.0,-0.002
104.0,12.7757635116577,14.257438182830827,0.229,4.0,0.026
105.0,22.923641204834,24.31612073458158,0.567,78.0,-0.001
106.0,13.596321105957,13.11772537231445,0.17,2.0,-0.024
107.0,14.6120624542236,14.6120624542236,0.0,1.0,0.0
108.0,17.8979244232178,20.335669987018292,0.243,65.0,-0.002
109.0,15.2197294235229,17.407041215896598,-0.238,60.0,0.0
111.0,18.5061626434326,17.721708263669694,0.262,28.0,0.004
112.0,7.17823505401611,7.17823505401611,0.0,1.0,0.0
113.0,18.4687347412109,17.49402618408203,-0.091,3.0,-0.023
114.0,21.2374706268311,17.945377707481388,-0.247,8.0,-0.031
115.0,12.1323127746582,12.1323127746582,0.0,1.0,0.0
