ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
6,1,186,352,118,143,96,127,106.5,134.5,1.3788217809081944,196,0.9275223962432084,15.389040103942165,1,0.5284090909090909,0.7252568924036911,25.2049876311416,23.706539182259394,4.47213595499958,2.314354465930326,2.23606797749979,8.597853041491051,9.420807251328693,-56.58567793368408,56.76955262170047,0.9489795918367347,0.416861345607242,7.25513830822222e-18,0.1544767016446456,0.09801469281891552,1.154353946328391e-18,6.5360644999922946e-18,0.04004235711291585,0.058575173929665825,0.04037749850423651,1.2948127577514075e-18,1.6774686319131508e-18,1.4130896992503876e-18,0.013330550557384217,0.009610570662524482,0.020379413584758435,0.01937665340214493,3.2422192043191086e-18,5.144498818250204e-18,6.288166630018816e-20,1.2576333260037632e-19,0.005805867048111239,0.002694691068909711,0.005821116735315358,0.004902842214854651,0.009628434752994632,1.693140681868745e-18,3.7166818475038485e-18,8.058917885709222e-19,3.8249424361350085e-19,9.193756052976554e-19,106.5,134.5,0,0.0,10.770507125269624,2,1.0,38.888888888888886,0.0,0,1,1,9.918567764342031,3.195410294857198,nan,10.326708332619265,1,6,0.9604771864246393,5.0,1,3.119318181818187,-0.693181818181813
6,2,259,588,121,156,93,135,106.42857142857143,145.27027027027026,1.6862833623552587,281,0.9581789373913177,18.159544104586082,1,0.44047619047619047,0.5930201425953016,34.1853335172428,31.38470965295043,5.0,2.39981763745689,2.23606797749979,9.0,9.782808234278987,-55.23222633310552,74.08326112068522,0.9217081850533808,0.33479090567147934,0.005964096101004632,0.11971056663174656,0.09118659911340217,0.004273988979971317,0.0034784701644543,0.046758830402541675,0.05456599482536002,0.04352511990033279,0.001128077557796141,0.004336187266340286,0.002033558176331404,0.023199616367661147,0.023130373764573043,0.024941946235164606,0.02434643655411749,0.0006539741586035104,0.0016771195737313644,0.0032885205948845943,0.0010160600825053418,0.010533759635917394,0.006068241606341814,0.009834387310860442,0.009292951266873222,0.014716714556898451,0.0006896528720631997,0.0015253846589642138,0.0013812451357279145,0.002137819885821204,0.00035535876413477006,106.42857142857143,145.27027027027026,0,0.0,10.770507125269624,1,1.0,29.78723404255319,0.0,0,2,2,16.8817520215664,3.949261445566901,nan,17.105011224303716,2,6,0.986947731292915,5.0,2,3.837662337662337,-0.9322090685727176
7,1,200,391,115,142,92,125,103.075,132.865,1.441182113457803,210,0.9377390673359784,15.957691216057308,1,0.5115089514066496,0.6938748341808917,27.11522780484318,25.553864678361276,4.47213595499958,2.3273672518878623,2.23606797749979,8.597853041491051,9.41821751136911,-55.60757940317114,60.18376618407356,0.9523809523809523,0.389966169903572,0.011372953935223796,0.1432782289177107,0.09629406569709949,0.007923225885896744,0.009359537424895526,0.04669896304354011,0.05492177978010875,0.042939903435160125,0.0032069436771326176,0.00676766891027988,0.006680731608899304,0.012907987547000555,0.01853473726268208,0.01900849614301309,0.023277773552927233,0.0009957704193244757,0.0008472157193961592,0.004069346518828294,0.004627865773976603,0.0028024045084404504,0.0034898998321893525,0.003051646713790305,0.003977840764621878,0.014064349803210153,0.0011491245892611022,0.0014223766518942785,0.0014246916557246203,0.0018633123407601107,0.0031767191202408886,103.075,132.865,0,0.0,9.732674445020704,2,1.0,42.10526315789474,0.0,0,1,1,7.544032648465138,3.795240440341027,nan,14.121948772960293,1,7,0.5342062040976893,6.0,1,-3.424999999999997,-1.634999999999991
7,2,303,792,122,155,89,131,104.61386138613861,142.47524752475246,1.9416467979095338,325,0.9725307899772473,19.64157789116634,1,0.38257575757575757,0.5150267294116757,41.11746221602764,37.21558813185679,4.47213595499958,2.3734815072465456,2.23606797749979,8.746361830246272,9.571087408109795,-56.24990448156555,85.98275605729691,0.9323076923076923,0.2785498787398948,0.00579217634724898,0.09908664128431735,0.08043093930457319,0.004718228000742002,0.0025389705574534794,0.04306461770627204,0.05030010287927289,0.04075245088263497,0.004779804235086789,0.0021169130821996505,0.001419718144799503,0.025421129066337353,0.025313452368236934,0.027124333941820053,0.02410460227734148,0.003983397844083858,0.0015549683737145598,0.001160750229046146,0.0010538656620870212,0.01356881456036012,0.012950191372423881,0.013682561827229456,0.014168877552468467,0.015212194995476443,0.0023160517121716523,0.0019964245485730578,0.0006315308955356701,0.001269989276888073,0.0008377961027540742,104.61386138613861,142.47524752475246,0,0.0,9.732674445020704,1,1.0,30.90909090909091,0.0,0,2,2,16.52908531303279,3.332465256543327,nan,20.437476480847042,2,7,0.8087635148362374,6.0,2,-1.8147100424328215,-2.795022745517798
8,1,207,396,115,141,93,123,103.44444444444444,131.72946859903382,1.419684591599496,218,0.9336923908012307,16.23454913941803,1,0.5227272727272727,0.7043818084081227,27.22393625981403,25.238858928247925,5.0,2.3785791410001833,2.23606797749979,8.875203139603666,9.748241909740427,-54.45217634772297,60.76955262170047,0.9495412844036697,0.41375288188411097,0.009055003045558629,0.14179600163402645,0.10478547107920538,0.006468072447135913,0.007263488536903964,0.0451190490494516,0.054054032418278365,0.045738127510364164,0.004157491854171345,0.00400818000528135,0.005577848187276625,0.012674816243193991,0.015439149370738805,0.01678669896401056,0.023173477134017822,0.0008867840318018364,0.0005279902673573032,0.0013708961880211949,0.0038738776984624194,0.0011037844810707236,0.00491792972198756,0.001398763771219526,0.0013034076628549336,0.012624403712183296,0.001768627026354063,0.0007395570781423524,0.0017365629741651941,0.00030085818785631474,0.0025543805168767417,103.44444444444444,131.72946859903382,0,0.0,9.665227239217494,2,1.0,42.10526315789474,0.0,0,1,1,8.542240062801735,1.1941192403236336,nan,15.316068013283926,1,8,0.5577306169829542,7.0,1,0.36944444444444,-1.1355314009661868
8,2,325,875,124,154,89,129,105.5476923076923,141.16307692307691,2.0981359565758124,354,0.9759689054397409,20.342144725641095,1,0.37142857142857144,0.4766135373000395,44.11549383907322,40.22437072223753,5.0,2.3729475865950342,2.23606797749979,8.951068183274085,9.613199925214758,-55.79229563998652,92.5685424949238,0.9180790960451978,0.2541757558402087,0.008453568730398372,0.09564942615021879,0.07154185217477645,0.006459472827494316,0.007533523813375537,0.03800167208014937,0.0509580975374302,0.03496420835844449,0.0044094148196479445,0.007276186859593162,0.0063148244199269146,0.027210776377326034,0.02320350370487172,0.02866160919854811,0.019970545464356337,0.002728364441268724,0.004443553812451631,0.0057602916404872195,0.005204163933318793,0.01335314446335303,0.01550540476346201,0.012672266761850938,0.016138965351369095,0.01221995329414671,0.001955951112348231,0.002497328802560053,0.003694830186031184,0.003988555381256074,0.004270178510929391,105.5476923076923,141.16307692307691,0,0.0,9.665227239217494,1,1.0,28.448275862068964,0.0,0,2,2,18.03321745815245,1.6105377604860387,nan,22.04801424133308,2,8,0.817906649585968,7.0,2,0.9338309215536924,-1.3121706016755468
9,1,212,437,118,143,95,124,105.74056603773585,132.94811320754718,1.518241698626913,227,0.9409286407607678,16.42944866646031,1,0.4851258581235698,0.6586566558568329,28.32713138173427,26.627053911388696,5.0,2.338489045195297,2.23606797749979,9.0,9.591706103356819,-52.53151965870899,63.597979746446654,0.933920704845815,0.38071478629598654,0.017438573672369485,0.13897503056715674,0.09464427400552594,0.01673498095570875,0.011260022698621322,0.04460030572955836,0.05465612715490927,0.04215374934363613,0.01114831376888097,0.00812705251757292,0.00846833058269151,0.014772767307552878,0.01708355272884656,0.02089716310106763,0.02208718281493046,0.0043078633716078394,0.0035263629986208712,0.0042209863701135305,0.006405676080575045,0.003393761335207452,0.002097253478099805,0.004266013151920686,0.005180592045992264,0.012529197728281021,0.002894827988920038,0.0014355704686244838,0.0026634524930561096,0.0022398346874631264,0.004678739996633264,105.74056603773585,132.94811320754718,0,0.0,9.286892831605071,2,1.0,42.5,0.0,0,1,1,9.782855070760998,2.599474764839568,nan,17.915542778123495,1,9,0.5460540711446796,8.0,1,2.296121593291403,1.2186446085133582
9,2,353,1036,128,156,91,128,108.74220963172804,141.73654390934846,2.1857777196263997,387,0.9794289375588551,21.200319792199185,1,0.3407335907335907,0.4575030621919429,47.87472037932204,43.266615305567875,5.0,2.399416278547289,2.23606797749979,9.0,9.660610426715257,-53.625255486204054,98.46803743153546,0.9121447028423773,0.24009271329674806,0.00866059780323867,0.08650394954631259,0.07061137251796212,0.004495753632666367,0.0057851424645173535,0.037564369473444124,0.047166296770077505,0.036211624145098736,0.003139220007528655,0.005418215274789216,0.00402969731418361,0.024767778467332125,0.024856542762247292,0.026956049832345945,0.02189234961324095,0.002300142570637457,0.0032101814770367125,0.004534056771662809,0.0029339466624876474,0.013953172103662863,0.01583947857127553,0.014558645990879915,0.015520932724746203,0.014316326875385052,0.0017328802132967442,0.001735113179267876,0.002996355912141699,0.0034016401497234524,0.0022041384882880446,108.74220963172804,141.73654390934846,0,0.0,9.286892831605071,1,1.0,28.571428571428573,0.0,0,2,2,20.46685135404741,3.245582431229848,nan,25.29359667256293,2,9,0.809171254645991,8.0,2,3.1945173240357434,0.5734669862715407
10,1,226,480,120,144,96,124,107.47787610619469,133.56637168141592,1.4993639864142336,242,0.9433452662075503,16.96325844612841,1,0.4708333333333333,0.6669494592780802,29.57797895928785,27.459060435491963,5.0,2.4047525532076177,2.23606797749979,9.033697598862402,9.814350879387256,-51.15061290066313,65.25483399593904,0.9338842975206612,0.38163413409833785,0.0019447021745707142,0.13583527089347894,0.09851727271172683,0.0003906933378578455,0.0014732326563440539,0.046022686426043784,0.055965095927379756,0.0446744426334253,0.002085065226942496,0.0019754616858225892,0.0007299782964324726,0.014288728007873275,0.021846266327461,0.01946889291249633,0.02445014773026733,0.0009448545195085842,0.0009047361881499873,0.0013583686084576597,0.0004236750329311839,0.006464225943529103,0.0012721309520195038,0.004757666015117153,0.004889675268486845,0.014594669373553477,0.0007382869028687569,0.0011654849624857851,0.0006987487003692599,0.0010988535683693636,0.0002448554866094153,107.47787610619469,133.56637168141592,0,0.0,9.21509843756317,2,1.0,42.857142857142854,0.0,0,1,1,11.139154975608658,1.844041706274279,nan,19.759584484397774,1,10,0.5637342720644843,9.0,1,1.7373100684588394,0.6182584738687353
10,2,386,1240,132,158,92,127,111.23834196891191,141.97927461139898,2.3841614895571017,427,0.9834010286377466,22.16913314200113,1,0.31129032258064515,0.41943467520137107,53.05287059118909,47.43416490252569,5.0,2.385682525944732,2.23606797749979,9.02784251588336,9.62619694157116,-52.750691176035694,107.53910524340094,0.9039812646370023,0.2184313174523435,0.005029038301682883,0.07707997288143274,0.06613914047849712,0.002270357155255901,0.0033373982180286595,0.03376867988303724,0.04442986792351559,0.034710189586159346,0.0024328793546037086,0.0016752576617817493,0.0022870179508017625,0.02279647890032105,0.024412574333433523,0.026598863191375503,0.02148563538666007,0.00218390209095346,0.0012333089883539402,0.0013600528177876207,0.0017158006490707977,0.01372135623315821,0.016226569532008878,0.015485867151927558,0.016301411155433498,0.014358366174720782,0.0017426172698413026,0.0010066553782439138,0.0009747892863279569,0.001160578171374691,0.001385255107078912,111.23834196891191,141.97927461139898,0,0.0,9.21509843756317,1,1.0,27.536231884057973,0.0,0,2,2,22.59622240488097,2.5079064652520295,nan,27.80150313781496,2,10,0.812769809346967,9.0,2,2.496132337183866,0.2427307020505225
11,1,218,460,121,144,98,124,108.8348623853211,133.73853211009174,1.515170354022326,231,0.9462638981332119,16.66031874701878,1,0.47391304347826085,0.6599917938899068,29.446929749981432,27.202941017470888,5.0,2.344892199250045,2.23606797749979,8.834544715369823,9.523003917524356,-50.66397764626565,64.42640687119285,0.9437229437229437,0.3750894875030614,0.008528241272451262,0.13195560745582535,0.09820124353135029,0.008864899567028777,0.006086448459245762,0.04627560758790558,0.054849767471763254,0.04514010486833574,0.007372411400466465,0.0039035261095019054,0.005207672653084311,0.014907096070927623,0.021868895699488113,0.020065108807789913,0.024657565926833318,0.003147080680467156,0.0018578056374497908,0.000847120134177369,0.004165056428709968,0.006025548144160072,0.0019057129247694918,0.005356115105466888,0.004516222600458078,0.014509246011711309,0.0005152458504567533,0.0012168174609010277,0.002068552515911014,0.0003414042307379661,0.0031643670928595755,108.8348623853211,133.73853211009174,0,110.89773720631237,14.265364836305764,2,2.0,43.90243902439025,16.667013455914763,3,1,1,12.373795479268752,1.3678636536362831,nan,21.127448138034058,1,11,0.5856739251435291,10.0,1,1.3569862791264171,0.1721604286758236
