lable,NumberOfDivision
1.0,2.0
2.0,2.0
3.0,2.0
4.0,3.0
6.0,1.0
7.0,2.0
8.0,10.0
9.0,2.0
10.0,2.0
24.0,4.0
26.0,5.0
29.0,3.0
31.0,5.0
32.0,1.0
33.0,2.0
35.0,4.0
39.0,5.0
41.0,1.0
42.0,1.0
43.0,2.0
44.0,4.0
47.0,1.0
