StepNumber,NumberOfCells
1,6
2,6
3,6
4,6
5,6
6,6
7,6
8,6
9,6
10,7
11,6
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,7
24,6
25,6
26,6
27,7
28,9
29,10
30,10
31,11
32,10
33,11
34,13
35,13
36,13
37,13
38,12
39,13
40,13
41,13
42,13
43,13
44,13
45,12
46,13
47,13
48,12
49,13
50,12
51,13
52,13
53,16
54,17
55,20
56,21
57,22
58,22
59,22
60,22
61,22
62,22
63,22
64,23
65,23
66,23
67,23
68,23
69,23
70,24
71,26
72,31
73,32
