CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
176.0,101.0,13.7939025,24.874943825,0.069,2.0,0.319
177,4,14.86870944,14.86870944,0.0,1,NaN
178.0,20.0,11.39108196,12.388548635833331,-0.199,12.0,0.004
179.0,24.0,11.72407395,11.360068393333334,-0.19,3.0,-0.015
180.0,36.0,18.45773716,18.298616690000003,-0.315,2.0,-0.006
181.0,36.0,23.00750813,40.103637451428575,-0.923,7.0,0.071
182,48,19.79090724,19.79090724,0.0,1,NaN
183,109,12.82662917,12.82662917,0.0,1,NaN
184.0,113.0,11.64612777,11.066639255,-0.06,2.0,-0.035
185.0,125.0,13.61282413,12.740635095,-0.456,2.0,-0.046
186.0,378.0,23.24610789,29.57176935,-0.001,20.0,0.017
187.0,379.0,22.98868554,23.406740956666663,-0.178,3.0,0.002
188,318,10.73153865,10.73153865,0.0,1,NaN
189.0,51.0,12.38085545,12.708839525,-0.254,2.0,0.017
190.0,51.0,13.92349787,19.580553474285715,-0.38,7.0,-0.006
191.0,54.0,14.03047996,19.846539316666668,0.141,6.0,0.089
192.0,54.0,14.92168346,14.1732427775,-0.084,4.0,-0.014
193,61,16.40867465,16.40867465,0.0,1,NaN
194.0,61.0,26.69447407,36.242168865,-2.477,2.0,0.18
195,65,10.15760327,10.15760327,0.0,1,NaN
196,354,11.2205613,11.2205613,0.0,1,NaN
197.0,83.0,11.37510477,11.237623,0.085,3.0,0.009
198,365,11.52170611,11.52170611,0.0,1,NaN
199,101,14.09299551,14.09299551,0.0,1,NaN
200.0,101.0,15.62587057,14.273463238125,0.058,32.0,-0.001
201.0,69.0,15.99832648,20.598397923548383,0.092,31.0,0.0
202,69,13.09611671,13.09611671,0.0,1,NaN
203.0,318.0,11.29410082,13.276182752105262,0.092,19.0,0.01
204.0,23.0,10.66269936,10.287125243333334,-0.112,3.0,-0.011
205.0,39.0,23.99142365,20.68899828,-0.728,4.0,0.001
206.0,47.0,14.68720603,26.067036926000004,0.045,5.0,0.109
207,47,15.99821814,15.99821814,0.0,1,NaN
208.0,53.0,10.55380789,11.167891990000001,-0.142,2.0,0.037
209,56,10.8880676,10.8880676,0.0,1,NaN
210.0,61.0,19.27129565,19.12634113,-0.401,2.0,-0.005
211.0,61.0,24.59250874,39.161376174,-1.653,5.0,0.095
212,65,11.11177796,11.11177796,0.0,1,NaN
213.0,69.0,34.78227564,20.751733638333327,0.108,30.0,-0.017
