CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.0227365331636332,51,11,-0.805976357012986,76.7272727272727,-0.509203109313537
2,0.0193403474969002,35,9,1.82964269229733,47,-0.0021766705875704
3,-0.00556380802602177,8,8,5.19287346637119,7.5,1.15222556276256
4,0,8,1,NaN,NaN,NaN
5,0,1,1,NaN,NaN,NaN
6,0,1,1,NaN,NaN,NaN
7,0.016341497202199,36,5,5.54931403902023,40.4,-0.413764562308819
8,0.019157804793985,34,6,2.34808710138163,40.5,0.290215328036127
9,-0.0128458899856049,7,4,11.7792080763191,6.5,-0.35326445537562
10,0.00505089158255482,65,2,-5.63800211267193,66,-0.58869895373534
11,0.0230850824478556,58,5,0.695779940126135,68.8,-0.44720246941053
12,0.0193155307881436,39,8,-2.16758520026967,49.5,-0.516104548696152
13,0.0183547717484379,40,17,0.0433600672242417,74.1764705882353,-0.313583428214697
14,0.0228368133458041,26,7,3.76340059543718,33.8571428571429,0.352099839670551
15,0.0181703370469431,28,11,3.01804339913803,38.5454545454545,-0.664673470630551
16,0,6,2,24.0254949376018,6,2.77555756156289e-17
17,0.017303280398187,26,4,4.6052395596479,29,0.226502987452146
18,0.0581658739477175,28,5,2.23276374751601,37,0.314260930341212
19,0.0227389155555533,51,4,-0.846355624860204,58,-0.239121822134861
20,0.0181436236537392,37,4,1.68507976277812,41.25,-0.660764889072317
21,0,1,1,NaN,NaN,NaN
22,0,1,1,NaN,NaN,NaN
23,0.0193851912723961,42,4,-1.72218296119878,47,-0.426853385901247
24,0.0099155427638914,31,11,0.168049867963269,45,-0.677332480847101
25,0.0223811252021779,25,7,0.146358034148134,32.2857142857143,-1.19479391331168
26,0.019307862290865,28,7,1.61113597940914,34.4285714285714,-0.42600588210222
27,0.0197423530263836,36,3,7.96099591223305,40.3333333333333,-0.196390179782172
28,0.0163120480938413,37,4,4.158579747048,41.25,0.322599382900595
29,0.0192227319376092,29,8,-1.53547471379114,37.25,-0.467047502221576
30,0.0223672609937779,41,9,-1.14145161648086,57.6666666666667,-0.359161515851406
31,0.0224031257120704,24,10,2.54714258629776,33.9,-0.264067514072301
32,0.022449474206308,24,9,2.24740311469265,32.4444444444444,0.300481234969026
33,0,1,1,NaN,NaN,NaN
34,0,1,1,NaN,NaN,NaN
35,0.0358938953512562,24,7,2.56816436278083,31.5714285714286,0.342716847155839
36,0.0188327134892941,28,8,3.35116833087073,36.125,-0.645556689953833
37,0.0232987385182635,31,4,-3.03875159338055,36,-0.607462647047228
38,0.0243250297031424,27,7,-1.42987907977568,35.7142857142857,-0.143373205812915
39,0.0228629834084553,22,5,3.3032409831888,26.8,0.0470479552687408
40,0.0210827567613835,26,6,2.22678859971155,31.8333333333333,0.423225443003983
41,0,1,1,NaN,NaN,NaN
42,0.0205763215720497,29,6,3.80960144164947,35.3333333333333,-0.0805493505010768
43,0.0151934630661629,30,4,8.92966573139585,32.75,-0.706354078843354
44,0.0102767119884839,6,5,10.0247766409536,6.8,-0.776713377469641
45,0.0185952959428508,24,4,-0.793839784073773,26.75,-0.649151883061768
46,0.0123683337598561,25,4,1.02330487961722,26.5,-1.18462951243715
47,0.020096838068074,22,4,2.43393939075181,25.5,0.0203187739358098
48,0.0123683337598561,25,4,4.94120159640181,26.75,-0.750687162848894
49,0.0136224802324814,23,3,-5.17268942864796,24.6666666666667,-0.0753184555339269
50,0.0142037079455427,22,3,-4.3457936437833,23.6666666666667,-0.816414649559333
51,0.0347082983380169,30,3,1.27726809232497,38.3333333333333,-0.905569312683215
52,0.00606127402847911,27,2,-8.91235448215634,27.5,0.0186663826819645
53,0.0119098273303575,27,2,-7.51211849275051,28,-0.632867690138455
54,0,1,1,NaN,NaN,NaN
55,0,18,2,7.4608489965194,18,0.290550883479172
56,0,20,2,14.6913476244663,20,-0.886314225691977
57,0.00813169402823869,20,2,19.6947318425303,20.5,-0.711455769776456
58,0.00901120354504596,18,2,12.3212204306736,18.5,-0.449206985054278
59,0.00952640230665806,17,2,9.61350833403345,17.5,0.249624930337925
60,0,69,1,NaN,NaN,NaN
61,0,39,1,NaN,NaN,NaN
62,0,45,1,NaN,NaN,NaN
63,0,47,1,NaN,NaN,NaN
64,0,28,1,NaN,NaN,NaN
65,0,1,1,NaN,NaN,NaN
66,0,1,1,NaN,NaN,NaN
67,0,8,1,NaN,NaN,NaN
68,0,18,1,NaN,NaN,NaN
69,0,19,1,NaN,NaN,NaN
70,0,22,1,NaN,NaN,NaN
71,0,24,1,NaN,NaN,NaN
72,0,23,1,NaN,NaN,NaN
73,0,8,1,NaN,NaN,NaN
