StepNumber,NumberOfCells
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,4
9,2
10,4
11,4
12,5
13,5
14,5
15,7
16,8
17,8
18,8
19,8
20,7
21,10
22,12
23,12
24,13
25,15
26,16
27,17
28,19
29,21
30,25
31,32
