TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-0.511966612294793,99.4358913825959,65.2550536740863,25,8.05510271636671,0,8,9
1,2,2,-0.56878971853279,102.611859823377,73.8826640159213,30,7.43199458422476,0,4,5
1,3,3,-1.00471111052826,82.7681660309205,80.5779964693746,23,7.62022845692108,0,6,7
2,1,1,-0.605217148818146,102.172378572229,64.0410593317937,28,8.4600896515715,0,8,9
2,2,2,-0.562068972346216,104.039546148,72.7666081408444,34,7.52880590359646,0,4,5
2,3,3,-1.51746581229243,84.4033052381554,76.1114217348724,26,7.83536369292543,0,6,7
3,1,1,-0.592983860079935,102.549857902414,63.3765236072953,30,7.97594326909151,0,8,9
3,2,2,-0.56729247150215,104.690354779679,72.0030041769844,34,7.2211103121225,0,4,5
3,3,3,1.55559846393261,83.5001732279424,75.8727959167218,27,7.9859323053327,0,6,7
4,1,1,-0.609471213648354,105.723758433194,62.2738076054614,33,7.7615130238019,0,8,9
4,2,2,-0.591078531019919,107.878628447225,70.8851700716539,36,7.22082300115631,0,4,5
4,3,3,1.53943727425022,86.6004916547956,75.0013539131,28,7.72425607487389,0,6,7
5,1,1,-0.593287083297744,107.925464310617,61.5213479199971,35,7.9192359843407,0,8,9
5,3,3,1.53008628503452,87.5712428089678,73.6910481967738,31,8.10533035279366,0,6,7
5,4,2,-0.624788453655134,118.173549728331,65.450617734708,20,7.12528917092513,2,15,16
5,5,2,-0.489106812391965,102.511376431905,75.8950811941142,19,6.83140278738762,2,12,13
6,1,1,-0.599345571662662,111.594648019076,60.6365389728812,37,8.14328475891057,0,8,9
6,3,3,1.55847980539273,90.8101137710863,73.0884743150129,33,7.98440798735159,0,6,7
6,4,2,-0.642434951900789,122.110639239338,63.9708532663595,21,6.92657121873268,2,15,16
6,5,2,-0.484776683286219,105.81,75.57,20,6.7261370778088,2,12,13
7,1,1,-0.543029410305151,111.396536039997,57.7377055617173,48,7.8519119778964,0,8,9
7,3,3,1.41644120099385,86.9597227973209,72.834357310226,42,8.16664981536048,0,6,7
7,4,2,-0.503658816675496,124.367911280792,59.7086833819325,25,7.44307886332572,2,15,16
7,5,2,-0.499414352477122,103.868931592878,72.7105442488187,25,6.67687455454084,2,12,13
8,1,1,-0.537545086812549,112.981956733745,56.1815476178144,52,8.00581794593645,0,8,9
8,3,3,1.41362212114082,87.7684896874417,72.7047918094473,45,8.20193248447704,0,6,7
8,4,2,-0.486786418424989,126.925814354528,57.6780263401934,27,7.37458962755192,2,15,16
8,5,2,-0.535189370881041,104.680086032402,71.2149980299429,26,6.76923363235754,2,12,13
9,1,1,-0.527471711870569,116.915340616913,56.3901599576154,55,7.97881809455174,0,8,9
9,3,3,1.40171170630006,90.518521559955,74.2065601884323,49,8.42903018996705,0,6,7
9,4,2,-0.484138622966489,131.432538101016,57.6372769260484,31,7.03118713100218,2,15,16
9,5,2,-0.553020623271986,107.415470896984,72.1073700020573,27,7.28035333388146,2,12,13
10,1,1,-0.533661877117009,118.31262112364,57.168099822308,55,7.75470598387344,0,8,9
10,3,3,1.41969662560863,92.4337473403201,74.7606165579502,54,8.48029218047402,0,6,7
10,4,2,-0.478210805652421,136.773909857649,56.1599042845206,33,7.05426283709316,2,15,16
10,5,2,-0.566510954014994,109.983543654537,71.6997650065728,30,7.12508338578282,2,12,13
11,1,1,-0.5577311715629,120.235703937999,56.7684525226928,59,7.73328193126726,0,8,9
