Channel_bacteria_img,Count_FilterObjects,Count_RunOmnipose,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RunOmnipose,ExecutionTime_06FilterObjects,ExecutionTime_07TrackObjects,ExecutionTime_08MeasureObjectSizeShape,ExecutionTime_09MeasureObjectNeighbors,ExecutionTime_10ConvertObjectsToImage,ExecutionTime_11ConvertObjectsToImage,ExecutionTime_12Tile,ExecutionTime_13SaveImages,ExecutionTime_14SaveImages,ExecutionTime_15SaveImages,ExecutionTime_16SaveImages,FileName_bacteria_img,Frame_bacteria_img,Group_Index,Group_Length,Group_Number,Height_bacteria_img,ImageNumber,ImageSet_ImageSet,MD5Digest_bacteria_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RunOmnipose,ModuleError_06FilterObjects,ModuleError_07TrackObjects,ModuleError_08MeasureObjectSizeShape,ModuleError_09MeasureObjectNeighbors,ModuleError_10ConvertObjectsToImage,ModuleError_11ConvertObjectsToImage,ModuleError_12Tile,ModuleError_13SaveImages,ModuleError_14SaveImages,ModuleError_15SaveImages,ModuleError_16SaveImages,PathName_bacteria_img,ProcessingStatus,Scaling_bacteria_img,Series_bacteria_img,TrackObjects_LostObjectCount_FilterObjects_50,TrackObjects_MergedObjectCount_FilterObjects_50,TrackObjects_NewObjectCount_FilterObjects_50,TrackObjects_SplitObjectCount_FilterObjects_50,URL_bacteria_img,Width_bacteria_img
-1,29.0,30.0,0.0,0.0,1.0999999999999996,0.0,41.33999999999999,0.21000000000000085,0.28999999999999915,0.9999999999999929,0.25,0.1600000000000037,0.0,0.0800000000000054,1.499999999999993,0.01999999999999602,0.020000000000003126,0.14000000000000057,XCC_T00.tif,0,1,87,1,1104,1,b'eLur17UDsxlNPrRIPgYGeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+BeFDA==',8322e0e87b28b83a3b0472e6938db361,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T00.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,0,0,29,0,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T00.tif,1376
-1,30.0,33.0,0.0,0.0,0.5999999999999943,0.0,39.67,0.20000000000001705,0.28999999999999204,1.0200000000000102,0.2600000000000051,0.15000000000000568,0.0,0.0799999999999983,1.0400000000000063,0.010000000000005116,0.009999999999990905,0.11000000000001364,XCC_T01.tif,0,2,87,1,1104,2,b'eLur17UDsxlNPrRIPgaGeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+GSFDQ==',e7dcd0bab4219e4178389ad6367b9ce4,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T01.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,1,2,2,2,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T01.tif,1376
-1,31.0,33.0,0.0,0.0,0.3499999999999943,0.0,39.16999999999999,0.19000000000002615,0.28999999999999204,1.0300000000000011,0.2599999999999909,0.15000000000000568,0.0,0.06999999999996476,1.0300000000000296,0.009999999999990905,0.020000000000010232,0.12000000000000455,XCC_T02.tif,0,3,87,1,1104,3,b'eLur17UDsxlNPrRIPgZGeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+LGFDg==',04eeaa034b9879e0d9a491b51039781a,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T02.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,1,0,1,3,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T02.tif,1376
-1,31.0,33.0,0.0,0.0,0.3900000000000148,0.0,39.81999999999999,0.18999999999999773,0.28999999999999204,0.9900000000000091,0.2599999999999909,0.15000000000000568,0.0,0.0800000000000125,1.039999999999992,0.01999999999998181,0.010000000000019327,0.12000000000000455,XCC_T03.tif,0,4,87,1,1104,4,b'eLur17UDsxlNPrRIPgbGeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+P6FDw==',ccf6ca628f5ee5291a51b4f477e113ea,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T03.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,0,1,1,2,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T03.tif,1376
-1,33.0,34.0,0.0,0.0,0.3300000000000125,0.0,38.870000000000005,0.18999999999999773,0.28999999999999204,1.0,0.2600000000000193,0.15000000000000568,0.009999999999990905,0.0700000000000216,1.079999999999984,0.010000000000019327,0.009999999999990905,0.11999999999997613,XCC_T04.tif,0,5,87,1,1104,5,b'eLur17UDsxlNPrRIPgYmeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+UuFEA==',071e5c53224c0b197eb877792afbb3f4,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T04.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,0,1,1,4,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T04.tif,1376
-1,33.0,34.0,0.0,0.0,0.2799999999999727,0.0,39.07000000000002,0.18999999999999773,0.29000000000002046,1.009999999999991,0.2699999999999818,0.14999999999997726,0.0,0.06000000000005912,1.0299999999999727,0.009999999999990905,0.009999999999990905,0.1099999999999568,XCC_T05.tif,0,6,87,1,1104,6,b'eLur17UDsxlNPrRIPgameiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+ZiFEQ==',7d75d1ce423b28e164532ad5acd11ee8,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T05.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,0,1,0,4,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T05.tif,1376
-1,37.0,39.0,0.0,0.0,0.18999999999999773,0.0,39.44,0.18999999999999773,0.29000000000002046,1.009999999999991,0.2699999999999818,0.14999999999997726,0.0,0.07000000000005002,1.0299999999999727,0.010000000000047748,0.01999999999998181,0.12000000000000455,XCC_T06.tif,0,7,87,1,1104,7,b'eLur17UDsxlNPrRIPgZmeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+eWFEg==',2d19259ad7c24b58ce4ce1fc07c839f2,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T06.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,1,0,0,9,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T06.tif,1376
-1,35.0,37.0,0.0,0.0,0.2999999999999545,0.0,38.44999999999999,0.19999999999998863,0.29000000000002046,1.0199999999999818,0.2599999999999909,0.1500000000000341,0.009999999999990905,0.06999999999999318,1.0299999999999727,0.009999999999990905,0.009999999999990905,0.1300000000000523,XCC_T07.tif,0,8,87,1,1104,8,b'eLur17UDsxlNPrRIPgbmeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+jKFEw==',6a287bfaddb73828721bdabfdd5cd063,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T07.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,1,2,0,8,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T07.tif,1376
-1,40.0,41.0,0.0,0.0,0.18000000000000682,0.0,39.069999999999936,0.19000000000005457,0.2999999999999545,1.0100000000000477,0.2699999999999818,0.160000000000025,0.0,0.08999999999997499,1.080000000000041,0.01999999999998181,0.009999999999990905,0.12000000000000455,XCC_T08.tif,0,9,87,1,1104,9,b'eLur17UDsxlNPrRIPgYWeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+n+FFA==',8ecccff42227768f4f222192278c44f0,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T08.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,1,0,2,12,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T08.tif,1376
-1,39.0,41.0,0.0,0.0,0.18999999999999773,0.0,40.38000000000005,0.18999999999999773,0.2999999999999545,1.0200000000000387,0.2599999999999909,0.1500000000000341,0.0,0.07999999999992724,1.0900000000000887,0.01999999999998181,0.009999999999990905,0.12000000000000455,XCC_T09.tif,0,10,87,1,1104,10,b'eLur17UDsxlNPrRIPgaWeiWZaeC0AnMM0LMgS0CJyRklVYEYiJQF9i6QAQ4yIA0MSDsA+syFFQ==',d9a01da8984503be03fbb7aa62da6832,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T09.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/XCC new/raw,Done,255,0,0,1,0,11,file:/media/alireza/Transcend/XCC%20new/raw/XCC_T09.tif,1376
