TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,parent
1,1,-1.47806537151337,146.5888671875,-77.8006744384766,24.5123691558838,0
1,2,238.591766357422,1020.82348632813,79.4167633056641,47.0447006225586,0
1,3,57.6092185974121,136.468276977539,88.0322570800781,48.5844612121582,0
1,4,18.6723194122314,157.792053222656,-82.82666015625,24.3360424041748,0
1,5,495.063110351563,777.474792480469,61.0543670654297,22.7610530853271,0
1,6,-58.8703193664551,887.799011230469,-81.6441040039063,20.2554588317871,0
1,7,-115.902244567871,370.614624023438,-61.8621063232422,43.6362075805664,0
1,8,-106.916618347168,293.2099609375,-56.1253662109375,20.6115779876709,0
1,9,271.254486083984,607.143432617188,72.9567260742188,20.6568012237549,0
1,10,332.783111572266,596.643432617188,67.1888885498047,22.6792907714844,0
1,11,-66.4223022460938,892.203430175781,-80.6862335205078,23.6138401031494,0
1,12,-111.920539855957,296.523742675781,-53.9912109375,19.7305946350098,0
1,13,-40.3024749755859,634.025390625,-78.0050354003906,26.8413047790527,0
1,14,133.965103149414,166.205215454102,77.3980712890625,23.0773296356201,0
1,15,309.075073242188,197.173095703125,47.3880615234375,29.4292888641357,0
1,16,-359.779388427734,568.654663085938,-48.3524627685547,38.6640586853027,0
1,17,297.797088623047,275.131256103516,59.4596405029297,38.2216835021973,0
1,18,287.529479980469,216.004486083984,54.9817504882813,29.7477512359619,0
1,19,-216.819427490234,942.465393066406,-70.3242340087891,18.2449989318848,0
1,20,150.060897827148,12.4732666015625,63.0384521484375,24.7787799835205,0
1,21,-248.890258789063,742.535583496094,-61.8024749755859,26.4714336395264,0
1,22,536.2294921875,541.932861328125,55.5744934082031,24.6438827514648,0
1,23,594.081420898438,471.878112792969,49.0121154785156,10.4759931564331,0
1,24,446.530578613281,630.060974121094,64.9535522460938,12.9983501434326,0
1,25,-58.231819152832,505.490905761719,-66.2115173339844,32.9432792663574,0
1,26,504.594543457031,581.288269042969,60.390625,31.2524967193604,0
1,27,149.592544555664,-45.2246208190918,62.4042663574219,19.2563571929932,0
1,28,184.136077880859,15.6527032852173,81.5291137695313,53.2645645141602,0
1,29,176.347610473633,37.0251617431641,-86.4243469238281,34.7141075134277,0
1,30,292.060119628906,443.679382324219,77.4780731201172,44.1449394226074,0
1,31,386.226226806641,697.105712890625,76.1300659179688,23.0035133361816,0
1,32,117.383895874023,782.191040039063,-84.8064575195313,22.4012393951416,0
1,33,489.317718505859,324.788116455078,53.7496490478516,20.8217296600342,0
1,34,-234.584014892578,520.033752441406,-46.5720977783203,20.6178970336914,0
1,35,240.438995361328,79.6660766601563,67.1092224121094,44.5327796936035,0
1,36,189.83235168457,-46.3381805419922,65.8250579833984,18.685245513916,0
1,37,118.30241394043,355.599212646484,-78.0048217773438,28.6261730194092,0
1,38,305.978607177734,662.461303710938,81.3292999267578,22.2598876953125,0
1,39,47.8927116394043,712.00390625,-78.1454162597656,22.7051429748535,0
1,40,126.988182067871,503.331634521484,-76.0396423339844,42.6717987060547,0
1,41,-5.55122470855713,510.193389892578,-65.2159423828125,38.086353302002,0
1,42,195.075393676758,-75.5216598510742,59.2393798828125,34.5693397521973,0
1,43,244.825607299805,331.098236083984,86.4878845214844,34.2935218811035,0
1,44,242.577743530273,28.5474147796631,74.0758666992188,21.4220237731934,0
1,45,233.363998413086,70.8086624145508,79.8465881347656,15.1823034286499,0
1,46,587.979125976563,316.336456298828,47.6405487060547,21.8980464935303,0
1,47,275.459747314453,628.065368652344,84.9271545410156,23.6759967803955,0
1,48,343.627471923828,588.728332519531,79.1884613037109,39.1503791809082,0
1,49,140.250640869141,602.371337890625,-79.0175323486328,53.5746612548828,0
1,50,201.610473632813,170.243606567383,-71.8953857421875,31.4166698455811,0
1,51,419.699493408203,233.315200805664,62.0063781738281,37.3869018554688,0
1,52,307.898590087891,513.269958496094,86.4929046630859,32.4638023376465,0
1,53,466.105590820313,390.677185058594,67.2048797607422,20.4517135620117,0
1,54,495.177795410156,370.981018066406,65.6108703613281,28.075044631958,0
1,55,461.541961669922,419.096069335938,70.5567321777344,18.236307144165,0
1,56,495.689178466797,190.375289916992,55.6600189208984,17.420316696167,0
1,57,523.375122070313,118.302688598633,48.4262542724609,38.2990570068359,0
1,58,-56.3145599365234,541.329467773438,-49.821044921875,16.94309425354,0
1,59,481.735900878906,55.2630577087402,50.4399261474609,24.6296443939209,0
1,60,346.597869873047,307.067413330078,84.3849639892578,28.5942096710205,0
1,61,60.466983795166,553.086853027344,-61.1732482910156,14.3375625610352,0
1,62,190.572235107422,297.699462890625,-54.0726470947266,35.3718452453613,0
1,63,441.198394775391,220.950973510742,70.0762634277344,21.2830848693848,0
1,64,-359.443359375,1023.57592773438,-51.8907012939453,35.8459396362305,0
1,65,588.195434570313,452.991912841797,67.1650085449219,21.7359733581543,0
1,66,155.504852294922,715.584106445313,-73.9405822753906,22.1467018127441,0
1,67,621.144958496094,340.895812988281,58.6665191650391,35.3921203613281,0
1,68,325.748474121094,-139.040969848633,59.1277465820313,21.6920871734619,0
1,69,152.18000793457,628.308898925781,-69.362060546875,44.792308807373,0
1,70,194.810104370117,653.725158691406,-74.5430603027344,37.965991973877,0
1,71,755.430786132813,381.199737548828,51.7690887451172,26.2205619812012,0
1,72,306.130004882813,-204.601150512695,48.4421234130859,22.2362518310547,0
1,73,-7.5670337677002,868.931640625,-64.2028045654297,25.4362850189209,0
1,74,393.306396484375,134.118957519531,-82.6714477539063,19.7082843780518,0
1,75,386.172576904297,-77.7594375610352,66.4608612060547,24.8676300048828,0
1,76,-5.65494203567505,841.161743164063,-60.2878112792969,27.3956394195557,0
1,77,397.757720947266,732.6044921875,89.2750091552734,27.5843982696533,0
1,78,380.579803466797,94.9209671020508,-86.4299468994141,20.0893898010254,0
1,79,617.552368164063,159.74006652832,54.1833190917969,25.45947265625,0
1,80,551.019836425781,273.270965576172,65.7040863037109,27.5124397277832,0
1,81,26.1975479125977,711.290466308594,-57.0500640869141,41.8529434204102,0
1,82,732.332092285156,471.567047119141,61.4733428955078,61.1370010375977,0
1,83,390.661102294922,136.825073242188,-80.2521514892578,20.0441570281982,0
1,84,400.599517822266,-144.28434753418,61.7328033447266,39.7440032958984,0
1,85,389.187347412109,177.312713623047,-75.4090728759766,17.4770278930664,0
1,86,349.704986572266,335.055450439453,-64.2248840332031,52.8572387695313,0
1,87,414.563720703125,311.466674804688,-83.3704681396484,25.7469272613525,0
1,88,608.972534179688,411.665222167969,75.7645416259766,27.7807960510254,0
1,89,623.945251464844,348.605773925781,70.0555114746094,24.6213417053223,0
1,90,889.639953613281,635.319946289063,62.0732421875,30.6419086456299,0
1,91,75.6606140136719,1072.7470703125,-68.1132659912109,33.4645500183105,0
1,92,487.809295654297,272.295776367188,-83.9997406005859,26.0510730743408,0
1,93,537.045837402344,-24.5971832275391,63.9140167236328,22.449348449707,0
1,94,424.070861816406,269.019775390625,-68.3213043212891,30.2146759033203,0
1,95,402.068634033203,574.251281738281,-78.2809295654297,29.1924495697021,0
1,96,468.794738769531,-227.517150878906,52.4092407226563,27.6466999053955,0
1,97,230.016784667969,723.78759765625,-64.7930145263672,30.0829372406006,0
2,1,-1.84800624847412,145.795166015625,-77.7572937011719,22.3018779754639,0
2,2,242.856079101563,1020.22314453125,79.2140808105469,47.3701210021973,0
2,3,59.6601867675781,136.155456542969,87.5119476318359,49.0050811767578,0
2,4,17.8674449920654,158.258514404297,-82.3745574951172,24.6700706481934,0
2,5,486.342102050781,783.566955566406,61.7399291992188,22.629711151123,0
2,6,-152.280456542969,876.121154785156,-75.6347961425781,21.1226062774658,0
2,7,-114.812828063965,371.069152832031,-61.9862823486328,44.5024948120117,0
2,8,-131.137878417969,283.471862792969,-51.4432067871094,22.7045383453369,0
2,9,279.378234863281,603.25341796875,72.2436676025391,19.7785606384277,0
2,10,339.923095703125,593.552978515625,66.5498962402344,23.0164337158203,0
2,11,-58.9804153442383,893.105773925781,-81.1702117919922,23.1867733001709,0
2,12,-109.711280822754,297.994232177734,-54.4696197509766,19.6299171447754,0
2,13,-37.3182983398438,634.651611328125,-78.2169494628906,27.4301471710205,0
2,14,134.464447021484,166.519775390625,77.421875,23.7856903076172,0
2,15,306.046264648438,203.039459228516,48.3992004394531,29.2945232391357,0
2,16,-361.801666259766,568.073608398438,-48.1421203613281,39.5073013305664,0
2,17,301.677398681641,271.639343261719,58.7668762207031,39.2348098754883,0
2,18,288.233673095703,216.198303222656,54.9414367675781,29.8498611450195,0
2,19,-192.681854248047,948.154235839844,-71.7548828125,18.743522644043,0
2,20,150.651351928711,12.3817024230957,62.998779296875,25.4545364379883,0
2,21,-257.233764648438,739.862915039063,-61.1484375,27.0246391296387,0
2,22,537.377319335938,534.744567871094,54.9190368652344,16.2777919769287,0
2,24,505.981170654297,584.820861816406,59.4138793945313,11.9790325164795,0
2,25,-56.0770683288574,506.132293701172,-66.4179229736328,32.8443565368652,0
2,26,502.145935058594,584.235107421875,60.6943054199219,31.2160511016846,0
2,27,146.342956542969,-54.5644874572754,58.9204559326172,19.8804187774658,0
2,28,182.039932250977,9.83458614349365,79.7947692871094,48.9062347412109,0
2,29,175.955718994141,39.6130790710449,-85.7115478515625,34.8143501281738,0
2,99,330.034576416016,409.556335449219,71.0706939697266,18.4628143310547,30
2,98,254.103897094727,471.955627441406,83.2444000244141,21.9403038024902,30
2,31,407.575927734375,685.895324707031,74.4836730957031,22.7999210357666,0
2,32,108.746315002441,783.766174316406,-84.1912078857422,21.0038051605225,0
2,33,493.27685546875,320.002410888672,53.1830139160156,21.478588104248,0
2,34,-226.490631103516,523.571105957031,-47.4572448730469,20.4272136688232,0
2,35,240.910614013672,80.5845565795898,67.2044525146484,43.0012283325195,0
2,36,191.015594482422,-42.4265403747559,66.9871826171875,18.0660419464111,0
2,37,116.643180847168,356.911895751953,-77.6802520751953,28.7370223999023,0
2,38,282.06396484375,673.669616699219,83.4172210693359,22.1796054840088,0
2,39,50.3765487670898,711.580017089844,-78.312744140625,21.8958702087402,0
2,40,127.815292358398,503.651947021484,-76.1028289794922,41.9598655700684,0
2,101,-56.2080421447754,507.91064453125,-60.4795379638672,24.8347091674805,41
2,100,322.259368896484,394.719512939453,75.9441070556641,21.4407367706299,41
2,42,195.185974121094,-78.0070266723633,58.4927978515625,32.4139366149902,0
2,43,245.178604125977,331.344818115234,86.46142578125,33.1576461791992,0
2,44,242.109878540039,-8.59582614898682,65.4001159667969,19.7454528808594,0
2,45,204.64323425293,133.131942749023,-84.2374114990234,14.4749584197998,0
2,46,572.056396484375,344.956726074219,50.4124755859375,21.933256149292,0
2,47,304.264556884766,615.347045898438,82.1392669677734,23.6427097320557,0
2,48,348.480133056641,586.336059570313,78.7716217041016,39.6155700683594,0
2,49,138.994110107422,603.077819824219,-78.8988952636719,52.9495277404785,0
2,50,200.752014160156,171.940231323242,-71.5760192871094,31.0675182342529,0
2,51,418.616058349609,236.193740844727,62.3744354248047,39.738224029541,0
2,52,304.123168945313,516.206604003906,86.9974975585938,33.3654518127441,0
2,53,470.010589599609,386.509979248047,66.6768188476563,20.3353137969971,0
2,54,484.553253173828,384.312438964844,67.2254333496094,29.6718406677246,0
2,55,471.797241210938,408.084259033203,69.1540069580078,18.3232192993164,0
2,56,-71.770622253418,521.860107421875,-47.5868072509766,16.7515201568604,0
2,57,519.275451660156,132.539993286133,49.9639282226563,40.5594482421875,0
2,58,-61.8313751220703,541.495483398438,-49.2238006591797,16.9643592834473,0
2,59,473.057312011719,100.781692504883,55.9405975341797,22.9118843078613,0
2,60,343.045257568359,311.91259765625,85.1440277099609,28.8431167602539,0
2,61,48.0093536376953,554.962829589844,-59.8599853515625,15.1902523040771,0
2,62,190.726440429688,298.161804199219,-54.0773010253906,35.0744285583496,0
2,63,442.338928222656,219.851135253906,69.9144592285156,21.0977897644043,0
2,64,-366.695892333984,1021.54205322266,-51.4856567382813,34.7070236206055,0
2,65,589.057922363281,453.341552734375,67.1693572998047,21.5756416320801,0
2,66,105.566841125488,724.982849121094,-69.9775238037109,22.0737171173096,0
2,67,622.247009277344,340.251586914063,58.5982666015625,36.9007873535156,0
2,68,313.796936035156,-163.487075805664,54.6726379394531,21.2146186828613,0
2,103,81.6355285644531,639.483459472656,-63.8380279541016,20.9155502319336,69
2,102,144.908813476563,632.996765136719,-67.8530120849609,20.556791305542,69
2,70,198.246429443359,653.407043457031,-74.7888946533203,41.6443405151367,0
2,71,741.108825683594,408.925384521484,53.8962249755859,26.6422061920166,0
2,72,297.122589111328,-218.706634521484,45.8073425292969,22.5692348480225,0
2,73,-27.6984252929688,869.161865234375,-62.8663787841797,25.3109226226807,0
2,74,394.65185546875,133.677612304688,-82.8032989501953,19.9909057617188,0
2,105,382.22705078125,61.9289360046387,87.4791107177734,11.3380937576294,75
2,104,387.703552246094,88.8825836181641,-89.5827789306641,17.0455856323242,75
2,76,-20.5294570922852,841.560913085938,-59.245361328125,27.7747592926025,0
2,77,388.047729492188,738.183776855469,-89.9651336669922,27.5057506561279,0
2,78,381.148681640625,94.7330932617188,-86.5104370117188,20.3176689147949,0
2,79,566.391296386719,286.583282470703,66.3683776855469,26.8038578033447,0
2,80,546.931030273438,284.595367431641,66.8805847167969,25.9782333374023,0
2,81,22.6370105743408,711.994018554688,-56.7332153320313,42.5610542297363,0
2,107,694.891723632813,508.218902587891,64.4418792724609,28.3952941894531,82
2,106,773.840942382813,421.882385253906,57.7144012451172,27.0740013122559,82
2,83,387.333801269531,137.259994506836,-79.6342468261719,16.5317878723145,0
2,84,404.377838134766,-132.29573059082,63.4776763916016,41.081657409668,0
2,85,394.939727783203,165.745468139648,-77.1885833740234,17.0534572601318,0
2,86,349.312957763672,335.743103027344,-64.1964569091797,51.5614280700684,0
2,87,413.625518798828,313.549957275391,-83.1193237304688,25.9950942993164,0
2,88,601.027404785156,424.385894775391,76.9328918457031,27.9958229064941,0
2,89,613.20361328125,367.515563964844,71.7964630126953,23.5407085418701,0
2,90,909.588623046875,607.080627441406,60.2757568359375,31.0580348968506,0
2,91,105.606170654297,1069.94873046875,-69.7082214355469,33.6562156677246,0
2,92,472.239990234375,297.112060546875,-81.1258850097656,25.4366397857666,0
2,93,537.51318359375,30.8858757019043,69.8357696533203,21.50537109375,0
2,94,428.665863037109,261.857208251953,-69.2948913574219,31.1675033569336,0
2,95,392.665740966797,581.070068359375,-77.3434448242188,30.2429351806641,0
2,96,462.937347412109,-240.334716796875,50.8401641845703,26.313985824585,0
2,97,227.017669677734,725.354553222656,-64.5265045166016,30.9718742370605,0
3,1,-5.14469194412231,146.978378295898,-76.8661499023438,22.0799217224121,0
3,3,60.1115646362305,136.527481079102,86.5949859619141,49.1723213195801,0
3,4,18.0284633636475,159.375869750977,-82.7491149902344,24.5171890258789,0
3,5,478.21435546875,790.314270019531,62.3314819335938,23.1573009490967,0
3,6,-128.153900146484,875.86279296875,-77.3920593261719,14.2851285934448,0
3,7,-111.92692565918,372.724212646484,-62.6222686767578,44.9544334411621,0
3,8,-123.304260253906,282.805389404297,-53.3280639648438,14.7035980224609,0
3,9,281.714477539063,603.500671386719,71.9907531738281,20.1509342193604,0
3,10,335.965759277344,596.956604003906,66.9128265380859,24.5622730255127,0
3,11,-61.6350631713867,894.176574707031,-81.0768127441406,22.8056640625,0
3,12,-108.204460144043,299.869384765625,-55.0939483642578,19.1713066101074,0
3,13,-43.0291557312012,635.572937011719,-77.7985076904297,28.3387985229492,0
3,14,134.114349365234,168.030181884766,77.4203796386719,23.8820972442627,0
3,15,306.099365234375,204.547409057617,48.4847106933594,30.0478744506836,0
3,16,-367.376129150391,565.903503417969,-47.7279052734375,40.8120002746582,0
3,17,303.653656005859,271.170379638672,58.37646484375,40.1608657836914,0
3,18,286.221801757813,221.197311401367,55.5260925292969,31.3155860900879,0
3,19,-210.574020385742,945.643859863281,-70.7427215576172,18.6740741729736,0
3,20,150.585220336914,14.3141031265259,63.0828094482422,24.1430816650391,0
3,21,-261.265747070313,739.644226074219,-60.9426879882813,28.9509105682373,0
3,25,-59.1452255249023,506.997528076172,-66.2361907958984,33.834846496582,0
3,26,489.992980957031,595.855529785156,61.8623657226563,32.7358779907227,0
3,27,145.618270874023,-51.2206192016602,59.4842681884766,20.4746398925781,0
3,109,157.079040527344,71.1360931396484,-78.4986267089844,26.3710556030273,28
3,108,184.521697998047,-57.360481262207,59.8964080810547,17.5521297454834,28
3,29,172.576034545898,30.3749294281006,-87.5093994140625,28.6698455810547,0
3,99,331.911224365234,409.00439453125,70.6927947998047,19.3100395202637,30
3,98,253.837799072266,473.445281982422,83.2457885742188,21.5902938842773,30
3,31,414.324066162109,683.46484375,73.9200134277344,23.658296585083,0
3,32,114.253211975098,784.235534667969,-84.6139068603516,22.0732955932617,0
3,33,494.842132568359,319.910461425781,52.9850158691406,21.7739715576172,0
3,34,-231.279724121094,522.781860351563,-47.0916442871094,20.8596973419189,0
3,35,240.628356933594,82.705696105957,67.3039245605469,47.3461952209473,0
3,36,193.872756958008,-25.0142765045166,71.8482666015625,17.1930656433105,0
3,37,115.617607116699,357.965209960938,-77.6770629882813,28.7723941802979,0
3,38,279.050079345703,676.072204589844,83.6061248779297,23.0583534240723,0
3,39,51.9262733459473,712.298767089844,-78.5189666748047,21.835994720459,0
3,40,126.782470703125,498.993469238281,-76.2152252197266,36.4481658935547,0
3,101,-53.631103515625,509.201904296875,-60.9466552734375,24.8523578643799,41
3,100,363.522308349609,358.654266357422,69.715576171875,20.1699199676514,41
3,42,191.851867675781,-85.3427505493164,56.0686340332031,31.4504375457764,0
3,43,244.816329956055,332.634796142578,86.4284362792969,34.3069496154785,0
3,44,241.831192016602,-18.21923828125,62.8890075683594,21.7878761291504,0
3,45,183.712554931641,159.226684570313,-76.7988586425781,17.1049613952637,0
3,46,579.786926269531,333.551300048828,49.1583557128906,22.2722072601318,0
3,47,303.218475341797,617.259399414063,82.3372802734375,23.5929279327393,0
3,48,345.819030761719,589.014892578125,79.0046539306641,40.0519714355469,0
3,49,138.22233581543,604.262756347656,-78.9171295166016,53.049877166748,0
3,50,198.108932495117,166.739334106445,-71.5131530761719,31.140869140625,0
3,51,417.553955078125,239.339599609375,62.5838623046875,39.7718124389648,0
3,52,293.127593994141,522.97509765625,88.0617218017578,32.2538757324219,0
3,53,474.927642822266,381.662719726563,65.909423828125,20.9476165771484,0
3,54,483.941192626953,386.781799316406,67.3637390136719,29.242847442627,0
3,55,453.041198730469,429.922027587891,71.7648162841797,17.5526638031006,0
3,56,-70.7664260864258,522.059448242188,-47.8574981689453,16.6175956726074,0
3,57,529.2607421875,101.460380554199,46.4454040527344,38.6488647460938,0
3,58,-57.8526916503906,542.552307128906,-49.788818359375,17.0936298370361,0
3,59,449.540283203125,173.912307739258,64.8631744384766,18.1226291656494,0
3,60,338.447387695313,317.735382080078,85.8874969482422,29.9404888153076,0
3,61,32.4658546447754,556.824768066406,-58.3974914550781,15.4295196533203,0
3,62,186.709106445313,300.587951660156,-53.5753326416016,36.6836814880371,0
3,63,448.205474853516,208.604614257813,68.2902526855469,20.9121875762939,0
3,64,-372.586059570313,1020.46002197266,-51.2281188964844,34.067554473877,0
3,65,574.126647949219,473.713317871094,69.0068969726563,21.8730411529541,0
3,66,80.1287384033203,729.12744140625,-68.0195617675781,23.3863315582275,0
3,67,623.038940429688,340.7275390625,58.4986267089844,37.086483001709,0
3,68,321.012481689453,-149.558471679688,56.9424438476563,21.9896011352539,0
3,103,81.986686706543,640.1171875,-64.0096893310547,21.2564067840576,69
3,102,136.481323242188,635.685852050781,-67.1654052734375,19.882194519043,69
3,70,201.724914550781,653.256591796875,-75.1536712646484,41.5557746887207,0
3,71,721.544494628906,444.339141845703,56.5562744140625,26.4793167114258,0
3,72,228.798065185547,289.237945556641,-46.4149017333984,22.4798336029053,0
3,73,-53.9009475708008,868.725402832031,-61.2369079589844,25.3180809020996,0
3,74,394.425811767578,134.448425292969,-82.8793182373047,19.2238922119141,0
3,105,363.910064697266,130.347839355469,-82.1679992675781,11.7751350402832,75
3,104,386.695526123047,90.3733444213867,-89.5765991210938,17.3617630004883,75
3,76,-55.3205795288086,840.91015625,-56.9684753417969,27.5458984375,0
3,77,376.309844970703,745.318725585938,-89.0996246337891,28.2751617431641,0
3,78,372.825042724609,111.124404907227,-83.3981475830078,17.1239910125732,0
3,79,558.122802734375,302.716430664063,67.8346099853516,26.1550350189209,0
3,80,541.977233886719,293.363189697266,67.6396484375,22.8934917449951,0
3,81,18.3500690460205,712.83837890625,-56.5396118164063,42.9212760925293,0
3,107,705.5087890625,493.427673339844,63.1117706298828,28.1150169372559,82
3,106,772.863525390625,425.66650390625,57.8768615722656,26.9205303192139,82
3,83,391.536926269531,100.095443725586,-84.7462615966797,17.2914886474609,0
3,84,404.858581542969,-126.25838470459,64.1555480957031,38.6634674072266,0
3,85,390.7978515625,160.988555908203,-77.2247619628906,12.9297676086426,0
3,111,332.774749755859,340.713165283203,-63.5003204345703,24.4281311035156,86
3,110,385.135345458984,305.494506835938,-68.9984741210938,22.2930145263672,86
3,87,415.513366699219,311.224456787109,-83.6406860351563,26.9873924255371,0
3,88,593.373229980469,436.599151611328,77.9431762695313,27.1673908233643,0
3,89,610.093811035156,373.850616455078,72.2467346191406,24.1012516021729,0
3,90,925.308471679688,584.347961425781,58.7658996582031,31.2332859039307,0
3,91,63.1447105407715,1075.18591308594,-67.4911041259766,33.8037567138672,0
3,92,451.999328613281,326.267669677734,-77.6797027587891,26.1967735290527,0
3,93,531.866760253906,85.181526184082,75.4874114990234,21.8823680877686,0
3,94,420.789031982422,274.868255615234,-67.8504943847656,31.5273685455322,0
3,95,389.740814208984,577.17529296875,-77.2201080322266,22.5428447723389,0
3,96,455.82666015625,-252.172866821289,49.1794891357422,27.0819759368896,0
3,97,228.438369750977,725.535339355469,-64.7215576171875,31.5939998626709,0
4,1,2.24003672599792,147.760528564453,-79.7162322998047,16.285213470459,0
4,3,59.9783821105957,132.675598144531,86.5670166015625,47.8265380859375,0
4,4,15.6477365493774,162.777770996094,-81.6524200439453,24.5039482116699,0
4,5,470.208099365234,797.081298828125,62.6304473876953,19.7839508056641,0
4,7,-107.438827514648,376.902008056641,-63.3306884765625,46.0425148010254,0
4,9,295.306732177734,596.7060546875,70.2760314941406,12.8570737838745,0
4,10,301.586608886719,611.157531738281,69.8010864257813,20.258321762085,0
4,11,-82.7226333618164,890.73291015625,-80.0657501220703,21.7002811431885,0
4,12,-107.639366149902,298.275390625,-56.17138671875,21.3466129302979,0
4,13,-36.8522529602051,632.772583007813,-78.4781646728516,21.1408958435059,0
4,14,130.849670410156,167.384735107422,78.7447204589844,19.7323608398438,0
4,15,304.143218994141,205.163146972656,48.1639404296875,26.9246463775635,0
4,16,-374.005981445313,564.954956054688,-47.1688995361328,40.5724716186523,0
4,17,307.914916992188,270.834594726563,57.9728546142578,40.820915222168,0
4,18,278.852630615234,231.316162109375,57.6869201660156,29.396297454834,0
4,19,-247.730102539063,934.855041503906,-68.7480163574219,17.2664604187012,0
4,20,146.082794189453,17.172534942627,63.209716796875,21.6006393432617,0
4,21,-268.697937011719,740.028930664063,-60.3955535888672,28.4766693115234,0
4,25,-167.436828613281,483.598083496094,-54.2995910644531,26.702522277832,0
4,113,522.772705078125,575.14794921875,58.016357421875,12.9616041183472,26
4,112,534.453247070313,550.614562988281,56.8052978515625,14.4361619949341,26
