TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,lable,parent
1,80,551.019836425781,273.270965576172,65.7040863037109,27.51243019104,80,0
1,81,26.1975479125977,711.290466308594,-57.0500640869141,41.8529357910156,81,0
1,82,732.332336425781,471.566802978516,61.4733123779297,61.136604309082,82,0
1,83,390.661102294922,136.825073242188,-80.2521514892578,20.0441551208496,83,0
1,84,400.599426269531,-144.28450012207,61.7327880859375,39.7437515258789,84,0
1,85,389.187347412109,177.312713623047,-75.4090728759766,17.4770278930664,85,0
1,86,349.704895019531,335.055603027344,-64.224853515625,52.8578033447266,86,0
1,87,414.563690185547,311.466705322266,-83.3704681396484,25.7469272613525,87,0
1,88,608.972473144531,411.665161132813,75.7645416259766,27.7808055877686,88,0
1,89,623.945251464844,348.605773925781,70.0555114746094,24.6213512420654,89,0
1,90,889.639953613281,635.319946289063,62.0732421875,30.6419143676758,90,0
1,91,75.6604232788086,1072.74719238281,-68.1132659912109,33.4646263122559,91,0
1,92,487.809295654297,272.295776367188,-83.9997406005859,26.0510711669922,92,0
1,93,537.0458984375,-24.5971698760986,63.9140319824219,22.4493465423584,93,0
1,94,424.070861816406,269.019805908203,-68.3213043212891,30.2146987915039,94,0
1,95,402.068542480469,574.251342773438,-78.2809295654297,29.1924457550049,95,0
1,96,468.794769287109,-227.517044067383,52.4092559814453,27.6466484069824,96,0
1,97,230.016983032227,723.78759765625,-64.7930297851563,30.0829124450684,97,0
2,1,-1.84801781177521,145.795166015625,-77.7572937011719,22.3018760681152,1,0
2,2,242.856033325195,1020.22314453125,79.2140808105469,47.3701248168945,2,0
2,3,59.6601791381836,136.155456542969,87.511962890625,49.0050773620605,3,0
2,4,17.86745262146,158.258514404297,-82.3745574951172,24.6700706481934,4,0
2,5,486.342315673828,783.56689453125,61.7399139404297,22.6296920776367,5,0
2,6,-152.280242919922,876.121215820313,-75.6348114013672,21.1226062774658,6,0
2,7,-114.812797546387,371.069183349609,-61.9862823486328,44.5023765563965,7,0
2,8,-131.137847900391,283.471862792969,-51.4432067871094,22.7045707702637,8,0
2,9,279.378173828125,603.25341796875,72.2436828613281,19.7785625457764,9,0
2,10,339.923156738281,593.552978515625,66.5498962402344,23.0164318084717,10,0
2,11,-58.9804496765137,893.105712890625,-81.1702117919922,23.1867809295654,11,0
2,12,-109.711280822754,297.994232177734,-54.4696197509766,19.6299171447754,12,0
2,13,-37.3184089660645,634.651611328125,-78.2169494628906,27.4301452636719,13,0
2,14,134.464477539063,166.519775390625,77.4218597412109,23.7856903076172,14,0
2,15,306.046173095703,203.039611816406,48.3992309570313,29.2945518493652,15,0
2,16,-361.801818847656,568.073486328125,-48.1421051025391,39.5076904296875,16,0
2,17,301.677490234375,271.639221191406,58.7668609619141,39.2350158691406,17,0
2,18,288.233612060547,216.198394775391,54.9414672851563,29.8498249053955,18,0
2,19,-192.681823730469,948.154235839844,-71.7548828125,18.7435207366943,19,0
2,20,150.651351928711,12.3817262649536,62.998779296875,25.4545440673828,20,0
2,21,-257.233734130859,739.862915039063,-61.1484375,27.0246028900146,21,0
2,22,537.377319335938,534.74462890625,54.9190368652344,16.2777938842773,22,0
2,24,505.981170654297,584.820861816406,59.4138793945313,11.9790334701538,24,0
2,25,-56.0767974853516,506.132354736328,-66.4179534912109,32.8443260192871,25,0
