CellId,birth Length,Last Length,AverageLength,AverageOrientation,AverageVelocity,LifeHistory,growth rate
139.0,29.953821182251,29.953821182251,29.953821182251,77.9315643310547,0.0,1.0,0.0
140.0,10.9975261688232,23.7984180450439,20.546102342151457,71.15291050502232,-0.367,21.0,0.037
141.0,9.83153533935547,9.83153533935547,9.83153533935547,64.6182098388672,0.0,1.0,0.0
142.0,23.7767753601074,36.4624900817871,31.320494152250745,-22.897269112723205,-0.284,21.0,0.02
143.0,24.4897937774658,40.4983367919922,28.840640658424007,-12.76925877162389,-0.479,63.0,0.008
144.0,16.7467269897461,13.6552047729492,18.29231180463518,57.05250985281809,-1.426,14.0,-0.015
145.0,9.66487312316895,9.66487312316895,9.66487312316895,80.0238494873047,0.0,1.0,0.0
146.0,31.7427520751953,10.0452585220337,27.39376104795016,82.78950735238884,-0.403,26.0,-0.044
148.0,18.6751117706299,36.3070449829102,25.776340918107486,12.12279510498047,0.267,22.0,0.03
149.0,16.5409183502197,25.0691509246826,26.883654671746335,14.272065033783777,0.014,37.0,0.011
151.0,24.6913738250732,44.0419616699219,24.733434984239477,-78.25737077098782,-0.272,59.0,0.01
152.0,24.6340274810791,14.0913953781128,31.77334934122423,-52.279278474695545,-0.292,34.0,-0.016
153.0,25.6872520446777,28.6532230377197,28.12999153137206,-13.753187561035151,-0.944,10.0,0.011
155.0,17.4537563323975,17.4537563323975,17.4537563323975,85.2245483398438,0.0,1.0,0.0
156.0,25.6565551757813,43.7217216491699,32.3857405980428,-31.52069685194228,0.378,18.0,0.03
157.0,24.5966606140137,14.1300535202026,33.05733752973151,18.57168671579072,0.068,33.0,-0.017
159.0,14.4275846481323,10.9192590713501,13.070908864339183,81.77158101399742,-1.816,6.0,-0.046
160.0,2.42845892906189,2.42845892906189,2.42845892906189,-87.1976623535156,0.0,1.0,0.0
161.0,25.6473217010498,42.1496391296387,35.10480952262878,21.423097610473633,-0.244,8.0,0.062
162.0,20.3286247253418,18.0843276977539,17.30805672769961,-66.56207905644958,0.26,46.0,-0.003
163.0,20.5033130645752,43.1051063537598,27.883625323955837,26.617623549241287,0.074,26.0,0.029
164.0,27.5513019561768,34.6781692504883,32.75078315734862,-52.83731994628907,-0.066,25.0,0.009
165.0,23.2211322784424,12.4612159729004,28.93822143817771,-19.629020427835407,0.118,29.0,-0.021
166.0,12.6062326431274,15.6541519165039,14.206489880879715,-73.60730489095056,-0.02,6.0,0.036
167.0,9.03789901733398,9.03789901733398,9.03789901733398,72.2896881103516,0.0,1.0,0.0
168.0,32.4669494628906,40.1830062866211,36.0967044830322,-71.30965042114258,-0.13,4.0,0.053
170.0,20.2794933319092,33.8640022277832,24.658069708408448,-16.186554346329128,0.068,39.0,0.013
171.0,22.9565486907959,18.439567565918,25.117796262105312,54.03637822469077,0.066,24.0,-0.009
173.0,20.4146404266357,12.8140544891357,22.209197256300186,-35.587817721896705,-0.025,45.0,-0.01
174.0,5.43906497955322,5.43906497955322,5.43906497955322,-52.9814605712891,0.0,1.0,0.0
175.0,16.0223121643066,28.0340232849121,18.848640193109922,-62.92598226796026,-0.227,23.0,0.024
176.0,19.3613891601563,39.1247711181641,29.393916447957366,10.321662902832028,-0.569,24.0,0.029
177.0,19.993371963501,36.2893829345703,32.3464276450021,64.32823671613423,0.27,28.0,0.021
179.0,22.8712062835693,18.8288860321045,20.8500461578369,-84.92697906494146,-2.408,2.0,-0.097
180.0,5.40499401092529,5.40499401092529,5.40499401092529,-86.367431640625,0.0,1.0,0.0
181.0,10.5921964645386,13.120774269104,22.40169213742626,-60.03241589604592,-0.264,49.0,0.004
182.0,31.6082897186279,31.3655986785889,31.084997336069748,59.152153015136726,0.053,12.0,-0.001
183.0,10.7809324264526,10.3611640930176,10.5710482597351,-65.3332977294922,-1.68,2.0,-0.02
184.0,16.8010940551758,27.4567260742188,22.651775632585807,-52.55828421456475,0.204,14.0,0.035
185.0,17.8883991241455,22.1481781005859,19.630453413183037,-28.50741889260032,-0.161,44.0,0.005
186.0,14.1105327606201,14.1812076568604,19.181558022132272,72.17157334547778,-0.516,13.0,0.0
187.0,7.53346395492554,7.53346395492554,7.53346395492554,-88.0856475830078,0.0,1.0,0.0
188.0,5.45332193374634,5.45332193374634,5.45332193374634,-67.7205657958984,0.0,1.0,0.0
189.0,36.4509315490723,43.0092697143555,38.883876800537124,-71.08203506469731,0.252,4.0,0.041
190.0,20.9828472137451,9.84676170349121,16.60055622301603,-59.02814122250206,-0.011,19.0,-0.04
191.0,9.62598323822021,11.4823980331421,19.401051394144694,-57.105122884114586,-0.77,15.0,0.012
192.0,8.98579978942871,8.98579978942871,8.98579978942871,55.7450408935547,0.0,1.0,0.0
193.0,14.8169679641724,30.1007232666016,21.347680147956407,-24.492436128504142,-0.854,17.0,0.042
194.0,19.3932151794434,15.7450065612793,16.609255075454726,82.2098541259766,0.441,4.0,-0.052
195.0,8.49465656280518,8.49465656280518,8.49465656280518,-83.6670837402344,0.0,1.0,0.0
196.0,11.5622892379761,22.5360622406006,18.464002545674646,67.95767313639324,-0.249,15.0,0.044
197.0,14.7772531509399,18.9703063964844,18.983836730321258,64.01873016357423,-1.504,12.0,0.021
198.0,10.0649728775024,10.0649728775024,10.0649728775024,62.3616333007813,0.0,1.0,0.0
199.0,10.6086893081665,14.6293125152588,12.484485308329267,-10.699076334635434,-0.216,3.0,0.107
200.0,5.88416004180908,5.88416004180908,5.88416004180908,54.8072204589844,0.0,1.0,0.0
201.0,38.7053337097168,38.7053337097168,38.7053337097168,-71.294921875,0.0,1.0,0.0
202.0,8.7290210723877,8.7290210723877,8.7290210723877,-60.990966796875,0.0,1.0,0.0
203.0,27.4041042327881,27.5441112518311,27.4741077423096,-78.1600341796875,0.311,2.0,0.003
204.0,14.4663181304932,15.1755704879761,14.820944309234651,-66.423698425293,-0.633,2.0,0.024
205.0,3.26785254478455,3.26785254478455,3.26785254478455,87.8142547607422,0.0,1.0,0.0
206.0,26.4159717559814,33.2464637756348,30.902236351600052,48.709440964918876,-0.563,13.0,0.018
207.0,3.12567734718323,3.12567734718323,3.12567734718323,76.19873046875,0.0,1.0,0.0
208.0,12.0954074859619,16.8696136474609,16.579078061240057,7.504165104457314,-0.775,28.0,0.012
209.0,8.4555025100708,8.4555025100708,8.4555025100708,-72.8435821533203,0.0,1.0,0.0
210.0,8.38827228546143,8.38827228546143,8.38827228546143,-77.3961334228516,0.0,1.0,0.0
211.0,23.6128044128418,27.3656597137451,25.37887287139893,-53.80083719889325,0.143,6.0,0.025
212.0,10.1165380477905,11.498854637146,11.508307075500479,-16.371310424804683,-0.078,5.0,0.026
213.0,24.5099010467529,24.1944122314453,24.716814586094433,-64.84247262137279,0.664,7.0,-0.002
214.0,4.96717166900635,4.96717166900635,4.96717166900635,65.2122650146484,0.0,1.0,0.0
216.0,18.8107566833496,33.4472465515137,21.22943517896865,11.81652605975115,-0.235,27.0,0.021
217.0,25.6144943237305,14.7171230316162,22.69577255249022,57.119778442382845,-2.204,5.0,-0.111
218.0,14.981969833374,14.4950113296509,14.936904907226568,52.26180013020837,0.86,3.0,-0.011
219.0,9.07886505126953,9.07886505126953,9.07886505126953,53.6878509521484,0.0,1.0,0.0
220.0,26.0067043304443,26.8960609436035,28.387283166249603,-57.53907267252604,-0.171,12.0,0.003
221.0,14.6513662338257,15.1839466094971,16.76406002044678,18.645421346028645,-0.867,9.0,0.004
222.0,22.3785190582275,11.346339225769,22.206528266270936,9.295145670572913,-0.421,12.0,-0.057
223.0,22.7287445068359,43.8785209655762,29.69059010555869,45.06393111379524,-0.414,19.0,0.035
224.0,12.6781034469604,14.5773477554321,13.102091259426533,-60.11859130859375,0.11,9.0,0.016
225.0,25.4758548736572,33.622859954834,21.85555792588454,-55.17063622107874,-0.138,65.0,0.004
226.0,25.4971580505371,11.1029863357544,24.458262920379646,62.72915867396764,-0.637,14.0,-0.059
227.0,24.953369140625,37.8228416442871,26.583641417483065,55.79615588898354,-0.037,47.0,0.009
228.0,12.4978733062744,43.4276084899902,21.904987317544446,-19.232744570131665,0.487,54.0,0.023
229.0,13.9319944381714,10.3099565505981,11.997766494750968,-53.88953145345054,-2.447,3.0,-0.1
230.0,18.4053993225098,29.0610847473145,23.602808543613985,-46.81671142578126,-0.177,7.0,0.065
231.0,9.37569808959961,9.37569808959961,9.37569808959961,76.6798248291016,0.0,1.0,0.0
232.0,7.49592399597168,7.49592399597168,7.49592399597168,-69.4520416259766,0.0,1.0,0.0
233.0,20.8261470794678,33.5863609313965,27.375734046653456,-73.38798353407118,0.035,27.0,0.018
234.0,14.0987730026245,14.0987730026245,14.0987730026245,76.6765441894531,0.0,1.0,0.0
235.0,16.4150829315186,18.1627235412598,17.132556279500367,-84.52408854166667,0.669,3.0,0.034
237.0,21.9973392486572,40.3469390869141,32.5629997253418,-36.29197219322468,-0.29,29.0,0.021
238.0,11.2250509262085,11.0520973205566,12.41405391693116,-30.8608154296875,0.616,5.0,-0.003
239.0,5.96381616592407,5.96381616592407,5.96381616592407,-61.1787261962891,0.0,1.0,0.0
240.0,10.5397329330444,10.1354951858521,10.91731014251709,71.23715209960939,-0.788,5.0,-0.008
241.0,13.9256057739258,13.9256057739258,13.9256057739258,-55.6583862304688,0.0,1.0,0.0
243.0,10.0878162384033,13.29017162323,14.05484367819393,82.99287324793198,-0.132,17.0,0.016
244.0,10.1456117630005,25.0283718109131,18.034705015329223,47.30790240948017,-0.237,13.0,0.069
245.0,14.0971517562866,23.9800567626953,17.82297916412353,-32.41101455688478,-0.306,20.0,0.027
246.0,19.9305725097656,32.9098129272461,26.795804313991386,-57.93113376783288,-0.188,23.0,0.022
247.0,24.7155818939209,36.9674491882324,28.918017977759956,-50.56175522577196,0.522,21.0,0.019
248.0,15.3205280303955,15.3205280303955,15.3205280303955,62.3919677734375,0.0,1.0,0.0
249.0,8.88132476806641,8.88132476806641,8.88132476806641,-53.2603454589844,0.0,1.0,0.0
250.0,11.6838102340698,10.0844507217407,10.669507980346665,56.43665059407553,-0.174,3.0,-0.049
251.0,23.7712421417236,23.7712421417236,23.7712421417236,59.969482421875,0.0,1.0,0.0
252.0,12.4606523513794,11.9517087936401,12.452958742777499,-58.55494689941406,-1.283,3.0,-0.014
253.0,12.5421352386475,12.63427734375,12.479432106018066,-16.862904866536436,-1.495,3.0,0.002
254.0,14.5518579483032,14.5518579483032,14.5518579483032,51.334716796875,0.0,1.0,0.0
255.0,21.0043849945068,21.0043849945068,21.0043849945068,50.6747283935547,0.0,1.0,0.0
256.0,14.3727283477783,12.4366979598999,13.183709859848001,-58.97588348388673,-1.331,4.0,-0.036
257.0,13.9208183288574,16.8170948028564,16.502584266662602,74.26080322265628,-1.543,5.0,0.038
259.0,7.0254225730896,7.0254225730896,7.0254225730896,52.6025390625,0.0,1.0,0.0
261.0,15.7192039489746,12.6680517196655,14.687462170918765,61.67731730143226,-0.346,3.0,-0.072
262.0,7.27452278137207,7.27452278137207,7.27452278137207,50.8266906738281,0.0,1.0,0.0
263.0,8.10147857666016,8.10147857666016,8.10147857666016,-57.2442932128906,0.0,1.0,0.0
264.0,13.4752855300903,13.4752855300903,13.4752855300903,48.1416015625,0.0,1.0,0.0
267.0,11.4344043731689,10.8210649490356,23.882744206322553,73.52167087131077,-2.493,18.0,-0.003
268.0,12.3487854003906,12.603874206543,12.268423716227199,-60.608159383138066,-2.474,3.0,0.007
269.0,12.7530307769775,15.0905456542969,13.567294120788574,-56.648635864257805,-1.001,4.0,0.042
270.0,5.0743088722229,5.0743088722229,5.0743088722229,82.153076171875,0.0,1.0,0.0
271.0,28.5729141235352,28.5729141235352,28.5729141235352,-65.9451751708984,0.0,1.0,0.0
275.0,22.6475639343262,22.6475639343262,22.6475639343262,-66.28369140625,0.0,1.0,0.0
277.0,21.6412773132324,27.2082843780518,24.205426534016933,-66.68303934733073,0.988,6.0,0.038
278.0,8.66005325317383,8.66005325317383,8.66005325317383,-82.1102142333984,0.0,1.0,0.0
279.0,26.1814575195313,15.5083599090576,21.753782272338874,-84.4031982421875,-1.34,4.0,-0.131
281.0,8.02591323852539,8.02591323852539,8.02591323852539,-72.6175537109375,0.0,1.0,0.0
284.0,11.6627864837646,11.9072570800781,18.174118147955998,81.72812963415078,-0.476,27.0,0.001
285.0,8.91007709503174,12.6687431335449,23.425284187748748,47.31981673330632,-1.009,53.0,0.007
286.0,19.2686004638672,22.5557689666748,20.88949267069498,71.37459309895837,-0.612,6.0,0.026
287.0,13.6672172546387,17.6057376861572,15.722828865051257,-56.5538787841797,0.779,9.0,0.028
288.0,9.79017066955566,15.1951456069946,12.690678977966291,55.659515380859396,-0.794,5.0,0.088
289.0,26.2544784545898,25.7233276367188,24.999989318847657,50.018231201171886,-0.355,5.0,-0.004
