ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,99.12135922330097,65.23300970873787,0,1
1,2,1,101.94666666666667,73.97777777777777,0,2
1,3,1,82.33142857142857,81.27428571428571,0,3
2,1,1,101.46581196581197,64.4017094017094,0,1
2,2,1,103.4108527131783,73.35658914728683,0,2
2,3,1,84.32843137254902,77.6078431372549,0,3
3,1,1,102.14583333333333,63.795833333333334,0,1
3,2,1,104.48987854251013,72.25506072874494,0,2
3,3,1,84.77294685990339,75.8840579710145,0,3
4,1,1,105.49019607843137,62.72941176470588,0,1
4,2,1,107.8671875,71.14453125,0,2
4,3,1,87.62557077625571,74.63013698630137,0,3
5,1,1,107.71167883211679,62.35766423357664,0,1
5,2,1,89.04545454545455,73.40082644628099,0,2
5,3,1,110.24542124542124,70.61904761904762,0,3
6,1,1,111.50331125827815,61.58940397350993,0,1
6,2,1,92.01544401544402,72.79536679536679,0,2
6,3,1,121.52702702702703,64.75,0,3
6,4,1,105.51515151515152,75.62121212121212,0,4
7,1,1,111.13910761154855,58.22834645669291,0,1
7,2,1,123.96256684491979,59.88235294117647,0,2
7,3,1,88.23809523809524,72.875,0,3
7,4,1,103.50909090909092,72.73939393939393,0,4
8,1,1,113.08716707021792,56.455205811138015,0,1
8,2,1,126.19402985074628,57.995024875621894,0,2
8,3,1,88.51752021563343,72.61994609164421,0,3
8,4,1,103.98913043478261,71.56521739130434,0,4
9,1,1,116.63194444444444,56.97222222222222,0,1
9,2,1,131.2093023255814,57.711627906976744,0,2
9,3,1,91.2025,74.0875,0,3
9,4,1,107.11458333333333,72.33333333333333,0,4
10,1,1,118.4066985645933,57.557416267942585,0,1
10,2,1,93.25112107623319,74.5201793721973,0,2
10,3,1,136.11637931034483,56.47844827586207,0,3
10,4,1,109.75728155339806,72.3495145631068,0,4
11,1,1,120.2560706401766,57.53421633554084,0,1
11,2,1,139.53174603174602,54.98015873015873,0,2
11,3,1,94.42978723404255,75.11914893617022,0,3
11,4,1,110.78787878787878,73.10822510822511,0,4
12,1,1,117.7081081081081,55.92612612612613,0,1
12,2,1,142.06209150326796,50.27450980392157,0,2
12,3,1,90.47404844290658,57.89965397923876,0,3
12,4,1,106.8,71.76,0,4
12,5,1,91.65486725663717,89.15929203539822,0,5
13,1,1,117.7207062600321,55.542536115569824,0,1
13,2,1,141.7774480712166,49.982195845697326,0,2
13,3,1,89.2572347266881,58.69453376205788,0,3
13,4,1,104.78521126760563,72.9330985915493,0,4
13,5,1,89.14404432132964,89.02493074792244,0,5
14,1,1,141.621875,41.70625,0,1
14,2,1,140.82808022922637,51.108882521489974,0,2
14,3,1,98.2388888888889,50.76111111111111,0,3
14,4,1,102.22356495468279,65.05438066465257,0,4
14,5,1,83.07432432432432,66.89864864864865,0,5
14,6,1,116.82894736842105,68.82894736842105,0,6
14,7,1,97.67832167832168,76.93706293706293,0,7
14,8,1,91.30964467005076,88.3527918781726,0,8
