CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,39.1135025024414,34.926122877332915,-0.023,9.0,-0.001
2.0,41.1878623962402,41.972072601318345,0.065,2.0,0.001
3.0,46.1008453369141,51.43573570251465,0.128,2.0,0.007
4.0,24.8547229766846,34.68574953079225,0.114,4.0,0.011
5.0,26.8196334838867,27.691280364990234,-0.008,9.0,-0.002
6.0,34.4467353820801,36.7631187438965,0.156,2.0,0.004
7.0,35.7305068969727,37.2220064798991,0.047,3.0,0.001
8.0,26.0558662414551,33.66254552205407,0.115,3.0,0.009
9.0,24.0356578826904,27.35544300079345,0.111,2.0,0.008
10.0,26.9338645935059,26.9338645935059,0.0,1.0,0.0
11.0,29.2857341766357,29.314196395874017,-0.054,5.0,-0.001
12.0,39.7618064880371,39.7618064880371,0.0,1.0,0.0
13.0,43.0969161987305,43.0969161987305,0.0,1.0,0.0
14.0,26.6382522583008,27.748666572570794,0.077,10.0,0.0
15.0,21.1034812927246,31.136038780212402,0.015,4.0,0.012
16.0,22.5520858764648,30.705050468444835,0.05,6.0,0.003
17.0,31.3957805633545,31.499250793457044,0.074,10.0,0.0
18.0,36.1330642700195,29.113571802775066,-0.064,3.0,-0.009
19.0,39.2855606079102,38.26273689270019,0.079,10.0,-0.0
20.0,36.3225631713867,35.17592573165892,0.064,8.0,-0.001
21.0,35.3280982971191,37.8810977935791,0.061,2.0,0.004
22.0,25.4453144073486,24.961151546902123,0.064,9.0,-0.0
23.0,29.9553298950195,35.64460492134095,0.006,8.0,0.004
24.0,26.6747131347656,30.855392456054663,0.001,3.0,0.004
25.0,35.477123260498,36.02554194132487,-0.13,3.0,0.001
26.0,26.1909008026123,29.4817060470581,-0.048,10.0,0.003
27.0,20.7793159484863,25.581316312154115,0.062,6.0,0.002
28.0,34.0072174072266,35.7739372253418,0.108,3.0,0.001
29.0,43.4725799560547,63.48796272277832,0.104,4.0,0.013
30.0,37.7522010803223,37.7522010803223,0.0,1.0,0.0
31.0,24.7858486175537,35.20996125539145,0.051,6.0,0.005
32.0,23.3595161437988,33.11752128601073,-0.028,4.0,0.012
33.0,26.5488777160645,28.80880904197691,-0.01,8.0,0.003
34.0,26.1762981414795,28.54966163635255,0.041,6.0,0.005
35.0,38.1370391845703,44.8249740600586,0.181,2.0,0.01
36.0,60.6691703796387,60.6691703796387,0.0,1.0,0.0
37.0,23.2426242828369,30.630112330118802,-0.059,3.0,0.012
38.0,24.3351306915283,30.453416347503648,0.108,4.0,0.006
39.0,58.1569137573242,58.1569137573242,0.0,1.0,0.0
40.0,27.5858001708984,27.5858001708984,0.0,1.0,0.0
41.0,27.4484920501709,30.569011052449536,0.104,3.0,0.003
42.0,24.5984535217285,31.200917561848968,-0.029,3.0,0.01
43.0,21.054594039917,24.831785202026374,-0.019,4.0,0.002
44.0,23.7432765960693,34.74966545104982,-0.044,5.0,0.008
45.0,21.9444313049316,28.523270924886035,0.116,3.0,0.01
46.0,19.0610294342041,29.772346496582053,0.049,4.0,0.014
47.0,20.3705863952637,28.04792785644532,-0.011,5.0,0.003
48.0,30.1879844665527,34.66873804728187,-0.119,3.0,0.006
49.0,31.0661449432373,35.585503260294594,-0.07,3.0,0.005
50.0,30.4911575317383,37.389507293701165,-0.015,3.0,0.009
51.0,26.2485485076904,32.789756536483765,-0.047,8.0,0.003
52.0,17.8910617828369,17.8910617828369,0.0,1.0,0.0
53.0,26.8119926452637,27.757120768229168,0.095,3.0,0.001
54.0,27.1687431335449,27.1687431335449,0.0,1.0,0.0
55.0,27.0632934570313,27.55041122436525,0.005,6.0,0.003
