lable,NumberOfDivision
1,1
2,1
3,3
4,5
5,0
6,5
7,4
8,4
9,2
10,0
11,2
12,3
13,8
14,0
15,2
16,2
17,0
18,1
19,0
20,3
21,4
22,1
23,2
24,1
25,4
26,0
27,1
28,4
29,5
30,3
31,2
32,2
33,2
34,2
35,5
36,8
37,2
38,2
39,3
40,0
41,0
