CellNumber,GrowthRate,BirthLength,LifeHistory
366,-0.000929406,23.67345428,57
367,-0.002261789,22.48599815,57
368,-0.237598017,18.35714149,2
369,-0.001218014,20.1246109,48
370,0.003982986,20.71685791,23
371,-0.003158985,20.50609589,57
372,0.006401745,21.95181847,57
373,0.005843704,20.50609589,57
374,-0.010312047,8.049844742,19
375,0.004777156,18.85917091,56
376,0.000862051,18.3357563,56
377,0.005931795,20.09975052,56
378,0.005200548,20.59219551,56
379,0.004751376,16.77283096,56
380,0.005943054,20.61393738,56
381,0.003447655,21.54065895,56
382,-0.011113842,22.1967411,16
383,0.005000464,22,55
384,0.006025525,20.12460899,55
385,0,7,17
386,0.001664209,25.61444855,20
387,-0.003100793,17.75508881,2
388,0.003780114,18.17884827,55
389,0.005857751,17,55
390,0.006941628,20.58823586,36
391,0.00350545,22.52803421,55
393,0.007173784,6,22
394,0.015876492,9,4
395,0.005651086,20.10561752,54
396,0.00884502,16,53
397,0.004790533,23.30105591,54
398,0.151343346,12,2
399,-0.003126627,20.80125618,54
400,-0.030545367,18.01838493,24
401,0.005275106,21.45800972,51
402,0.015913291,16.19386864,31
403,-0.010528862,19.31231499,16
404,0.007503117,23,53
405,0.007661217,16.95628166,53
406,-0.002192883,17.26966667,14
407,0.006548024,16.7600708,53
409,0.002818696,19.69701958,53
410,-0.004635856,22.48599815,32
411,0.004990636,25.05673599,52
412,0.022959488,18.24686241,15
413,-0.001804422,17.66435432,41
414,-0.019484799,23.59058762,37
415,0.008036107,19.23018265,48
417,0.002554166,15,52
418,0.003538805,20.47796631,51
419,0.00412385,19.92234612,51
420,0.005169992,19.70761108,50
421,0.002280989,18.78390503,51
422,0.003381826,18.78297043,51
423,0.003032316,16.26068497,51
424,0.001250067,19.92795944,50
425,-0.026690006,43.38609314,28
427,0.003086938,17.47305679,51
428,0.002460551,19.58795738,51
429,-0.01743936,18,31
430,0.074381195,8,2
431,0.039989933,6,19
433,0.044593439,12.07476711,3
434,0.00303539,22.02234268,50
435,0.006117643,20.50609589,50
436,0.009844443,19,50
437,0.005574341,20.5546608,50
438,0.009595906,18.01996422,50
439,0.004417092,17,50
440,-0.009199047,15,5
441,0.008821573,16.97056198,50
442,-0.005959625,28.14426804,50
443,0.005625569,17,50
444,0.002231925,20.45876312,50
445,0.024320954,5,38
446,0.005010277,17.70509911,49
447,-0.0093475,20.11537933,49
448,0.007280882,24.69795036,49
449,-0.001560831,30.5066967,49
450,0.004669676,21.91346741,49
451,0.002641577,14,49
452,-0.001451923,32.89278412,41
453,0.00342952,16.40487862,49
454,0.003103795,23.08462715,49
455,0.002197665,17.48889732,49
456,0.012115887,21.94117737,49
457,0.002625683,23.76848984,49
458,0.021409845,21.81971359,10
459,-0.000898752,17.87165833,48
460,0.01154734,22.46154022,48
461,0.000812872,20.24596214,48
462,0.010038591,25.07692337,48
463,0.00481995,19.99459457,48
464,0.002261503,21.40000343,48
465,0.003891693,21.45800972,48
466,0.004252834,19.26655197,48
468,0.000716633,18.65743446,48
469,0.016594151,10,8
470,0.014540818,7,36
471,-0.042024978,14.74887753,7
472,0.004951024,34.04286957,47
473,-0.014472212,21.63330841,35
474,-0.000479894,18.28821945,47
475,0.009093263,16.91835594,45
476,0.004116427,24.53846359,47
477,0.001140307,18.67524338,47
478,0.004706437,25.9998188,47
479,-0.001293875,17,31
480,0.005246521,21.25918579,31
481,0.002586977,19,47
482,0.009710555,17.36486244,47
483,-0.009652615,20.57182693,33
484,-0.019260684,24.51524734,4
485,0.003986947,19.32552147,47
486,-0.002906123,19.96920776,47
487,0.008140817,17.46256447,47
488,0.003366547,17.43913078,29
489,-0.000329633,19.67739868,47
490,0.004035108,16.85396576,47
491,-0.00051899,19.67739868,45
492,0.002121594,17.04930878,47
493,0.03001033,7,6
494,-0.009806752,15.6524744,4
495,-0.018645128,36.22014618,4
496,-0.024642786,23.02005959,27
497,-0.005144516,31.88946724,46
498,0.000370959,16.97056198,46
499,0.01120792,17.99538994,46
500,0.00059578,21.44463921,46
501,0.002099286,20.50609589,46
502,0.001566832,16,46
503,0.001756589,19.0918808,46
504,0.007402748,13.91402054,30
505,-0.002446833,14.84924126,42
507,-1.34E-05,21.01903725,45
508,-0.001095288,22.82452011,45
509,0.001458412,18.65601921,45
510,-0.000826207,17.96878815,45
512,0.007326667,14.84924126,45
513,-0.00114016,19.0918808,45
514,0.010117301,15.49515915,45
515,-0.002969654,19.88792038,45
516,0,6,5
517,-0.014666473,16.43989944,30
518,0.005858714,16.97056198,44
519,0.001986189,20,44
520,0.000627048,17.22002983,44
521,0.002451681,16.04246902,31
522,0.00486436,19.79899025,44
523,0.008577039,19.79898834,44
524,-0.026680866,13,2
525,0.004599802,19.0918808,44
526,0.005148393,18.35713768,44
527,-0.003790689,25.4271183,44
528,-0.033765543,28.68807602,7
529,-0.004305762,36.3188591,43
530,-0.011040445,19.20000076,40
531,0.003308828,15.52227879,43
532,0.010546947,19.99783707,40
533,0.001673532,19.67739868,43
534,-2.88E-05,28.31412888,43
535,0.0016335,19.0918808,43
537,0.018952722,7,43
538,0.008762622,19.0918808,43
539,0.009304723,21,43
540,-0.002421098,20.13045692,43
541,0.015148983,8,43
542,0.106541954,10,3
543,-0.090821825,9.192388535,2
544,0.053285915,9.192388535,6
545,-0.000621251,17.11125565,7
546,-0.097207017,14.99594498,3
547,-0.002893891,37.21557617,42
548,-0.005768223,15.27350712,42
549,0.002924295,15.03720856,41
550,0.097964443,10,4
551,0.00906559,24.75840569,42
552,0.009824124,19.92431831,42
553,-0.007810271,21.21320343,42
555,-0.009230158,20.5837841,22
556,-0.001910293,25,42
557,-0.06689024,11,2
558,0.009417224,18.85762215,42
559,0.00132678,17.85767746,42
560,0.006222453,19.95760345,42
561,0.00184002,18.78297043,42
562,0.02724267,14.97690582,17
563,0.009920795,27.16451645,4
564,-0.013644222,21.25964546,42
565,-0.033218306,28.14258575,4
566,-0.031459332,13.92715073,5
567,-0.001753511,39.20419312,22
568,0.012358401,17,6
569,0.0053889,32.24648285,41
570,0.000891484,16.26345444,41
571,0.009746482,15.53160667,41
572,0.008193539,18.96066666,41
573,0.016263405,8.944271088,2
574,-0.004790469,21.21320343,41
575,-0.003618585,31.52963066,41
576,-0.000756144,20.74144173,41
577,-0.000629464,19.40000343,41
578,-0.000877857,22.36497688,41
579,0.023383856,10.73312569,2
580,-0.00178234,22,41
581,0.00933475,18.1901722,41
582,0.010896675,15.26337337,41
583,0.009482391,19.414505,41
584,-0.024892181,20.57182693,33
585,0.00423362,22.18932915,41
586,-0.001613623,21,26
588,-0.002960853,17.88854408,40
589,0.008473989,20.58976555,40
590,0.00856171,18.38477516,21
591,0.006715592,20.75132751,40
592,0.007251875,20.22119141,40
593,0.007601206,21.54065895,40
594,0.004315575,21.28608322,40
595,0.009717456,14.86270332,40
596,0.009296799,17.88854408,40
597,0.009884886,20.24787521,40
598,-0.001054784,22.79834747,40
599,0.024309147,18.78665352,40
600,0.010224465,18.59362793,40
601,0.009967661,19.71100044,40
602,-0.001909069,19.43595314,40
603,0.010891366,16.2964344,40
604,-0.013234319,21.01903725,36
607,0.010055772,21.31328773,40
608,-0.012785316,29.15273476,4
609,0,17,2
610,0.031347234,17.47810364,4
611,0.008991506,18.3357563,39
612,-0.002714504,21.09242439,39
613,0.010431428,19,39
614,0.004920548,20.24655914,39
615,-0.001788095,19.0918808,39
616,0.01082673,15,39
617,0.011441826,14.84924221,39
618,-0.001169877,31.25212669,39
619,0.010074318,20.87397766,39
620,0.010707631,19.15384865,39
621,-0.006904767,19.63544083,26
622,0,8.497057915,2
623,0.000153603,30.59417725,39
624,0.008891457,19.06461334,38
625,0.005545918,16,39
626,0.015574328,19,10
627,0.010263361,22.19867516,39
628,-0.053518772,11.94888687,3
629,0.007365862,17.45536232,39
631,0.057837009,15.13274384,2
632,-0.007661608,22.32209778,3
633,0.009531771,19,7
636,0.016133785,30.14550972,4
637,0.022381959,11.08833694,9
639,-0.101125583,17.39252472,6
640,-0.07355205,35.73373032,6
641,-0.022019161,37.1079483,12
642,0.024621438,17.96878815,13
643,-0.000338374,22.34535789,37
644,0.008987539,20.57182503,38
645,0.009853769,14.84924126,38
646,0.009268049,21.43732452,38
647,0.012368516,14.86270332,38
648,0.009581324,18.67524338,38
649,-0.002468758,21.47660065,38
651,0.01122291,16.97749138,38
652,-0.003343833,20.78627205,38
653,0.004949331,16.45746231,2
654,-0.010960109,16.73495865,26
655,0.009605307,20.37298965,38
656,0.010380377,19.990242,38
658,0.012383696,17.88854408,38
659,-0.027601877,33.2238121,29
660,0.034619913,24.69812393,3
662,-0.251860946,31.06119728,3
663,-0.04733995,31.26386833,5
665,0.013062556,23.74663353,2
666,-0.004940136,37.85340881,37
667,0.010492862,14.14213562,37
668,0.0077622,36.10201645,37
669,-0.001900905,23.4239502,37
670,0.019760884,13.03545475,15
671,0.008314661,19.23389435,37
672,-0.002889466,18.3357563,37
673,0.019347098,18.75522804,12
674,-0.003970928,23.50905609,37
675,0.008356803,19.5393486,37
676,-0.004528192,12.72792244,37
677,-0.009736466,22.07948112,20
679,-0.006676523,29.15103531,37
680,-0.004566415,24.51580048,35
681,-0.011753983,20.24787521,36
682,0.006208265,21.38956451,37
683,0.010804627,20.38547516,37
684,0.010781581,18.97366142,37
687,0,8,35
689,0.02605772,13,4
690,0.028399181,17.44132996,5
691,-0.023616496,20.20000267,21
692,0.01035934,19.9783802,3
694,0.027149478,20.12460899,4
695,0.007218061,23.7023201,36
696,0.00896906,21,36
697,0.010570513,16.99411583,36
698,-0.035502728,18.96854019,14
699,-0.003839643,19.79898834,36
700,0.022849401,18.3412075,2
701,0.007830244,22.23781776,36
702,-0.007279515,22,36
703,0.009336948,24.81522751,36
704,0.011033442,16.97749138,36
705,0.007333234,18.26895142,36
706,0.008148074,21.01903725,36
707,0.003501433,23.25510597,36
708,0.008282392,18.01244736,36
709,-0.020499602,15.42100525,23
710,0.009759091,18.3357563,36
711,0.007003788,14.70632267,36
712,0.006710132,19.67740059,36
713,-0.016559685,19.56348038,36
714,-0.005310668,28,36
715,-0.00688432,30.83537483,33
716,0.005349654,19.1769886,36
717,0.004412753,17.39252472,36
718,0.001438279,17.87369537,23
719,-0.002383616,19.70072937,36
720,0.008562653,15.88540745,36
721,-0.00639892,22.11310959,36
722,0.00915591,17.46395493,36
723,0.007497644,19.80772972,31
724,-0.004539304,23,36
726,0.009382023,19.05319977,36
727,0.008984124,17.88854408,36
729,0.011052958,18,36
730,0.017560085,18,4
731,-0.082248792,23.06080627,6
732,0.005191774,20.22107506,22
733,-0.028868198,36.17940521,2
735,-0.024404081,12.96919346,5
736,0.036228284,9,21
737,0.028878609,14.51259422,4
738,0.018134594,9.216353416,3
739,-0.120147862,34.08319092,2
742,-0.250536293,40.01837158,2
743,0.009782406,22.84732246,35
744,0.013637952,20.00384712,7
745,0.033039767,18.38477707,8
746,0.009226971,18.48117638,35
747,0.000798909,24.92910385,20
748,-0.006953504,17,12
749,-0.004105881,20.39459801,35
750,0.007278751,22.6000042,35
751,0.004785338,19.20937347,35
752,0.008180127,22.10694122,35
753,0.011352053,19.68370438,35
754,0.001879079,18.67524338,35
755,-0.005927499,25.82378197,35
756,0.008693567,16.12761688,35
757,0.005329346,9.984603882,23
758,0.007309698,21.01903725,31
759,-0.004394445,21.39580536,35
760,0.00892997,22.19347191,35
761,0.007343705,21.95105743,35
763,0.00523653,18.79999924,35
764,-0.093320608,10.58463383,2
765,0.006798277,20.788311,35
766,0.009155514,17.46256447,35
767,-0.004467213,24.33560753,22
768,0.014748747,15.61899376,11
769,-0.013431867,37.18076324,3
771,-0.122247137,36.04844666,2
772,-0.012038443,20,9
774,-0.030470364,36.6715126,22
775,0.029201455,20.22325706,6
776,0.005765014,18.38477707,3
777,0.007042946,18.96853828,34
778,-0.015644927,27.37438202,11
779,0.006951112,18.53220177,34
780,0.023099829,19.47345352,34
781,0.016490679,21.13709641,13
782,-0.005053802,20.23857689,31
783,-0.014396541,24.18486023,34
784,0.008889277,22.46783066,34
785,0.005741297,28.8204155,34
786,0.004196055,22.82302284,34
787,0.002210988,27.60947037,3
788,-0.001600588,20.87067604,34
789,0.006828173,20.22708893,34
790,0.003242964,24.99615288,31
791,0.00034447,22.79834747,23
792,-9.78E-05,23.07775497,23
793,0,19,2
794,0.007401766,19,34
795,-0.006451439,23.62337494,34
796,-0.008933327,14.86270523,22
797,-0.059104145,38.26553345,8
798,-0.001966278,19.0918808,4
799,-0.049170781,36.07263565,5
800,-0.238433197,27,2
801,0.005359341,23,33
802,-0.010644966,21.18444824,3
803,0.008970928,21,5
804,0.021940326,18.82149506,5
805,0.008777869,23.11371613,33
806,0.015506665,21,2
807,0.025474787,21.54065895,2
808,0.009077607,19,33
809,0.009031811,20.58924866,33
810,0.036620412,7,20
811,0.007175629,18.34121132,33
812,0.006359693,14.7580471,33
813,0.008623239,13.86362076,33
814,0.00772089,19.22538376,33
815,0.006786106,18.58182907,33
816,0.007769209,22.6274147,33
817,0.004009078,17.22002983,33
819,0.008189693,23.33452034,33
820,-0.002198036,32.78747559,33
821,-0.030957267,38,7
822,0.016978169,18.60408592,10
824,0.0075253,8.485280991,21
826,-0.028968437,12.61185265,14
827,-0.00936773,21.76965332,3
828,-0.047348041,17.47305679,8
829,0.020920912,21.01050758,3
830,0.003763437,20.00000381,2
831,-0.000887056,15.6524744,32
832,0.004290104,12.85438728,27
833,0.00526612,22.52266121,32
834,0.008032367,21,32
835,0.006808892,24,32
836,0.009384493,21.35595894,32
837,0.006133154,21.08345795,32
838,0.005416205,21.58651352,32
839,0.006442586,20.77111053,32
840,0.008222322,17.17911339,32
841,-0.018663159,23.28341866,18
842,0.020242356,11,18
843,0.007199565,18.68133354,32
844,0.009529923,16.67592049,32
845,0.006784668,18,32
846,0.005488118,26.83281517,32
847,0.009403671,18.97366142,32
848,0.004796222,21.00000191,32
849,-0.003675715,20.18310738,5
850,0.006332159,20.13561821,32
851,0.009070531,19.64538383,32
852,-0.006210073,14.54647541,30
853,0.008722757,21.80151176,32
854,0.029312797,22.79056549,6
855,0.006487273,14,28
856,0,8,7
857,0.017980162,7,20
858,0.001280242,20.06607056,12
859,0.039964214,6,19
860,0.010933942,12.4450798,12
862,-0.013591233,36.18579102,31
863,-0.023728125,23.8499527,11
864,-0.032982454,47.03478622,9
865,0.009049108,22.28344154,31
866,0.002036582,22,31
867,0.005845957,18.35034943,31
868,-0.00257268,23.60648727,21
869,0.003734343,14.8597374,31
871,-0.022986889,19.67739868,6
872,0.002295335,17.94763565,31
873,0.008391611,27.15056229,31
874,0.006380538,16.36365509,31
875,0.008957806,17.39252472,31
876,0.006663522,17.87165833,31
877,0.008540471,15.6524744,31
878,0.022852432,19.71274567,31
879,0.023032229,20.24787712,31
880,0.006908678,20.50609589,31
881,0.005446906,18.39892006,31
882,0.05052058,16.99411583,6
883,0.012226673,18,7
884,0.021222711,11.62755394,8
885,0.008156021,7.400000095,16
887,-0.010025978,25.54594994,30
888,0.003209501,20.80125809,30
889,-0.000209671,16.15167809,30
890,-0.005456524,23,21
891,0.009319369,22.38833618,30
892,0.007137956,20.38547516,30
893,3.85E-05,16.97056198,30
894,0.00885832,20.58976555,30
895,0.005353106,23.25510597,30
896,0.026207438,19,16
897,0.008866708,20.80849075,30
898,0.008126767,22.79056549,30
899,0.001309511,24.14953423,30
900,-0.005363517,18.78665352,30
901,-0.013894489,22.79834747,30
902,-0.007435714,19.56348038,30
903,0.008132463,22.53956795,30
904,0.002306557,25.49074554,15
905,0.005756087,20.69585991,30
906,0.007680803,19.67739868,30
907,0.004824824,17.97968674,30
908,0.010844437,22,30
909,0.008094025,17,30
910,-0.013454571,13,13
911,0.006841405,19.23018265,30
912,0.001399422,17.70875168,30
913,0.009341463,23.41744995,30
914,-0.01669251,16.91835594,21
916,0.007623657,19,30
917,-0.036209982,30.43069839,10
918,-0.011028531,25,29
919,-0.050386678,45.25688553,7
920,0.004584301,30.86854172,29
921,0.007990579,19.84921074,29
922,0.006008537,22.46631432,29
923,0.002597809,20.57888603,29
924,0.007270983,19.40000153,29
925,0.007037985,23.39704895,29
926,0.002421302,18.91777802,29
927,0.005185478,16.12086678,29
928,0.006857225,21.09432602,29
929,0.004402687,14.86270332,29
930,0.00531712,20.05509567,21
931,-0.033230633,38.26355362,18
932,-0.00357401,28.13413239,29
933,-0.005470155,16,29
934,0.009361421,17.67766953,29
935,0.007704477,19.67739868,29
937,0.005942591,23.34470749,29
938,-0.020631101,18.78297043,6
939,0.026557013,15,14
941,0.003140578,17,26
944,-0.026766205,45.33769608,5
946,0.006087417,22.35042381,28
947,0.020670017,24.45028496,28
948,0.02284335,18.00735092,28
949,0.008095191,18.35713768,28
950,0.013618656,17.07629585,28
951,0.006372066,19.32822227,28
