TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.2820651966434546,1,33.98969072164948,150.77319587628867,,,True,38.58345587912738,9.83877372978489,0
2,2,-1.296702771164636,1,39.29032258064516,139.4193548387097,0.322,-0.153,False,20.58941536672634,9.632811806837347,1
2,3,-1.426911310780765,1,34.50828729281768,158.8342541436464,0.354,0.182,False,23.161602351193807,9.965968347851684,1
3,2,-1.296197454592848,1,40.08383233532934,138.39520958083833,0.34,-0.073,False,22.198706391935296,9.597027922275942,1
3,3,-1.4482544521463276,1,35.255,159.6,0.352,0.158,False,24.92931480209365,10.266881878063788,1
4,2,-1.25618422845203,1,43.54395604395605,136.96153846153845,0.334,-0.143,False,23.90119648313552,9.71558076539836,1
4,3,-1.4830615481106868,1,38.35046728971962,159.69626168224298,0.459,0.05,False,26.68702703010487,10.23218883246328,1
5,2,-1.2103448556232104,1,46.265625,135.3125,0.524,1.045,False,25.568724367028576,9.615903216005549,1
5,3,-1.4963231432516682,1,40.40170940170941,159.44871794871796,0.475,-0.651,False,28.98309380491401,10.310845444362624,1
6,2,-1.6972474868574219,1,50.36538461538461,139.40865384615384,1.756,0.107,False,28.1862959081906,9.447916298539171,1
6,3,-1.5973277065869653,1,43.44491525423729,155.27118644067798,2.171,-1.033,False,31.359983743564392,9.746138410434993,1
7,2,-1.645227736766473,1,47.788,140.876,0.592,0.052,False,36.96709390777091,8.76475031099271,1
7,3,-1.601511211630456,1,40.16447368421053,150.8125,0.739,-0.308,False,42.21541242277146,9.351073513718624,1
8,2,-1.6159968699697531,1,48.39622641509434,140.9433962264151,0.774,0.427,False,39.92564895904847,8.561328552489192,1
8,3,-1.581469119124861,1,40.63963963963964,149.0870870870871,0.784,0.14,False,45.91008885033675,9.41781675251301,1
9,2,-1.5203672334502563,1,52.07023411371237,141.90635451505017,,,True,43.7974639093347,8.905920870434484,1
9,3,-1.4997437595506373,1,43.548850574712645,148.99425287356323,1.101,-0.213,False,49.83241147823951,9.109934484305784,1
