TimeStep,CellLifeId,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
21,23,75.65624084471132,18.0,145.26492537313433,284.0634328358209,False,33.713316153385286,10.566825583633731
21,11,-87.01772632473138,9.0,124.46715328467154,291.13138686131384,False,30.993943334411732,11.413347261454842
21,24,46.343288425183225,19.0,148.5929203539823,296.96017699115043,False,23.27480192972237,13.392498353847234
21,12,-84.84119027169211,9.0,127.91787439613526,300.6231884057971,False,26.323931510051377,10.279871365665253
22,25,68.94305004770935,20.0,130.43661971830986,55.070422535211264,False,30.997520242548003,11.790255150575138
22,26,89.64277683615173,21.0,156.77678571428572,59.66964285714285,False,26.767739780563456,10.73454488922638
22,27,85.00956575258267,23.0,186.6852791878173,60.54822335025381,False,23.76291505204085,10.627822180290137
22,28,-88.19393847707161,24.0,207.20111731843576,62.55865921787709,False,22.162467930014813,10.382080448853728
22,17,-16.823681282917402,14.0,242.26359832635984,102.30543933054392,False,28.195859019067537,10.878367927910944
22,18,-15.19284197596833,15.0,235.32,128.972,False,31.48247018438763,10.29655899265111
22,5,-28.82745432495562,5.0,117.36700336700336,173.34343434343435,False,35.65249082249262,10.674670455274825
22,6,62.6174679261972,6.0,232.8106060606061,195.71969696969697,False,33.506660841337684,10.136339027828347
22,7,80.61827107222442,7.0,281.8553459119497,225.5283018867925,False,37.801654994720806,10.951946332207298
22,15,-60.16392349992877,12.0,261.2457627118644,255.9915254237288,False,26.897404025754216,11.3213200689271
