TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag
7,4,-59.549562850232334,3.0,328.73224043715845,84.97267759562841,False
7,5,-11.925877035701555,4.0,239.55737704918036,112.07103825136612,False
7,6,16.57305710915257,5.0,43.82539682539682,135.55555555555554,False
7,7,19.1674986126566,6.0,47.19402985074627,168.76119402985074,False
7,8,-32.901808595011104,7.0,116.125,173.35416666666666,False
7,9,60.623278851581446,8.0,232.1015625,194.1875,False
7,10,82.29631622941002,9.0,281.3066666666667,224.46666666666667,False
7,11,65.82185509244883,10.0,265.63157894736844,254.0,False
7,12,51.096988079177336,10.0,284.59322033898303,264.45762711864404,False
7,13,-70.54074603317737,13.0,150.77777777777777,282.68888888888887,False
7,16,-78.93027231536284,13.0,119.6875,290.046875,False
7,18,53.85434853304096,14.0,149.26865671641792,298.6268656716418,False
7,19,-77.52669928939527,15.0,125.57142857142856,299.6,False
8,1,65.31312417995471,1.0,131.2112676056338,54.25352112676056,False
8,2,86.00045349160186,2.0,196.28571428571428,60.36571428571428,False
8,3,-59.33114277183376,3.0,328.78688524590166,85.07650273224044,False
8,4,-12.549466746629196,4.0,239.51041666666663,112.0625,True
8,5,18.3696565612997,5.0,43.91666666666666,135.67424242424244,False
8,6,19.795694748856445,6.0,47.34027777777778,168.80555555555554,False
8,7,-33.035318786721234,7.0,116.30985915492958,173.29577464788733,False
8,8,60.93670808312412,8.0,232.2131147540984,194.4508196721312,False
8,9,82.49639979476117,9.0,281.2108843537415,224.49659863945575,False
8,10,65.63980504587443,10.0,265.4553571428572,254.0625,False
8,11,49.55671792619053,10.0,284.9316239316239,264.7264957264957,False
8,12,-69.94938065967018,13.0,150.97826086956522,282.9130434782609,False
8,14,-77.35850090498703,13.0,118.93103448275862,290.1034482758621,False
8,16,58.3498171127244,14.0,149.54545454545453,298.6363636363636,False
8,17,-73.37723167811149,15.0,125.12121212121212,299.6363636363636,False
9,1,66.10162927909656,1.0,131.44239631336404,54.58064516129032,False
9,2,85.47282068822848,2.0,195.89142857142855,60.457142857142856,False
9,3,-58.75082246003781,3.0,328.8695652173913,85.23913043478261,False
9,4,-13.995295616158732,4.0,241.67619047619047,102.73333333333332,False
9,5,-15.019255688434692,4.0,236.9493670886076,124.65822784810126,False
9,6,19.892604260898995,5.0,43.552,134.512,False
9,8,20.57207545548239,6.0,47.333333333333336,168.7659574468085,False
9,9,-32.57831746085817,7.0,116.2312925170068,173.6326530612245,False
9,10,60.75415857254805,8.0,232.33333333333331,194.65079365079364,False
9,11,82.9276231307096,9.0,281.3486842105263,224.56578947368425,False
9,12,68.07709928347661,10.0,264.6283185840708,253.8230088495575,False
9,13,49.93175477610959,10.0,285.4833333333333,264.9166666666667,False
9,14,-69.3764199840771,13.0,151.21428571428572,283.1904761904762,False
9,16,-79.94717439761017,13.0,118.35,290.3833333333333,False
9,17,58.3031346106598,14.0,149.5151515151515,298.8030303030303,False
9,18,-75.24408121232933,15.0,124.94285714285714,299.9428571428571,False
10,1,66.03494195716961,1.0,131.51401869158877,54.6822429906542,False
10,2,85.5914083066654,2.0,196.20111731843576,60.59217877094972,False
10,3,-59.46936985514096,3.0,328.7228260869565,85.33152173913044,False
10,4,-12.887432008817912,4.0,241.77981651376143,103.0,False
10,5,-15.796638599804126,4.0,236.525,125.725,False
10,6,22.174043509160565,5.0,43.0,134.39669421487602,False
10,7,21.496979244112055,6.0,47.629629629629626,169.05185185185186,False
10,8,-32.270592768629975,7.0,116.37333333333332,173.70666666666668,False
10,9,61.52979003706481,8.0,232.34126984126985,194.8095238095238,False
10,10,82.14824393638662,9.0,281.6625,224.83125,False
10,11,66.06188763550598,10.0,264.3063063063063,253.85585585585585,False
10,12,50.37398623978711,10.0,285.34166666666664,264.94166666666666,False
10,13,-69.57407861301945,13.0,151.1904761904762,283.1428571428572,False
10,15,-80.65397990965747,13.0,118.0,290.5081967213115,False
10,17,59.190958403253845,14.0,149.80882352941177,298.8382352941176,False
10,18,-75.72084788216735,15.0,124.91666666666669,299.8888888888889,False
11,1,65.63267203092109,1.0,132.10138248847926,54.94930875576037,True
11,2,85.83828664396538,2.0,196.1684782608696,60.69565217391305,False
11,3,-58.87122373506778,3.0,328.76630434782606,85.40217391304348,False
11,4,-15.49557655127048,4.0,241.6355140186916,103.04672897196262,False
11,6,-15.539700597685997,4.0,236.53012048192767,126.26506024096386,False
11,7,22.70211388811746,5.0,42.85826771653543,134.15748031496062,False
11,9,21.154765714436703,6.0,47.6015037593985,169.53383458646616,False
11,10,-31.558698472344343,7.0,116.36734693877553,173.91156462585033,False
11,11,61.65086766566689,8.0,232.390243902439,194.90243902439025,False
11,12,81.69311579986841,9.0,281.6089743589744,224.698717948718,False
11,13,66.76020778048702,10.0,264.07894736842104,253.96491228070172,False
11,14,49.115798424386064,10.0,285.3965517241379,264.8965517241379,False
11,18,-80.73953910265244,13.0,117.83333333333331,290.3939393939394,False
11,19,61.50153534945928,14.0,149.66176470588235,299.0735294117647,False
11,20,-76.695058226868,15.0,124.375,300.0,False
12,1,66.21456331320769,1.0,124.38095238095238,51.81746031746032,False
12,2,65.77783511233727,1.0,145.36111111111111,61.05555555555556,False
12,3,85.77738238492825,2.0,196.77184466019415,61.04368932038835,True
12,4,-59.37726840243367,3.0,328.7857142857143,85.70918367346938,False
12,5,-16.25349729089325,4.0,242.2921348314607,101.76404494382022,False
12,6,-17.18768301390163,4.0,235.73846153846156,128.2923076923077,False
12,7,24.488332135290374,5.0,42.060344827586206,132.9051724137931,False
12,9,22.196364114175903,6.0,48.469565217391306,171.0086956521739,False
12,10,-31.522563592712174,7.0,116.48101265822784,174.19620253164558,False
12,11,62.28072232468378,8.0,232.375,194.84027777777777,False
12,12,81.73991689878967,9.0,281.63793103448273,224.91379310344828,False
12,13,64.95287132960635,10.0,262.70873786407765,253.6019417475728,False
12,14,50.22417876842509,10.0,286.39495798319325,265.42857142857144,False
12,17,-78.02329281208367,13.0,117.01639344262296,290.7377049180328,False
12,18,61.25184149430492,14.0,149.47058823529412,298.75,False
12,19,-77.19617946067719,15.0,123.29629629629628,300.44444444444446,False
13,1,67.70437656017465,1.0,124.61068702290076,51.786259541984734,False
13,2,83.53706000211812,2.0,188.8938053097345,60.31858407079646,False
13,4,66.91768900632846,1.0,146.2,61.5,False
13,5,-84.51002399220918,2.0,205.82022471910116,61.831460674157306,False
13,6,-58.55527259295386,3.0,328.72680412371136,85.8659793814433,False
13,7,-17.271946721907547,4.0,242.47252747252747,101.63736263736264,False
13,8,-16.545406515423185,4.0,235.671875,128.234375,False
13,9,27.058531753947232,5.0,41.87387387387388,132.9099099099099,False
13,12,23.91094929242045,6.0,48.51260504201681,170.73949579831933,False
13,13,-30.88856682823418,7.0,116.5,174.28205128205127,False
13,14,63.09650187647633,8.0,232.4820143884892,195.0431654676259,False
13,15,81.86797941876216,9.0,281.6470588235294,225.01764705882357,False
13,16,67.85361701023294,10.0,262.4339622641509,253.53773584905665,False
13,17,52.20368995429213,10.0,286.34453781512605,265.4201680672269,False
13,21,-76.39868402611145,13.0,116.09677419354838,291.14516129032256,False
13,22,64.85925447873097,14.0,149.61111111111111,298.81944444444446,False
13,23,-75.05999369907849,15.0,123.25,300.5833333333333,False
14,1,65.66840308753915,1.0,122.08,51.15,False
14,3,85.34122522772816,2.0,188.04761904761904,60.25714285714286,False
14,4,65.51986030286044,1.0,147.12121212121212,61.89393939393939,False
14,5,-86.91402779512664,2.0,205.62765957446808,61.840425531914896,False
14,6,-58.50792881320545,3.0,328.6443298969072,85.84536082474227,False
14,7,-17.515667368619813,4.0,242.5632183908046,101.04597701149426,False
14,8,-20.7588790583794,4.0,235.78333333333333,128.98333333333332,False
14,9,26.398356239375914,5.0,41.925233644859816,132.70093457943926,False
14,12,24.450345610674447,6.0,49.0,171.2566371681416,False
14,13,-31.372884557285648,7.0,116.50993377483444,174.36423841059602,False
14,14,62.07094462915599,8.0,232.5,195.04225352112675,False
14,15,81.33679487502947,9.0,281.59659090909093,225.03977272727272,False
14,16,66.57249058099748,10.0,262.0970873786408,253.6893203883495,False
14,17,50.91408581145919,10.0,286.7130434782609,265.504347826087,False
14,20,-76.75801511985901,13.0,115.63235294117646,291.29411764705884,False
14,21,66.75465749478631,14.0,149.52173913043478,298.6231884057971,False
14,22,-75.42476739381493,15.0,122.55882352941175,300.88235294117646,False
15,1,65.38012027559509,1.0,122.69724770642202,51.642201834862384,False
15,3,84.1668794397736,2.0,188.04761904761904,60.304761904761904,False
15,4,67.52222802596344,1.0,147.84,62.14666666666667,False
15,5,-87.2222891774236,2.0,205.76344086021504,62.01075268817204,False
15,6,-58.282137883984326,3.0,328.6102564102564,85.87179487179488,False
15,7,-17.1727469230264,4.0,242.78313253012047,100.3855421686747,False
15,8,-20.190453865432307,4.0,235.64615384615385,129.12307692307692,False
15,9,26.41213821841437,5.0,42.06603773584906,132.6320754716981,False
15,12,26.551825321295336,6.0,49.142857142857146,171.31932773109244,False
15,13,-31.635719133998904,7.0,116.67948717948718,174.26282051282053,False
15,14,62.14296477473605,8.0,232.31654676258992,195.02158273381292,False
15,15,81.92091732420519,9.0,281.63583815028903,225.0751445086705,False
15,16,67.73260095525212,10.0,261.71287128712873,253.46534653465343,False
15,17,49.30942482780505,10.0,287.0695652173913,265.75652173913045,False
15,20,-75.34079934319958,13.0,114.7741935483871,291.83870967741933,False
15,21,71.65646861918911,14.0,149.37878787878788,298.530303030303,False
15,22,-73.48979645446042,15.0,121.94117647058825,301.0,False
16,1,66.85889329818694,1.0,122.4949494949495,51.64646464646464,False
16,4,85.12206708761994,2.0,196.4572864321608,61.16582914572864,True
16,5,69.27168299013701,1.0,148.45333333333335,62.266666666666666,False
16,6,-59.04360628814173,3.0,328.39086294416245,86.13197969543147,False
16,7,-21.652165750912097,4.0,242.8809523809524,99.85714285714286,False
16,8,-18.606364455825936,4.0,235.44776119402985,129.6417910447761,False
16,9,27.39720659483177,5.0,41.6990291262136,132.1747572815534,False
16,10,26.583157881127853,6.0,49.45614035087719,171.48245614035088,False
16,11,-30.123500396529717,7.0,116.69620253164555,174.0253164556962,False
16,12,62.43720289887783,8.0,232.3098591549296,195.16901408450704,False
16,13,81.47579465259672,9.0,281.4057142857143,225.08,False
16,14,76.58328097063418,10.0,261.13861386138615,253.4158415841584,False
16,15,50.078253200047286,10.0,286.92105263157896,265.70175438596493,False
16,19,-74.16109090795143,13.0,114.0625,292.078125,False
16,22,66.7659721771342,14.0,149.58333333333334,298.4166666666667,False
17,1,69.57496382431817,1.0,122.95575221238938,51.78761061946903,False
17,3,82.32834548623573,2.0,188.75213675213675,60.48717948717949,False
17,4,68.31714593605028,1.0,149.1125,62.7625,False
17,5,-85.29607793146764,2.0,207.21518987341773,62.18987341772152,False
17,6,-59.0883460500434,3.0,328.6683673469388,85.95408163265306,False
17,7,-19.490040008714956,4.0,243.1625,99.35,False
17,8,-19.65071614617748,4.0,235.4142857142857,129.85714285714286,False
17,9,28.99639450507774,5.0,41.45544554455446,132.26732673267327,False
17,11,28.61847140088192,6.0,48.98290598290598,171.17094017094018,False
17,12,-30.64474601777573,7.0,116.96815286624204,173.9299363057325,False
17,13,62.62928880233911,8.0,232.2551724137931,195.06896551724137,False
17,14,81.13991164282712,9.0,281.69714285714286,225.27428571428567,False
17,15,81.31043149813529,10.0,260.0927835051546,253.56701030927837,False
17,16,52.112273819009424,10.0,286.52941176470586,265.5126050420168,False
17,20,-69.76429981095824,13.0,114.52307692307691,291.84615384615387,False
17,21,67.79320889084443,14.0,149.85,298.35,False
17,22,-76.76422588475022,15.0,122.875,300.6875,False
18,1,65.03280035120859,1.0,121.93069306930693,51.66336633663367,False
18,3,84.66959704576581,2.0,196.1515151515152,61.17171717171717,True
18,4,68.5211841457844,1.0,149.5164835164835,62.62637362637363,False
18,5,-59.144081132795655,3.0,328.635,86.11,False
18,6,-20.276181370017387,4.0,243.1818181818182,99.0909090909091,False
18,8,26.86249178885653,5.0,41.1123595505618,131.97752808988764,False
18,9,-19.907940340773735,4.0,235.0,131.046875,False
18,12,-29.178461537370996,7.0,117.07317073170732,173.64634146341464,False
18,13,43.71618500212926,6.0,46.98360655737705,167.36065573770492,False
18,15,62.279080300293785,8.0,232.70666666666668,195.40666666666667,False
18,16,81.33540183113848,9.0,281.73295454545456,225.2215909090909,False
18,17,-69.16189174333631,10.0,261.04273504273505,255.2136752136752,False
18,18,58.54406505134685,10.0,285.5981308411215,265.9252336448598,False
18,21,-70.43883609364384,13.0,115.04761904761904,291.74603174603175,False
18,22,68.66819437501277,14.0,149.56896551724137,298.1551724137931,False
19,1,66.98004617768976,1.0,123.06306306306308,51.927927927927925,False
19,2,83.32059703864248,2.0,187.7403846153846,60.38461538461539,False
19,3,67.99350016477104,1.0,149.42045454545453,62.29545454545455,False
19,4,-88.33316294907247,2.0,206.20481927710844,62.18072289156626,False
19,5,-58.25942254995994,3.0,328.3048128342246,86.1283422459893,False
19,6,-19.035558741163552,4.0,243.42105263157896,99.07894736842104,False
19,8,-18.968735427264583,4.0,235.55128205128204,128.98717948717947,False
19,9,28.830119218221668,5.0,41.14782608695652,131.94782608695652,False
19,11,28.32990910977615,6.0,48.3448275862069,169.64827586206897,False
19,12,-29.609775152398363,7.0,116.92413793103448,173.7448275862069,False
19,13,61.57992440497584,8.0,232.3828125,195.2265625,False
19,14,81.38986488864562,9.0,281.5636363636364,225.0969696969697,False
19,15,-68.53660322421698,10.0,261.5128205128205,255.24786324786325,False
19,16,60.26706947307464,10.0,284.4173913043478,265.3478260869565,False
19,20,-82.8383704426884,13.0,117.55357142857144,290.92857142857144,False
19,21,42.80036117839329,14.0,149.2280701754386,297.10526315789474,False
19,22,-87.79909031339041,15.0,123.97222222222224,301.44444444444446,False
20,1,67.91401891807392,1.0,123.76923076923076,52.27350427350427,False
20,2,82.15564828326674,2.0,187.15533980582524,60.41747572815534,False
20,3,70.18920692629797,1.0,150.63953488372093,62.54651162790697,False
20,4,-87.46609236562203,2.0,206.63855421686748,62.34939759036145,False
20,5,-57.90006662283532,3.0,328.27127659574467,86.11170212765957,False
20,6,-15.804595606182248,4.0,242.98936170212767,100.15957446808513,False
20,7,-19.791113015104745,4.0,235.34177215189877,129.72151898734177,False
20,8,29.004134427686225,5.0,40.86792452830189,131.9433962264151,False
20,9,29.119151589095168,6.0,48.51079136690648,169.45323741007195,False
20,10,-28.44167057811084,7.0,117.05960264900662,173.26490066225165,False
20,11,62.07290496868373,8.0,232.53846153846155,195.3230769230769,False
20,12,81.22521458583297,9.0,281.5,225.1280487804878,False
20,13,-63.20003009977299,10.0,261.0672268907564,255.52100840336132,False
20,14,60.226000322525614,10.0,284.4594594594595,265.47747747747746,False
20,17,-85.38215300090862,13.0,119.375,290.875,False
20,18,31.356093710414125,14.0,149.75510204081633,297.265306122449,False
20,19,89.87699668299722,15.0,124.76315789473684,301.8157894736842,False
21,1,64.68603994834314,1.0,124.95833333333331,52.891666666666666,False
21,2,81.80479850621879,2.0,186.72815533980585,60.35922330097088,False
21,3,82.20957055340321,1.0,152.90217391304347,61.35869565217392,False
21,4,-87.85358564730679,2.0,206.4705882352941,62.41176470588236,False
21,5,-57.65336737254242,3.0,328.33678756476684,86.27461139896373,False
21,6,-17.665992132542755,4.0,243.1046511627907,99.40697674418604,False
21,8,-18.750572903472552,4.0,235.53658536585365,129.46341463414635,False
21,9,29.19762393473468,5.0,40.75925925925926,131.91666666666666,False
21,10,28.535159226978426,6.0,48.68571428571428,170.10714285714286,False
21,11,-28.17255085088916,7.0,117.08552631578948,173.34868421052633,False
21,12,62.83537818077411,8.0,232.59259259259255,195.3111111111111,False
21,13,81.35305883069056,9.0,280.8855421686747,225.12048192771084,False
21,14,-60.9629833311642,10.0,260.9756097560976,255.6341463414634,False
21,15,62.141450818465096,10.0,284.49056603773585,265.3490566037736,False
21,18,-83.08792766450532,13.0,119.01923076923076,290.7692307692308,False
21,19,35.3872143505216,14.0,149.87755102040816,297.1020408163265,False
21,20,-88.0567576657979,15.0,125.28947368421052,301.7368421052632,False
22,1,67.61916604661951,1.0,128.03968253968253,54.46825396825397,False
22,2,-86.95638052261997,1.0,156.56666666666666,59.72222222222222,False
22,3,82.92185887559586,2.0,186.18085106382975,60.64893617021277,False
22,4,-86.23758102316113,2.0,206.8139534883721,62.53488372093023,False
22,5,-57.40510175917605,3.0,328.3265306122449,86.33163265306122,False
22,6,-16.788245718143493,4.0,243.07777777777775,99.54444444444444,False
22,7,-19.014001812862563,4.0,235.1547619047619,130.07142857142858,False
22,8,31.24485360193045,5.0,40.305263157894736,131.25263157894736,False
22,9,29.175861462425704,6.0,48.82786885245902,170.3032786885246,False
22,10,-28.368912530579014,7.0,117.33333333333331,173.37908496732027,False
22,11,63.42336261995257,8.0,232.54676258992805,195.50359712230212,False
22,12,80.54734851611882,9.0,281.10526315789474,225.26315789473685,True
22,13,-56.57730426808335,10.0,260.7142857142857,256.2857142857143,False
22,14,62.00697354499835,10.0,284.67,265.67,False
22,18,-85.61905509921291,13.0,118.27272727272728,291.0181818181818,False
22,19,37.8999077293858,14.0,150.22222222222223,297.6,False
22,20,-87.36693299947285,15.0,125.36842105263158,301.7105263157895,False
23,1,65.32734917725281,1.0,129.46031746031747,55.01587301587302,False
23,2,-81.53609681963825,1.0,157.675,59.5625,False
23,3,83.73296501189718,2.0,185.79545454545453,60.64772727272727,False
23,4,-86.57582706910684,2.0,206.95348837209303,62.41860465116279,False
23,5,-57.78992395094415,3.0,328.1375661375661,86.5026455026455,False
23,6,-20.992205930036366,4.0,243.31764705882352,98.74117647058824,False
23,8,-22.73607834172821,4.0,235.3720930232558,130.3720930232558,False
23,9,32.524364672629666,5.0,39.71111111111111,130.34444444444443,False
23,11,29.07734987893745,6.0,48.65116279069768,169.86821705426357,False
23,12,-28.17661249490828,7.0,117.33552631578948,173.3421052631579,False
23,13,63.775121892261815,8.0,232.8571428571429,195.6071428571429,False
23,14,85.19439180996213,9.0,275.2692307692308,224.18269230769232,False
23,15,79.01498740793261,9.0,289.54545454545456,226.75757575757572,False
23,16,-55.73523388619377,10.0,260.0254237288136,256.4406779661017,False
23,17,63.4035976907924,10.0,284.30392156862746,265.54901960784315,False
23,21,-85.63374805307521,13.0,118.27272727272728,290.92727272727274,False
23,22,31.861967032088774,14.0,150.25531914893617,297.25531914893617,False
23,23,-88.08028112411894,15.0,125.775,301.75,False
24,1,64.02628120490282,1.0,130.45255474452554,55.40875912408759,False
24,2,-77.39776072959295,1.0,157.3783783783784,59.148648648648646,False
24,3,84.26901689425895,2.0,185.2875,60.325,False
24,5,-88.6076932979843,2.0,206.67816091954023,62.48275862068966,False
24,6,-57.396226005772455,3.0,327.8994708994709,86.83068783068784,False
24,7,-18.998749804908098,4.0,243.1443298969072,100.08247422680412,False
24,8,33.09530617554778,5.0,39.56043956043956,130.14285714285714,False
24,9,-23.31425815747597,4.0,235.3111111111111,130.34444444444443,False
24,12,29.25693625986934,6.0,48.91111111111111,169.94814814814814,True
24,13,-27.602226854632324,7.0,116.97986577181209,173.63087248322148,False
24,14,63.87577422948462,8.0,232.90714285714284,195.67857142857144,False
24,15,85.52850705603223,9.0,275.12264150943395,224.2075471698113,False
24,16,76.24007333049938,9.0,289.7536231884058,226.8405797101449,False
24,17,-56.57074638646305,10.0,259.6810344827586,256.57758620689657,False
24,19,62.94352333964015,10.0,284.58,265.84,False
24,23,-83.63253137021353,13.0,117.9090909090909,290.9818181818182,False
24,24,30.363515668527903,14.0,150.66666666666666,297.84313725490193,False
24,25,88.55898870560297,15.0,128.09677419354838,301.5806451612903,False
25,1,63.91635699309899,1.0,129.97058823529412,55.40441176470589,False
25,2,-77.51187429919679,1.0,157.73333333333332,59.02666666666666,False
25,3,83.97603467702014,2.0,185.64634146341464,60.47560975609756,False
25,4,-89.86117000685239,2.0,207.27710843373492,62.54216867469879,False
25,5,-57.43985672338224,3.0,327.6595744680851,86.73936170212765,False
25,6,-20.55227951285345,4.0,242.93269230769232,100.5,False
25,7,33.99408326081093,5.0,39.13131313131313,130.04040404040404,False
25,8,-23.07553547734057,4.0,235.0987654320988,131.01234567901236,False
25,11,34.75150042382799,6.0,46.68181818181818,166.33333333333334,False
25,12,-28.041049576980225,7.0,117.45751633986929,173.16993464052288,False
25,13,16.47320195313686,6.0,54.0,178.9433962264151,False
25,14,64.80021371517212,8.0,233.82089552238807,196.03731343283584,False
25,15,80.55304096597658,9.0,280.5581395348837,225.13953488372093,False
25,16,-56.82704135238478,10.0,260.01666666666665,256.6166666666667,False
25,17,62.77027953297543,10.0,284.11538461538464,265.84615384615387,False
25,21,-84.79526645027077,13.0,118.08064516129032,291.01612903225805,False
25,22,30.986181992351707,14.0,150.78571428571428,297.94642857142856,False
25,23,-89.0833359700355,15.0,127.61111111111111,301.6666666666667,False
26,1,64.42040513716223,1.0,128.57777777777778,54.992592592592594,False
26,2,-65.41056729962426,1.0,157.4788732394366,59.66197183098591,False
26,3,86.22779871787202,2.0,184.53846153846155,60.32051282051282,False
26,4,-88.64987873363897,2.0,208.7,62.83,False
26,5,-58.1214216623037,3.0,327.93,86.96,False
26,6,-28.65645910656841,4.0,244.1752577319588,97.77319587628864,False
26,7,30.069096351201598,5.0,36.36363636363637,126.07272727272728,False
26,8,-22.466011825209,4.0,234.7555555555556,132.43333333333334,False
26,12,-28.001162828171854,7.0,117.53048780487804,173.0731707317073,False
26,15,25.976952491762383,6.0,54.48837209302326,180.67441860465115,False
26,16,65.27357286102865,8.0,233.61111111111111,196.00617283950615,False
26,17,81.01974150412022,9.0,280.5699481865285,225.40932642487047,False
26,18,-54.88343193344001,10.0,258.8139534883721,257.30232558139534,False
26,19,65.84718469552229,10.0,285.61290322580646,266.5806451612903,False
26,22,-81.20194949509063,13.0,117.20370370370372,291.0925925925926,False
27,1,66.22906503763828,1.0,127.3305785123967,54.19834710743802,False
