CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1,1.0,34.60782644620203,34.60782644620203,0.0,1,NaN
2.0,2.0,31.7793636056132,34.09759491690055,0.157,12.0,0.016
3.0,3.0,26.86343988762928,31.457049583011212,-0.031,32.0,0.012
4.0,4.0,42.103969036884976,42.94925676317952,0.076,5.0,0.011
5.0,5.0,20.21095843499305,19.112648429025963,-0.211,46.0,-0.001
6.0,6.0,20.945833452165328,25.737723026316065,0.107,24.0,0.024
7.0,7.0,24.414218451661338,30.545040132840303,0.009,37.0,0.013
8.0,8.0,22.225078900955356,26.128787226546862,0.124,27.0,0.014
9.0,9.0,23.51777216230018,27.735436180104696,0.053,22.0,0.015
10.0,10.0,20.18753334151692,37.54504792452961,2.264,4.0,0.195
11.0,13.0,28.20829303573939,44.35076577128742,0.681,3.0,0.211
12.0,14.0,12.911167240024424,12.85658722682863,0.025,25.0,0.001
13.0,15.0,15.265261950980245,12.668940732292135,-0.195,2.0,-0.208
14.0,1.0,25.38289481020361,32.565462416650945,1.372,3.0,0.12
15,1.0,10.65483641754442,10.65483641754442,0.0,1,NaN
16.0,13.0,21.842211128274243,17.91883385923805,0.188,7.0,-0.039
17.0,13.0,14.53878816458924,15.701517782584157,-0.012,57.0,0.004
18.0,1.0,19.634100832059968,29.277334087978844,3.631,2.0,0.342
19,1.0,18.192322527174586,18.192322527174586,0.0,1,NaN
20.0,10.0,19.443705765582543,25.60235062964934,-0.117,50.0,0.013
21.0,10.0,20.09297651447565,18.103878646693133,0.16,42.0,-0.009
22.0,15.0,12.25174661172646,12.458406818730056,0.032,11.0,0.005
23.0,4.0,24.19060151794579,39.54780289750164,0.573,3.0,0.225
24,4.0,19.105489695848416,19.105489695848416,0.0,1,NaN
25.0,1.0,25.57803868273888,38.86168435770567,1.297,5.0,0.108
26,1.0,14.287573812203904,14.287573812203904,0.0,1,NaN
27.0,4.0,20.88551252565377,18.92359513154411,0.051,52.0,-0.005
28.0,4.0,21.071635794932305,19.35032889768984,0.02,52.0,-0.003
29.0,1.0,22.446177575108138,23.11565195449404,0.21,35.0,0.015
30.0,1.0,16.421290729780992,17.19200691347344,0.642,20.0,-0.004
31.0,2.0,20.01678748505464,24.560443020371466,1.867,4.0,0.178
32.0,2.0,16.978468571510657,17.745653892330356,-0.001,3.0,0.026
33.0,2.0,21.568289050023346,32.394929967827025,3.631,2.0,0.348
34,2.0,16.29381091556518,16.29381091556518,0.0,1,NaN
35,15.0,15.278158680781544,15.278158680781544,0.0,1,NaN
36.0,2.0,19.847886006706428,17.506077991184704,-0.352,26.0,-0.005
37.0,2.0,18.0750807685866,20.087473029815623,0.06,42.0,0.005
38.0,15.0,15.430471755314809,14.860626364102398,0.229,7.0,-0.013
39.0,9.0,19.37252797718455,35.32336838618113,0.46,10.0,0.082
40.0,9.0,13.289303231025578,13.533564606501207,0.108,2.0,0.018
41,6.0,16.989199916561642,16.989199916561642,0.0,1,NaN
42.0,6.0,11.677933736209646,11.701625684960156,0.59,9.0,-0.005
43.0,14.0,10.249642636811314,11.9864431513253,0.415,5.0,0.026
44,8.0,15.929731444027691,15.929731444027691,0.0,1,NaN
45.0,8.0,15.952336803275267,30.319334532304378,-1.129,5.0,0.157
46.0,3.0,18.082651092389884,16.905794078503124,0.352,2.0,-0.07
47.0,3.0,15.29467251936592,27.265237619238317,1.475,4.0,0.243
48,8.0,14.923779399499768,14.923779399499768,0.0,1,NaN
49.0,8.0,19.31055048350746,33.38323096443669,-1.03,5.0,0.135
50.0,9.0,18.92450672374624,19.833275244201143,0.072,28.0,0.006
51.0,9.0,14.86263188444815,20.557761483710852,-0.301,28.0,0.02
52.0,1.0,15.33016888285614,15.140510553133714,0.025,3.0,-0.011
53,6.0,11.474740531403755,11.474740531403755,0.0,1,NaN
54.0,6.0,13.513269694927578,13.088700000240062,1.0,3.0,-0.051
55,14.0,14.557353768175572,14.557353768175572,0.0,1,NaN
56.0,3.0,17.459367310784256,15.7056937901688,-0.165,24.0,0.0
57.0,3.0,16.301936848385576,19.391120311307073,0.034,24.0,0.023
58,14.0,15.066624192004324,15.066624192004324,0.0,1,NaN
59.0,3.0,16.282342252175226,15.629447115359433,-0.192,23.0,0.003
60.0,7.0,18.28756940718996,17.783766149064924,-0.437,23.0,-0.003
61.0,7.0,14.6133256956162,16.12896697712106,-0.011,23.0,0.009
62,8.0,17.28476599043454,17.28476599043454,0.0,1,NaN
63.0,8.0,17.55106555116715,28.665058605079363,-3.902,2.0,0.409
64,49.0,10.250189173872696,10.250189173872696,0.0,1,NaN
65,6.0,12.107144962599632,12.107144962599632,0.0,1,NaN
66.0,8.0,16.51958868774055,15.14295169184049,0.014,21.0,0.001
67.0,8.0,16.990303338463328,17.50542924861374,0.174,21.0,0.006
68,14.0,16.98872281635311,16.98872281635311,0.0,1,NaN
69,1.0,10.189866740534995,10.189866740534995,0.0,1,NaN
70,6.0,19.47719465071588,19.47719465071588,0.0,1,NaN
71.0,14.0,19.14235498503798,19.646958088028462,0.461,4.0,0.005
72.0,1.0,24.52687543461588,17.181879182065295,-0.241,14.0,-0.023
73,1.0,13.980614396425052,13.980614396425052,0.0,1,NaN
74,2.0,10.333076572606284,10.333076572606284,0.0,1,NaN
75,4.0,11.287136229059124,11.287136229059124,0.0,1,NaN
76,5.0,10.443905990014567,10.443905990014567,0.0,1,NaN
77.0,6.0,19.298485904145817,19.921462692551124,0.234,2.0,0.031
78.0,10.0,13.07177923123314,13.04471382989999,-0.256,2.0,-0.002
79,49.0,13.623107086516516,13.623107086516516,0.0,1,NaN
80,1.0,10.421428466468925,10.421428466468925,0.0,1,NaN
81,6.0,10.123828035567664,10.123828035567664,0.0,1,NaN
82,2.0,18.62946481996181,18.62946481996181,0.0,1,NaN
83.0,10.0,10.188985008315187,10.785484067573853,-0.141,9.0,0.008
84,49.0,15.979380075797213,15.979380075797213,0.0,1,NaN
85.0,6.0,20.177049359993084,21.670546191195342,-0.325,6.0,0.025
86.0,10.0,10.817478226829904,14.757658765197528,0.264,3.0,-0.022
87.0,10.0,11.855157509677248,14.790313565247223,0.223,5.0,0.099
88.0,80.0,11.302434259518282,11.506060575800555,-0.22,2.0,0.018
89.0,49.0,20.671425105012123,20.793761635776356,-0.18,2.0,0.006
90,6.0,11.268904347869803,11.268904347869803,0.0,1,NaN
91.0,80.0,14.76216450205914,16.8272643714293,-0.208,3.0,-0.001
92,5.0,10.105822684408146,10.105822684408146,0.0,1,NaN
93,6.0,10.225374272888232,10.225374272888232,0.0,1,NaN
