CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,1.0,34.70044831380341,37.45040433501124,0.178,11.0,0.013
2.0,2.0,30.526480270782116,32.427063984131685,-0.001,14.0,0.008
3.0,3.0,29.523664750419545,31.23978072920179,-0.133,10.0,0.012
4.0,4.0,29.128759140488043,37.735962216729995,-2.206,13.0,0.017
5.0,5.0,27.90333325118808,32.47822603191348,0.04,28.0,0.01
6.0,6.0,26.21585505635657,33.12494224905856,0.178,39.0,0.012
7.0,7.0,27.623903976668853,33.09417082280022,0.048,25.0,0.014
8.0,8.0,21.96320608473551,23.89766991543684,0.036,15.0,0.002
9.0,9.0,44.42462575255881,45.651949839963784,-0.12,2.0,0.027
10.0,9.0,26.753794637562784,30.20104393627123,-0.205,3.0,0.107
11.0,9.0,24.69181169624849,28.66567947000275,0.08,30.0,0.012
12.0,9.0,16.428275187086392,26.35581454669332,-0.073,32.0,0.027
13.0,9.0,28.543816912377427,31.420574866004046,0.14,8.0,0.014
14.0,9.0,11.245499225586292,11.302359781985366,0.22,2.0,0.005
15.0,12.0,28.21581329538244,27.45419851274183,-0.162,28.0,0.004
16.0,13.0,22.8252145572972,35.2710793731029,-0.432,34.0,0.027
17.0,14.0,24.765221397380945,28.995362740331004,0.03,30.0,0.01
18.0,15.0,26.872296565196358,35.458934595479455,-0.044,36.0,0.027
19.0,9.0,23.40589945915112,23.17161854369818,0.411,2.0,-0.01
20.0,9.0,10.613038577645948,12.236812344135368,0.503,2.0,0.133
21.0,16.0,23.92525707989072,24.30687465919299,-0.148,3.0,0.003
22.0,17.0,19.11583358789381,19.10438935414434,0.054,3.0,0.01
23.0,18.0,33.269507815475535,33.43314996095129,-0.452,6.0,0.004
24.0,19.0,22.653294045026957,27.276074616066186,0.237,33.0,0.011
25.0,20.0,30.352184055554385,49.956891992895514,1.026,21.0,0.042
26.0,21.0,24.81801792716063,27.780285856998503,0.831,11.0,0.019
27.0,23.0,23.48193758873752,25.089841270902472,-0.221,14.0,0.01
28.0,24.0,21.01406305004796,31.334143283123517,-0.32,41.0,0.025
29.0,18.0,23.33457917475357,31.529162197829738,0.939,3.0,0.144
30,18.0,12.456573738223396,NaN,NaN,1,NaN
31.0,18.0,23.760806587321817,27.809762024162012,0.559,7.0,0.072
32.0,18.0,13.361587387392106,12.98904486181385,0.318,6.0,0.001
33.0,18.0,29.287629355586738,29.842709586916776,0.066,2.0,0.019
34.0,18.0,12.561698896785682,12.22616988694202,0.134,2.0,-0.027
35.0,23.0,18.186882693137804,28.652432732201632,-0.603,16.0,0.032
36,23.0,12.334518426813592,NaN,NaN,1,NaN
37,30.0,38.47671126489704,NaN,NaN,1,NaN
38.0,30.0,37.11735985953481,55.01842865098365,2.317,4.0,0.131
39,30.0,18.118102320185432,NaN,NaN,1,NaN
40.0,33.0,19.280639178278047,25.968055565202544,0.199,26.0,0.019
41.0,34.0,27.23969769361745,28.387039828978892,-0.223,26.0,0.006
42,9.0,37.00112640413129,NaN,NaN,1,NaN
43.0,9.0,31.447905953790563,38.189598417383216,-0.81,7.0,0.045
44.0,20.0,23.315252612706058,25.26124455104113,0.809,12.0,-0.038
45.0,20.0,55.06498009134148,56.737883981427274,0.118,9.0,0.011
46.0,14.0,22.06407092381652,25.128715787304298,0.053,5.0,0.007
47,14.0,14.123831789905145,NaN,NaN,1,NaN
48,30.0,31.30307800226753,NaN,NaN,1,NaN
49.0,30.0,12.608879159423813,14.161106443191079,0.479,22.0,0.013
50.0,30.0,19.65272621920544,24.093669513254543,0.765,22.0,0.017
51.0,30.0,23.131556113392524,25.780866735895124,0.234,10.0,0.039
52.0,30.0,11.908997376052978,11.373497410338652,0.161,4.0,-0.023
53.0,35.0,16.866515663488375,20.126904728780072,0.107,19.0,0.017
54.0,36.0,25.63037670212122,25.717550362870394,0.204,19.0,0.001
55.0,13.0,13.10145969119827,12.778250324328724,0.153,2.0,-0.025
56,13.0,61.80201305136709,NaN,NaN,1,NaN
57.0,9.0,30.360201309191336,24.157147083521185,2.205,3.0,-0.319
58.0,9.0,23.8151916231295,32.61507109324484,-1.299,6.0,0.112
59.0,13.0,24.407798061490013,28.820277892940478,2.06,2.0,0.154
60,13.0,14.128439713297862,NaN,NaN,1,NaN
61.0,13.0,27.705107407819437,27.948104921304008,-0.162,2.0,0.009
62.0,30.0,11.425117656824613,11.507833535308702,0.139,5.0,-0.001
63,30.0,65.33534385373187,NaN,NaN,1,NaN
64.0,15.0,22.78653386793647,23.25274150588188,-0.018,2.0,0.02
65.0,15.0,51.185572747782246,57.45656115362326,-0.334,3.0,0.109
66.0,30.0,12.078778765732224,12.741033158134922,-0.957,9.0,0.0
67.0,30.0,21.245770525426654,21.694442883150057,-0.796,7.0,0.011
68,30.0,31.47492259094851,NaN,NaN,1,NaN
69,13.0,14.036153353557282,NaN,NaN,1,NaN
70,13.0,62.99045846356143,NaN,NaN,1,NaN
71.0,30.0,12.363656037343672,12.82381495718526,-0.916,8.0,-0.002
72.0,30.0,13.283964927123916,12.858654347116916,-0.299,15.0,-0.001
73.0,30.0,22.696405337384554,24.82019775759165,-0.292,9.0,0.016
74,13.0,34.200819754151404,NaN,NaN,1,NaN
75,13.0,26.921600644929637,NaN,NaN,1,NaN
76.0,37.0,25.64423003033287,27.29039152514849,-0.328,14.0,0.01
77.0,38.0,22.28108761210036,24.36689919634166,-0.052,14.0,0.012
78.0,13.0,14.555771582417778,15.110436428409766,0.27,8.0,-0.002
79.0,13.0,61.91954264676941,62.100813311138566,-0.177,2.0,0.003
80.0,20.0,28.72882632877327,46.13009305111834,7.01,2.0,0.397
81,20.0,12.364419455230198,NaN,NaN,1,NaN
82,20.0,21.036163004426843,NaN,NaN,1,NaN
83.0,15.0,21.64860887025823,23.410327119462536,-0.015,10.0,0.012
84.0,15.0,52.36740329655115,31.311107287804084,-0.5,10.0,-0.106
85.0,13.0,24.313076913243936,31.979362589191528,2.216,6.0,0.158
86.0,13.0,15.377580323176824,15.700449532534716,-0.143,5.0,0.017
87.0,13.0,27.704500314596668,28.949944385183784,-0.055,5.0,0.009
88,20.0,27.81007163501889,NaN,NaN,1,NaN
89,20.0,30.903959886452988,NaN,NaN,1,NaN
90.0,23.0,11.41610257977129,11.938045210192605,-0.156,2.0,0.044
91,20.0,22.68389119695017,NaN,NaN,1,NaN
92.0,23.0,23.92337563599071,24.261725895355255,-0.515,4.0,0.013
93.0,30.0,28.475215607358844,28.812818650274494,0.367,6.0,0.007
94.0,30.0,11.357313733753502,11.944932186785996,0.547,6.0,0.008
95.0,19.0,36.07662094585937,36.516732146083285,0.061,4.0,0.006
96.0,19.0,16.901384721852956,17.310516392834636,0.219,4.0,0.016
97,19.0,34.19777137235056,NaN,NaN,1,NaN
98.0,41.0,34.02289710724555,35.40760929338764,-0.159,4.0,0.019
99.0,42.0,26.51959059039017,28.86305638551015,-0.161,3.0,0.04
100,23.0,30.858914151281745,NaN,NaN,1,NaN
101.0,43.0,63.72333222585036,58.02270989420292,-0.627,5.0,-0.023
102.0,23.0,11.923339278045296,11.59548594541062,1.022,4.0,-0.01
103.0,30.0,14.246892234831478,19.749420902258624,2.027,2.0,0.286
104,30.0,13.279275455299263,NaN,NaN,1,NaN
105.0,44.0,23.08392619502902,23.216950146627035,-0.569,8.0,0.002
106.0,45.0,28.858940921284777,30.585603086757274,0.564,8.0,0.014
107.0,42.0,19.289139197662145,29.90681717560029,0.142,5.0,0.139
108,42.0,12.56500101156388,NaN,NaN,1,NaN
109.0,46.0,14.87100537972793,15.098833220425147,-0.333,4.0,0.008
110,23.0,32.51720967982185,NaN,NaN,1,NaN
111.0,23.0,25.620679323897,26.031789818269708,0.157,2.0,0.016
112.0,41.0,23.611533083972613,22.62244000427393,0.116,7.0,-0.009
113,41.0,25.365408061246622,NaN,NaN,1,NaN
114.0,41.0,12.877312365881131,14.125426851677384,0.229,3.0,0.093
115.0,23.0,16.976992339167243,20.311306584060368,-1.979,4.0,0.143
116.0,23.0,16.378357961867348,17.349103001484735,-0.191,6.0,0.01
117.0,30.0,16.928867349465396,19.696388389076457,1.446,3.0,0.158
118.0,30.0,10.943022416236651,12.094303783770382,-0.388,2.0,0.095
119.0,41.0,30.8500116222792,29.66312077500596,-0.143,6.0,0.002
120.0,41.0,26.517521336930383,28.34080798000061,0.046,6.0,0.025
121.0,47.0,23.915158276966885,27.007378685601193,-0.104,6.0,0.018
122.0,30.0,31.09210808669406,34.41787913869776,0.752,3.0,0.083
123.0,30.0,11.520995513120242,11.613374596964508,0.128,2.0,0.008
124,30.0,23.53525357867393,NaN,NaN,1,NaN
125,30.0,15.716705763628184,NaN,NaN,1,NaN
126.0,43.0,23.448763743476672,43.01077918282949,3.937,4.0,0.247
127.0,43.0,19.78164266890728,19.238554422192692,-0.138,2.0,-0.028
128.0,43.0,18.774240436692505,19.411401512315337,0.063,2.0,0.033
129,48.0,26.203565314621564,NaN,NaN,1,NaN
130.0,49.0,24.20552921245846,23.16650214636036,-0.025,3.0,-0.018
131.0,30.0,16.866940687779415,21.140052162844658,1.648,3.0,0.199
132.0,30.0,13.178211161941038,13.465726127345647,0.094,2.0,0.021
133.0,50.0,15.80614511829299,17.444220075295473,-0.296,3.0,0.099
134.0,51.0,60.59183088562622,61.359053893126266,0.084,3.0,0.014
135,42.0,12.28050522389455,NaN,NaN,1,NaN
136,42.0,30.298284442637275,NaN,NaN,1,NaN
137,23.0,16.414820101188898,NaN,NaN,1,NaN
138.0,23.0,18.91843284796352,25.736845928470196,-3.466,2.0,0.271
