ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,83.93311036789298,81.0066889632107,0,1
1,2,1,90.04214559386973,87.52107279693486,0,2
2,1,1,86.69202898550725,79.58333333333333,0,1
2,2,1,91.25563909774436,87.12781954887218,0,2
3,1,1,87.39116719242902,80.8044164037855,0,1
3,2,1,93.70758122743682,87.24909747292419,0,2
4,1,1,63.46583850931677,83.11490683229813,0,1
4,2,1,69.45918367346938,89.8061224489796,0,2
5,1,1,68.38011695906432,83.90643274853801,0,1
5,2,1,74.34098360655737,90.66885245901639,0,2
6,1,1,85.37837837837837,76.87567567567568,0,1
6,2,1,79.08602150537635,89.18817204301075,0,2
6,3,1,63.54271356783919,86.77889447236181,0,3
7,1,1,87.43229166666667,74.97916666666667,0,1
7,2,1,80.51162790697674,87.50387596899225,0,2
7,3,1,65.8021978021978,84.13736263736264,0,3
8,1,1,86.91304347826087,74.9951690821256,0,1
8,2,1,79.42654028436019,87.65165876777252,0,2
8,3,1,64.375,84.54347826086956,0,3
9,1,1,95.40092165898618,74.60829493087557,0,1
9,2,1,100.06363636363636,81.8,0,2
9,3,1,71.80208333333333,85.15625,0,3
9,4,1,74.94642857142857,93.15625,0,4
10,1,1,97.67857142857143,74.29017857142857,0,1
10,2,1,103.63786008230453,80.98765432098766,0,2
10,3,1,72.72058823529412,85.3921568627451,0,3
10,4,1,75.89837398373983,93.34552845528455,0,4
11,1,1,99.03643724696356,69.81781376518218,0,1
11,2,1,108.23452768729642,75.70358306188925,0,2
11,3,1,73.38174273858921,83.10373443983403,0,3
11,4,1,77.640625,90.790625,0,4
12,1,1,99.19622641509434,70.09811320754717,0,1
12,2,1,111.57621951219512,75.32621951219512,0,2
12,3,1,74.03846153846153,83.31538461538462,0,3
12,4,1,78.94736842105263,90.95614035087719,0,4
13,1,1,101.2195945945946,69.6891891891892,0,1
13,2,1,117.33426966292134,74.25842696629213,0,2
13,3,1,74.06600660066006,83.88448844884489,0,3
13,4,1,82.62169312169313,90.16931216931216,0,4
14,1,1,103.26582278481013,69.5126582278481,0,1
14,2,1,122.47088607594937,73.61772151898734,0,2
14,3,1,77.80782918149467,82.88256227758008,0,3
14,4,1,85.02421307506053,89.89346246973366,0,4
15,1,1,106.82335329341318,69.05688622754491,0,1
15,2,1,128.04387990762126,72.91224018475751,0,2
15,3,1,80.11072664359861,82.73356401384083,0,3
15,4,1,89.5033407572383,89.20712694877506,0,4
16,1,1,154.69716088328076,63.6813880126183,0,1
16,2,1,121.29383886255924,65.50236966824644,0,2
16,3,1,92.96261682242991,69.24299065420561,0,3
16,4,1,121.41632653061224,73.39183673469388,0,4
16,5,1,93.4625850340136,77.36054421768708,0,5
16,6,1,117.35906040268456,82.19127516778524,0,6
16,7,1,71.5906432748538,83.60818713450293,0,7
16,8,1,79.05666666666667,89.68333333333334,0,8
17,1,1,157.25872093023256,62.1656976744186,0,1
17,2,1,119.59565217391304,65.50434782608696,0,2
17,3,1,89.45762711864407,70.55932203389831,0,3
17,4,1,128.80505415162455,73.5812274368231,0,4
17,5,1,98.18589743589743,77.05128205128206,0,5
17,6,1,74.30645161290323,83.03225806451613,0,6
17,7,1,123.8419452887538,82.29483282674772,0,7
17,8,1,82.00296735905044,89.21958456973294,0,8
18,1,1,157.82506527415143,62.60052219321149,0,1
18,2,1,116.43253968253968,67.26587301587301,0,2
18,3,1,82.61567164179104,74.01492537313433,0,3
18,4,1,137.31010452961672,74.01742160278745,0,4
18,5,1,103.64516129032258,76.3225806451613,0,5
18,6,1,77.56084656084656,83.994708994709,0,6
18,7,1,131.78488372093022,82.67732558139535,0,7
18,8,1,85.21643835616439,89.76712328767124,0,8
19,1,1,158.44878048780487,62.14878048780488,0,1
19,2,1,113.88602941176471,66.4154411764706,0,2
19,3,1,79.54035087719298,75.90877192982457,0,3
19,4,1,142.67801857585138,72.82972136222911,0,4
19,5,1,106.98378378378378,75.45405405405405,0,5
19,6,1,138.91584158415841,81.63366336633663,0,6
19,7,1,79.76119402985074,83.85572139303483,0,7
19,8,1,88.87654320987654,89.05925925925926,0,8
20,1,1,157.4840909090909,62.597727272727276,0,1
20,2,1,109.26279863481228,65.33447098976109,0,2
20,3,1,145.12827988338194,73.02332361516035,0,3
20,4,1,81.18649517684888,76.06109324758843,0,4
20,5,1,107.5965909090909,75.93181818181819,0,5
20,6,1,141.13194444444446,82.74537037037037,0,6
20,7,1,79.95522388059702,84.45771144278606,0,7
20,8,1,92.04555808656036,88.64692482915717,0,8
21,1,1,127.34275618374558,57.45583038869258,0,1
21,2,1,165.03300330033002,60.53465346534654,0,2
21,3,1,92.41463414634147,63.170731707317074,0,3
21,4,1,130.6951219512195,66.95528455284553,0,4
21,5,1,163.3083003952569,68.87747035573122,0,5
21,6,1,101.73809523809524,68.44047619047619,0,6
21,7,1,113.63576158940397,73.52980132450331,0,7
21,8,1,74.96279069767442,76.72558139534884,0,8
21,9,1,157.51290322580644,78.11935483870968,0,9
21,10,1,122.08130081300813,79.5040650406504,0,10
21,11,1,81.88345864661655,82.20676691729324,0,11
21,12,1,81.7247191011236,90.05337078651685,0,12
21,13,1,119.24832214765101,88.0503355704698,0,13
22,1,1,125.48916408668731,55.857585139318886,0,1
22,2,1,166.77710843373495,59.80421686746988,0,2
22,3,1,86.92732558139535,63.88662790697674,0,3
22,4,1,127.90073529411765,65.02941176470588,0,4
22,5,1,163.3102189781022,68.58394160583941,0,5
22,6,1,100.01041666666667,67.92708333333333,0,6
22,7,1,113.12658227848101,72.64556962025317,0,7
22,8,1,157.47398843930637,78.98265895953757,0,8
22,9,1,71.00840336134453,77.5546218487395,0,9
22,10,1,126.21189591078067,78.26765799256506,0,10
22,11,1,80.4,82.13333333333334,0,11
22,12,1,81.55820105820106,89.3068783068783,0,12
22,13,1,115.13538461538461,88.29538461538462,0,13
23,1,1,126.23529411764706,55.62032085561497,0,1
23,2,1,172.07631578947368,58.694736842105264,0,2
23,3,1,85.12430939226519,64.59668508287292,0,3
23,4,1,128.9726962457338,64.77815699658703,0,4
23,5,1,169.0953947368421,67.22697368421052,0,5
23,6,1,99.65174129353234,68.00995024875621,0,6
23,7,1,160.4797843665768,78.97304582210242,0,7
23,8,1,113.34117647058824,72.90588235294118,0,8
23,9,1,67.95402298850574,78.9080459770115,0,9
23,10,1,128.2360655737705,78.17704918032787,0,10
23,11,1,78.87755102040816,82.81972789115646,0,11
23,12,1,79.34418604651162,90.19767441860465,0,12
